org,repo,activity,comments,prs,commits,issues,authors_alt2,authors_alt1,authors
kata-containers,kata-containers/shim,441,233,101,51,56,20,"amshinde,bergwolf,caoruidong,chavafg,devimc,egernst,GabyCT,gnawux,grahamwhaley,jcvenegas,jshachm,laijs,marcov,nitkon,raravena80,sameo,sboeuf,teawater,WeiZhang555,ydjainopensource","amshinde,bergwolf,caoruidong,chavafg,devimc,egernst,GabyCT,gnawux,grahamwhaley,jcvenegas,jshachm,laijs,marcov,nitkon,raravena80,sameo,sboeuf,teawater,WeiZhang555,ydjainopensource"
kata-containers,kata-containers/kata-containers,63,44,4,4,11,18,"amshinde,bergwolf,devimc,egernst,foreverpersist,fungi,gnawux,grahamwhaley,jcvenegas,markdryan,nitkon,rbradford,sameo,sboeuf,stefanha,WeiZhang555,ydjainopensource,ygefen","amshinde,bergwolf,devimc,egernst,foreverpersist,fungi,gnawux,grahamwhaley,jcvenegas,markdryan,nitkon,rbradford,sameo,sboeuf,stefanha,WeiZhang555,ydjainopensource,ygefen"
kata-containers,kata-containers/www.katacontainers.io,175,45,75,40,15,15,"annabellebertooch,beluiba,bergwolf,devimc,espoelstra,gbraad,grahamwhaley,jbryce,jimmytipit,mrazzari,mrhillsman,rcaballeromx,sameo,sboeuf,stmcginnis","annabellebertooch,beluiba,bergwolf,devimc,espoelstra,gbraad,grahamwhaley,jbryce,jimmytipit,mrazzari,mrhillsman,rcaballeromx,sameo,sboeuf,stmcginnis"
openstacknetsdk,openstacknetsdk/openstack.net,31,15,3,8,5,15,"Caloyski,dwalleck,ghforgaofeng,Gonnagle,johnmasson,Jotune,JRichmond27,novecento,oguimbal,panuva-sympa,pbhumij,rivdiv,tgrabus,TommyLike,viktoriyaSytnyk","Caloyski,dwalleck,ghforgaofeng,Gonnagle,johnmasson,Jotune,JRichmond27,novecento,oguimbal,panuva-sympa,pbhumij,rivdiv,tgrabus,TommyLike,viktoriyaSytnyk"
openstack-charmers,openstack-charmers/openstack-bundles,270,60,115,80,15,14,"ajkavanagh,andrewdmcleod,arosales,ChrisMacNaughton,coreycb,dannf,fnordahl,gnuoy,javacruft,mskalka,nobuto-m,ryan-beisner,sfeole,thedac","ajkavanagh,andrewdmcleod,arosales,ChrisMacNaughton,coreycb,dannf,fnordahl,gnuoy,javacruft,mskalka,nobuto-m,ryan-beisner,sfeole,thedac"
kata-containers,kata-containers/ksm-throttler,166,86,38,24,18,13,"amshinde,bergwolf,caoruidong,chavafg,coveralls,devimc,egernst,grahamwhaley,jcvenegas,laijs,sameo,sboeuf,WeiZhang555","amshinde,bergwolf,caoruidong,chavafg,coveralls,devimc,egernst,grahamwhaley,jcvenegas,laijs,sameo,sboeuf,WeiZhang555"
openstack-charmers,openstack-charmers/openstack-on-lxd,150,47,45,45,13,12,"afreiberger,andrewdmcleod,ChrisMacNaughton,fnordahl,glzavert,javacruft,marosg42,mgaruccio,nobuto-m,ryan-beisner,schkovich,sfeole","afreiberger,andrewdmcleod,ChrisMacNaughton,fnordahl,glzavert,javacruft,marosg42,mgaruccio,nobuto-m,ryan-beisner,schkovich,sfeole"
openstack,openstack/kolla-ansible,13,0,13,0,0,12,"brtknr,engel75,feitian1231,h00pzz,joey921,klimber,kob-u,koelle25,lj020326,sergevs,sunny-verma,whitestack","brtknr,engel75,feitian1231,h00pzz,joey921,klimber,kob-u,koelle25,lj020326,sergevs,sunny-verma,whitestack"
kata-containers,kata-containers/linux,84,66,6,4,8,11,"bergwolf,devimc,egernst,gnawux,grahamwhaley,jcvenegas,laijs,mcastelino,sameo,teawater,WeiZhang555","bergwolf,devimc,egernst,gnawux,grahamwhaley,jcvenegas,laijs,mcastelino,sameo,teawater,WeiZhang555"
openstack-charmers,openstack-charmers/zaza,461,56,243,131,31,10,"ajkavanagh,ChrisMacNaughton,codecov-io,fnordahl,gnuoy,grebennikov,javacruft,n-pochet,ryan-beisner,thedac","ajkavanagh,ChrisMacNaughton,codecov-io,fnordahl,gnuoy,grebennikov,javacruft,n-pochet,ryan-beisner,thedac"
openstack-charmers,openstack-charmers/openstack-charm-testing,135,7,40,88,0,10,"andrewdmcleod,ChrisMacNaughton,coreycb,fnordahl,freyes,gnuoy,javacruft,ryan-beisner,sfeole,thedac","andrewdmcleod,ChrisMacNaughton,coreycb,fnordahl,freyes,gnuoy,javacruft,ryan-beisner,sfeole,thedac"
openstack-charmers,openstack-charmers/bot-control,1293,25,117,1149,2,9,"andrewdmcleod,ChrisMacNaughton,dshcherb,fnordahl,gnuoy,petevg,ryan-beisner,sfeole,thedac","andrewdmcleod,ChrisMacNaughton,dshcherb,fnordahl,gnuoy,petevg,ryan-beisner,sfeole,thedac"
openstack-kr,openstack-kr/contributhon-2018-team1,101,27,51,23,0,9,"ardentpark,ianychoi,JaeYeonLee0621,jungwooIn,Kang3498,Myeongjoon,pnuskgh,ppiyakk2,ujuc","ardentpark,ianychoi,JaeYeonLee0621,jungwooIn,Kang3498,Myeongjoon,pnuskgh,ppiyakk2,ujuc"
openstack,openstack/stackalytics,11,0,11,0,0,9,"chengali,cmluciano,fancyuan,lioncruise,mfoliveira,nkwangleiGIT,Seitanas,zhangxiaoyu-zidif,zhuguihua","chengali,cmluciano,fancyuan,lioncruise,mfoliveira,nkwangleiGIT,Seitanas,zhangxiaoyu-zidif,zhuguihua"
openstack,openstack/cinder,9,0,9,0,0,9,"abhiruchib,aix1,ariyama-yu,benohara,berjis,cloudmaster2010,Gangbiao,omarsattar,TommyLike","abhiruchib,aix1,ariyama-yu,benohara,berjis,cloudmaster2010,Gangbiao,omarsattar,TommyLike"
openstack-charmers,openstack-charmers/charm-test-infra,109,11,39,59,0,8,"andrewdmcleod,ChrisMacNaughton,fnordahl,gnuoy,n-pochet,ryan-beisner,sfeole,thedac","andrewdmcleod,ChrisMacNaughton,fnordahl,gnuoy,n-pochet,ryan-beisner,sfeole,thedac"
kata-containers,kata-containers/runtimes,38,29,3,0,6,8,"amyleeland,gnawux,grahamwhaley,jellonek,laijs,sameo,sboeuf,WeiZhang555","amyleeland,gnawux,grahamwhaley,jellonek,laijs,sameo,sboeuf,WeiZhang555"
openstack,openstack/ara,13,6,7,0,0,8,"dmsimard,g1franc,Glandos,guangningsun,jmorsecode,JSGUYOT,medberry,rupisaini","dmsimard,g1franc,Glandos,guangningsun,jmorsecode,JSGUYOT,medberry,rupisaini"
openstack-charmers,openstack-charmers/openstack-mojo-specs,201,19,112,68,2,7,"ajkavanagh,ChrisMacNaughton,fnordahl,gnuoy,javacruft,ryan-beisner,thedac","ajkavanagh,ChrisMacNaughton,fnordahl,gnuoy,javacruft,ryan-beisner,thedac"
kata-containers,kata-containers/qemu,37,28,4,5,0,7,"bergwolf,chao-p,devimc,egernst,grahamwhaley,jcvenegas,sameo","bergwolf,chao-p,devimc,egernst,grahamwhaley,jcvenegas,sameo"
openstack-infra,openstack-infra/jenkins-job-builder,9,1,8,0,0,7,"borbamartin,itaborda,Ladicek,ludwikkazmierczak,sbussetti,t0bst4r,vamegh","borbamartin,itaborda,Ladicek,ludwikkazmierczak,sbussetti,t0bst4r,vamegh"
openstack-charmers,openstack-charmers/release-tools,64,6,28,29,1,6,"andrewdmcleod,ChrisMacNaughton,dshcherb,gnuoy,ryan-beisner,thedac","andrewdmcleod,ChrisMacNaughton,dshcherb,gnuoy,ryan-beisner,thedac"
openstack,openstack/puppet-ceph,7,1,6,0,0,6,"brwyatt,clonenum3,cyberang3l,kenchrcum,nexecook,UnlawfulMonad","brwyatt,clonenum3,cyberang3l,kenchrcum,nexecook,UnlawfulMonad"
openstack-kr,openstack-kr/openstack-study,75,1,22,52,0,5,"euimokna,gojun077,ianychoi,janghe11,Shinhocheol","euimokna,gojun077,ianychoi,janghe11,Shinhocheol"
OpenStack-mobile,OpenStack-mobile/summit-app-ios,33,3,6,23,1,5,"ClintE,colemancda,gcutrini,JpMaxMan,Sebbenbear","ClintE,colemancda,gcutrini,JpMaxMan,Sebbenbear"
openstack,openstack/diskimage-builder,6,1,5,0,0,5,"elyezer,gorshunovr,jruariveiro,martbhell,renich","elyezer,gorshunovr,jruariveiro,martbhell,renich"
openstack-charmers,openstack-charmers/vaultlocker,62,1,6,55,0,4,"fnordahl,gnuoy,javacruft,thedac","fnordahl,gnuoy,javacruft,thedac"
openstack-charmers,openstack-charmers/charm-quagga,57,4,23,22,8,4,"ajkavanagh,fnordahl,gnuoy,thedac","ajkavanagh,fnordahl,gnuoy,thedac"
openstack-charmers,openstack-charmers/charm-glance-simplestreams-sync,50,7,16,27,0,4,"axinojolais,javacruft,ryan-beisner,thedac","axinojolais,javacruft,ryan-beisner,thedac"
openstack,openstack/pyghmi,7,4,3,0,0,4,"chrisvdg,jjohnson42,klausfiend,Sanmoo","chrisvdg,jjohnson42,klausfiend,Sanmoo"
openstack,openstack/rpm-packaging,6,2,4,0,0,4,"charleswang007,jengelh,jeremy-moffitt,scottwulf","charleswang007,jengelh,jeremy-moffitt,scottwulf"
openstack,openstack/python-jenkins,6,1,5,0,0,4,"bradsbrown,ejfrancis,mdeguzis,sbussetti","bradsbrown,ejfrancis,mdeguzis,sbussetti"
openstack-dev,openstack-dev/devstack,6,0,6,0,0,4,"colin-campbell,fabiojna02,muellert,saddam1997","colin-campbell,fabiojna02,muellert,saddam1997"
openstack,openstack/openstack-ansible-ops,5,0,5,0,0,4,"guilhermesteinmuller,loudgefly,pertoft,wesmattson","guilhermesteinmuller,loudgefly,pertoft,wesmattson"
openstack,openstack/charm-ceph-osd,5,1,4,0,0,4,"gmeszaros,iatrou,kamalaVenkatesh,schkovich","gmeszaros,iatrou,kamalaVenkatesh,schkovich"
openstack,openstack/sqlalchemy-migrate,5,3,2,0,0,4,"cboss24,k-bx,lopsided98,mangopipeline","cboss24,k-bx,lopsided98,mangopipeline"
openstack,openstack/nova,4,0,4,0,0,4,"igisywang,lamby,ykmmxm,zbx","igisywang,lamby,ykmmxm,zbx"
openstack,openstack/bandit,4,0,4,0,0,4,"domanchi,ehooo,felix-engelmann,janmasarik","domanchi,ehooo,felix-engelmann,janmasarik"
openstack-kr,openstack-kr/2018,138,7,6,102,23,3,"bluejayKR,ianychoi,jwonku","bluejayKR,ianychoi,jwonku"
openstack-kr,openstack-kr/contributhon-2018-team2,36,9,18,9,0,3,"bnitech,ianychoi,KangSeongHyo","bnitech,ianychoi,KangSeongHyo"
OpenStack-mobile,OpenStack-mobile/summit-app-android,31,0,2,29,0,3,"ClintE,santipalenque,smarcet","ClintE,santipalenque,smarcet"
openstack-charmers,openstack-charmers/test-share,20,1,8,11,0,3,"andrewdmcleod,ryan-beisner,sfeole","andrewdmcleod,ryan-beisner,sfeole"
openstack-charmers,openstack-charmers/charm-interface-vault-kv,19,0,6,12,1,3,"fnordahl,gnuoy,javacruft","fnordahl,gnuoy,javacruft"
openstack-kr,openstack-kr/event.openstack.or.kr,19,0,0,19,0,3,"ianychoi,ppiyakk2,ujuc","ianychoi,ppiyakk2,ujuc"
openstack,openstack/rally,7,1,6,0,0,3,"tbachman,twaldrop,wangxf1987","tbachman,twaldrop,wangxf1987"
openstack,openstack/ironic-python-agent,5,1,4,0,0,3,"feige0304,jovial,prometheanfire","feige0304,jovial,prometheanfire"
openstack-infra,openstack-infra/git-review,5,1,4,0,0,3,"coderonline,Jezorko,obreitwi","coderonline,Jezorko,obreitwi"
openstack,openstack/neutron,5,1,4,0,0,3,"dennis-sig,sterdnotshaken,zhangkaiheb","dennis-sig,sterdnotshaken,zhangkaiheb"
openstack-dev,openstack-dev/pbr,4,0,4,0,0,3,"dennisverspuij,giuliocalzolari,hugovk","dennisverspuij,giuliocalzolari,hugovk"
openstack,openstack/kolla,4,1,3,0,0,3,"psairam,stermeau,whitestack","psairam,stermeau,whitestack"
openstack,openstack/python-swiftclient,4,0,4,0,0,3,"ardin,lextiz,mmcardle","ardin,lextiz,mmcardle"
openstack-kr,openstack-kr/openinfradays-2018,40,0,16,23,1,2,"ianychoi,ppiyakk2","ianychoi,ppiyakk2"
openstack-charmers,openstack-charmers/charm-interface-bgp,12,2,4,4,2,2,"fnordahl,thedac","fnordahl,thedac"
openstack,openstack/taskflow,11,1,10,0,0,2,"jimbobhickville,naemono","jimbobhickville,naemono"
openstack-charmers,openstack-charmers/charm-neutron-dynamic-routing,7,0,1,6,0,2,"fnordahl,thedac","fnordahl,thedac"
openstack,openstack/requests-mock,6,1,5,0,0,2,"jamielennox,jdufresne","jamielennox,jdufresne"
openstack-charmers,openstack-charmers/charm-interface-designate,5,0,4,1,0,2,"javacruft,tytus-kurek","javacruft,tytus-kurek"
openstack,openstack/sushy-tools,4,0,4,0,0,2,"etingof,SkAdilina","etingof,SkAdilina"
openstack,openstack/charm-cinder,4,1,3,0,0,2,"jetpackdanger,NvanAdrichem","jetpackdanger,NvanAdrichem"
openstack,openstack/openstack-helm-infra,4,2,2,0,0,2,"ksingh7,prseshac","ksingh7,prseshac"
openstack,openstack/puppet-midonet,4,1,3,0,0,2,"danielparks,mikkergimenez","danielparks,mikkergimenez"
openstack,openstack/salt-formula-nova,4,0,4,0,0,2,"bredy0,epcim","bredy0,epcim"
openstack-charmers,openstack-charmers/charm-ldap-test-fixture,3,0,2,1,0,2,"ChrisMacNaughton,thedac","ChrisMacNaughton,thedac"
openstack,openstack/swift,3,0,3,0,0,2,"kipdoudou,mmcardle","kipdoudou,mmcardle"
openstack,openstack/requirements,3,1,2,0,0,2,"idanaroz,sonivi","idanaroz,sonivi"
openstack,openstack/horizon,3,1,2,0,0,2,"leihongyang,maniac777","leihongyang,maniac777"
openstack-snaps,openstack-snaps/snap-cookiecutter,3,0,2,1,0,2,"coreycb,petevg","coreycb,petevg"
openstack,openstack/openstacksdk,3,0,3,0,0,2,"catalinpopc,ZuluPro","catalinpopc,ZuluPro"
openstack,openstack/loci,3,0,3,0,0,2,"cbaker423,isantospardo","cbaker423,isantospardo"
openstack-infra,openstack-infra/shade,3,0,3,0,0,2,"thomas9911,ZuluPro","thomas9911,ZuluPro"
openstack-dev,openstack-dev/devstack-vagrant,2,0,2,0,0,2,"abel-navarro,poelzi","abel-navarro,poelzi"
openstack,openstack/ansible-role-ara,2,0,2,0,0,2,"k4ch0,mihai-satmarean","k4ch0,mihai-satmarean"
openstack,openstack/charm-neutron-openvswitch,2,0,2,0,0,2,"nickolaev,patrikarlos","nickolaev,patrikarlos"
openstack,openstack/openstack-ansible,2,0,2,0,0,2,"JagWireZ,leader716","JagWireZ,leader716"
openstack,openstack/tacker,2,0,2,0,0,2,"1981gzj,KB00100100","1981gzj,KB00100100"
openstack,openstack/magnum,2,0,2,0,0,2,"pvradu,suquant","pvradu,suquant"
openstack,openstack/stx-config,2,1,1,0,0,2,"albailey,badeadan","albailey,badeadan"
openstack-infra,openstack-infra/storyboard-webclient,2,0,2,0,0,2,"autarchic,FatemaKhalid","autarchic,FatemaKhalid"
openstack,openstack/cloudbase-init,2,0,2,0,0,2,"dolr,wesley2012","dolr,wesley2012"
openstack,openstack/vmtp,2,0,2,0,0,2,"schoksey,stevenengler","schoksey,stevenengler"
openstack,openstack/puppet-nova,2,0,2,0,0,2,"gkleinhaus,traylenator","gkleinhaus,traylenator"
openstack,openstack/puppet-pacemaker,2,0,2,0,0,2,"jairelee,tdukaric","jairelee,tdukaric"
openstack,openstack/upstream-institute-virtual-environment,2,0,2,0,0,2,"Akki356,CsatariGergely","Akki356,CsatariGergely"
openstack,openstack/openstack-planet,2,0,2,0,0,2,"mary-grace,rainleander","mary-grace,rainleander"
openstack,openstack/congress,2,1,1,0,0,2,"poobalan-arumugam,r9dsfromday","poobalan-arumugam,r9dsfromday"
openstack,openstack/charm-swift-storage,2,0,2,0,0,2,"hloeung,jetpackdanger","hloeung,jetpackdanger"
openstack,openstack/shaker,2,1,1,0,0,2,"lesage-oded,smalleni","lesage-oded,smalleni"
openstack-charmers,openstack-charmers/devstack-utils-nova-lxd,11,0,0,11,0,1,ajkavanagh,ajkavanagh
openstack-charmers,openstack-charmers/charm-barbican-vault,11,0,0,11,0,1,fnordahl,fnordahl
openstack-charmers,openstack-charmers/charm-octavia,6,1,0,3,2,1,fnordahl,fnordahl
openstack,openstack/openstack-ansible-openstack_hosts,6,2,4,0,0,1,Frank-ZhangXin,Frank-ZhangXin
OpenStack-mobile,OpenStack-mobile/Ranger,5,0,0,5,0,1,smarcet,smarcet
openstack-charmers,openstack-charmers/charm-nova-cell-controller,4,0,0,4,0,1,gnuoy,gnuoy
openstack,openstack/openstack-ansible-os_neutron,4,0,4,0,0,1,pperiyasamy,pperiyasamy
openstack,openstack/tripleo-ha-utils,4,1,3,0,0,1,jadebustos,jadebustos
openstack-charmers,openstack-charmers/ensure-py3-work,4,0,0,4,0,1,ajkavanagh,ajkavanagh
openstack,openstack/networking-generic-switch,4,0,4,0,0,1,mcevik0,mcevik0
openstack-charmers,openstack-charmers/charm-deployment-guide,3,1,0,0,2,1,szeestraten-ntnu,szeestraten-ntnu
OpenStack-mobile,OpenStack-mobile/aerogear-ios-oauth2,2,0,0,2,0,1,gcutrini,gcutrini
openstack,openstack/ansible-role-zookeeper,2,1,1,0,0,1,czunker,czunker
openstack-kr,openstack-kr/openstack-kr.github.io,2,0,0,2,0,1,ianychoi,ianychoi
