org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
jenkinsci,bom+acceptance-test-harness+lockable-resources-plugin+docker+gitlab-plugin+code-coverage-api-plugin+plugin-compat-tester+docker-inbound-agent+docker-agent+configuration-as-code-plugin+helm-charts+opentelemetry-plugin+pipeline-graph-view-plugin+platformlabeler-plugin+kubernetes-plugin+jenkins-test-harness+maven-hpi-plugin+docker-ssh-agent+plugin-pom+build-monitor-plugin+docker-plugin+azure-ad-plugin+gitlab-branch-source-plugin+design-library-plugin+plugin-installation-manager-tool+bitbucket-branch-source-plugin+datadog-plugin+packaging+azure-vm-agents-plugin+embeddable-build-status-plugin+nested-data-reporting-plugin+build-history-manager-plugin+junit-plugin+archetypes+nexus-platform-plugin+pom+custom-folder-icon-plugin+ecu-test-execution-plugin+generic-webhook-trigger-plugin+dark-theme-plugin+jobcacher-plugin+skip-notifications-trait-plugin+uipath-automation-package-plugin+azure-keyvault-plugin+jira-plugin+peass-ci-plugin+stapler+pipeline-npm-plugin+google-oauth-plugin+next-executions-plugin+JenkinsPipelineUnit+report-jtreg-plugin+slack-plugin+atlassian-jira-software-cloud-plugin+oic-auth-plugin+customizable-header-plugin+dingtalk-plugin+dependency-track-plugin+incrementals-tools+github-checks-plugin+aws-secrets-manager-credentials-provider-plugin+sidebar-link-plugin+build-name-setter-plugin+winstone+office-365-connector-plugin+cloud-stats-plugin+google-compute-engine-plugin+cucumber-reports-plugin+hashicorp-vault-plugin+file-operations-plugin+theme-manager-plugin+jenkinsfile-runner+junit-sql-storage-plugin+login-theme-plugin+plasticscm-plugin+azure-credentials-plugin+bitbucket-push-and-pull-request-plugin+azure-container-agents-plugin+nunit-plugin+scm-filter-branch-pr-plugin+lib-file-leak-detector+stashnotifier-plugin+azure-storage-plugin+console-column-plugin+zulip-plugin+gitlab-oauth-plugin+google-kubernetes-engine-plugin+ansicolor-plugin+parameter-separator-plugin+openstack-cloud-plugin+fortify-plugin+sshd-plugin+amazon-ecs-plugin+google-storage-plugin+lib-access-modifier+database-plugin+postgresql-fingerprint-storage-plugin+delphix-plugin+checks-api-plugin+accelq-ci-connect-plugin+jelly+simple-theme-plugin+jep+build-timeout-plugin+dashboard-view-plugin+conventional-commits-plugin+parallel-test-executor-plugin+idea-stapler-plugin+mstest-plugin+accurev-plugin+maven-jellydoc-plugin+azure-artifact-manager-plugin+github-pr-comment-build-plugin+file-parameters-plugin+git-changelog-plugin+badge-plugin+jellydoc-maven-plugin+license-maven-plugin+junit-realtime-test-reporter-plugin+checkmarx-ast-scanner-plugin+database-postgresql-plugin+.github+devops-portal-plugin+apache-httpcomponents-client-5-api-plugin+build-time-blame-plugin+aws-credentials-plugin+bridge-method-injector+maven-stapler-plugin+extended-choice-parameter-plugin+jenkins-charm+pipeline-project-env-plugin+provar-automation-plugin+sonar-gerrit-plugin+tekton-client-plugin+localization-zh-cn-plugin+stapler-maven-plugin+docker-swarm-plugin+keeper-secrets-manager-plugin+oidc-provider-plugin+extensibility-api+flyway-runner-plugin+remote-file-plugin+opentelemetry-agent-metrics-plugin+syslog-java-client+categorized-view-plugin+jfrog-plugin+ivy-plugin+eiffel-broadcaster-plugin+bootstraped-multi-test-results-report-plugin+hetzner-cloud-plugin+jms-messaging-plugin+aws-secrets-manager-secret-source-plugin+commons-lang3-api-plugin+lib-mock-javamail+mock-load-builder-plugin+codebuild-cloud-plugin+compact-columns-plugin+cobertura-plugin+add-changes-to-build-changelog-plugin+log-cli-plugin+lucene-search-plugin+amazon-ecr-plugin+docker-inbound-agents+ssh2easy-plugin+cdevents-plugin+wxwork-notification-plugin+aws-sam-plugin+maven-repo-cleaner-plugin+remote-result-trigger-plugin+pipeline-agent-build-history-plugin+gson-api-plugin+gerrit-checks-api-plugin+core-changelog-generator+scp-plugin+dogu-integration-plugin+custom-tools-plugin+material-theme-plugin+horreum-plugin+google-source-plugin+groovy-sandbox+sonic-ci-helper-plugin+envinject-api-plugin+kubernetes-cd-plugin+onepassword-secrets-plugin+cloudevents-plugin,36441,11535,8908,15750,2510,455,13488,Jenkins,jenkins.io
cilium,cilium+tetragon+cilium-cli+ebpf+cilium.io+hubble+proxy+little-vm-helper-images+pwru+hubble-ui+community+design-cfps+little-vm-helper+fake+release+charts+certgen+image-tools+json-mock+packer-ci-build+ci-kernels+alpine-curl+cilium-olm+linters+workerpool+team-manager+scaffolding+github-actions+ubuntu-curl+coverbee+test-connection-disruption+docsearch-scraper-webhook+hubble-otel+.github+starwars-docker+hubble-export-stdout+customvet+chaos-monkeys+little-vm-helper-action+helm-toolbox+cilium-perf-test+log-gatherer+openshift-terraform-upi+ipam+scale-tests-action+scruffy+Jenkins-library+cilium-l4lb-test+star-wars-demo,81169,45462,14843,14992,3971,443,16893,Cilium,cilium.io
grpc+grpc-ecosystem,grpc+grpc-go+grpc-java+grpc-gateway+grpc-dotnet+grpc-node+grpc-swift+proposal+grpc.io+go-grpc-middleware+grpc-kotlin+grpc-web+grpc-dart+grpc-ios+grpc-spring+test-infra+grpc-health-probe+grpc-proto+awesome-grpc+protoc-gen-grpc-gateway-ts+grpc-php+grpc-httpjson-transcoding+grpcdebug+grpc-java-api-checker+psm-interop+proto-field-extraction+java-grpc-prometheus+proto-converter+go-grpc-prometheus+grpc-cloud-run-example+homebrew-grpc+grpc-opentracing+grpc-experiments+polyglot,43416,24118,9791,5669,3363,423,6144,gRPC,grpc.io
envoyproxy,envoy+gateway+envoy-filter-example+toolshed+go-control-plane+envoy-website+mobile-website+envoy-build-tools+ci-infra+nighthawk+ratelimit+pytooling+envoy-perf+data-plane-api+envoy-openssl+java-control-plane+archive+envoy-tools+envoy-mobile+xds-relay+katacoda-scenarios,61155,35178,11690,10259,3552,396,10735,Envoy,www.envoyproxy.io
cloudfoundry,app-autoscaler-release+korifi+csb-brokerpak-aws+uaa+bosh-linux-stemcell-builder+backup-and-restore-sdk-release+cf-deployment+csb-brokerpak-gcp+bosh-backup-and-restore+cloud_controller_ng+nfs-volume-release+uaa-release+community+bosh-deployment+cli+cf-acceptance-tests+bosh+pcap-release+loggregator-agent-release+csb-brokerpak-azure+capi-release+haproxy-boshrelease+credhub+cloud-service-broker+docs-dev-guide+log-cache-release+diego-release+multiapps-controller+app-runtime-interfaces-infrastructure+php-buildpack+buildpacks-ci+bosh-disaster-recovery-acceptance-tests+docs-cf-admin+routing-release+python-buildpack+bosh-bootloader+garden-runc-release+ruby-buildpack+loggregator-release+disaster-recovery-acceptance-tests+dotnet-core-buildpack+runtime-ci+docs-cloudfoundry-concepts+loggregator-tools+pxc-release+nodejs-buildpack+service-fabrik-broker+java-buildpack+bosh-vsphere-cpi-release+cf-networking-release+silk-release+bosh-cli+bosh-agent+syslog-release+cf-deployment-concourse-tasks+gorouter+docs-loggregator+guardian+uaa-singular+r-buildpack+docs-bosh+go-buildpack+go-loggregator+grootfs+winc-release+nginx-buildpack+staticfile-buildpack+cf-smoke-tests-release+nats-release+bosh-dns-release+log-cache-cli+bosh-aws-light-stemcell-builder+go-log-cache+cflinuxfs4+apt-buildpack+windows-syslog-release+cflinuxfs4-compat-release+cf-smoke-tests+bosh-aws-cpi-release+multiapps-cli-plugin+cpu-entitlement-plugin+ibm-websphere-liberty-buildpack+windowsfs-online-release+bosh-google-cpi-release+binary-buildpack+docs-buildpacks+buildpacks-github-config+bosh-s3cli+hwc-buildpack+cf-java-client+bpm-release+cflinuxfs4-release+switchblade+postgres-release+bosh-azure-cpi-release+bosh-stemcells-ci+go-diodes+core-deps-ci+gosigar+uaa-cli+docs-book-cloudfoundry+app-autoscaler-cli-plugin+envoy-nginx-release+homebrew-tap+stack-auditor+cf-uaac+cli-plugin-repo+capi-ci+credhub-cli+garden-performance-acceptance-tests+noaa+binary-builder+silk+bosh-virtualbox-cpi-release+libbuildpack+cf-networking-onboarding+os-conf-release+omniauth-uaa-oauth2+cf-uaa-lib+sync-integration-tests+diff-exporter+cflinuxfs3+python-buildpack-release+bosh-package-cf-cli-release+staticfile-buildpack-release+sonde-go+hydrator+nginx-buildpack-release+r-buildpack-release+tlsconfig+java-buildpack-memory-calculator+dockerapplifecycle+java-buildpack-security-provider+policy_client+jdbctestapp+commandrunner+grace+dropsonde+pip-pop+sample-http-app+windows-regression-tests+exemplar-release+garden-ci-artifacts-release,63422,12199,13115,27669,1610,395,36498,Cloud Foundry,cloudfoundry.org
PX4,PX4-user_guide+PX4-Autopilot+NuttX+PX4-SITL_gazebo-classic+PX4-GPSDrivers+px4_ros_com+flight_review+px4_msgs+PX4-Avoidance+PX4-gazebo-models+pyulog+PX4-containers+electronWebGCS+PX4-Bootloader+PX4-SITL_gazebo,38560,9661,3998,21343,918,392,23983,PX4 Drone Autopilot,px4.io
istio,istio+istio.io+proxy+ztunnel+api+tools+test-infra+community+release-builder+client-go+common-files+bots+pkg+enhancements+gogo-genproto+get-istioctl,51183,33395,5702,9370,2674,386,9412,Istio,istio.io
finos,legend-engine+legend-studio+common-domain-model+vuu+SymphonyElectron+FDC3+perspective+waltz+calendar+legend-depot+git-proxy+morphir-scala+open-source-readiness+legend+legend-sdlc+morphir-elm+legend-pure+zenith+a11y-theme-builder+security-scanning+tracdap+devops-automation+FDC3-conformance-framework+morphir-dotnet+community+common-cloud-controls+symphony-wdk+morphir+compliant-financial-infrastructure+spring-bot+OpenMAMA+technical-oversight-committee+kdb+backplane+messageml-utils+symphony-bdk-java+traderX+cdm-object-builder+jupyterlab_templates+FDC3-Sail+finos-landscape+InnerSource+legend-integration-juju+generator-symphony+finos-parent-pom+legend-shared+TimeBase-CE+regular-table+open-reg-tech-us-lcr+ansible-cfi-ocp+technical-steering-committee+DEI-SIG+terraform-aws-cfi-eks+open-regtech-sig+ipyregulartable+morphir-jvm+waltz-integration-juju+object-builder+code-scanning+cfi-terraform-template-child-module+cfi-ansible-aws-rds+morphir-examples+curref-data+CatchIT+exodus+datahelix,38698,10994,11408,10570,2815,371,13481,FINOS,finos.org
meshery+layer5io,meshery+meshery.io+meshkit+play+meshery-operator+meshsync+meshery-linkerd+meshery-istio+meshery-kuma+meshery-nginx-sm+scoop-bucket+meshery-cilium+meshery-consul+meshery-adapter-library+meshery-osm+meshery-traefik-mesh+schemas+meshery-nsm+meshery-app-mesh+meshery-cpx+homebrew-tap+meshery-perf+.github+meshery-octarine+meshery-tanzu-sm+meshery-adapter-template+slack+meshery,28977,14540,5381,9627,2447,334,6609,Meshery,layer5.io/meshery
keycloak,keycloak+keycloak-benchmark+keycloak-ui+keycloak-quickstarts+keycloak-documentation+kc-sig-fapi+keycloak-web+keycloak.github.io+keycloak-nodejs-connect+keycloak-community+keycloak-github-bot+keycloak-playground+keycloak-nodejs-admin-client+keycloak-k8s-resources+keycloak-gh-actionbot+keycloak-misc,39378,21097,6520,3546,7814,315,3947,Keycloak,keycloak.org
dapr,dapr+components-contrib+docs+cli+dotnet-sdk+quickstarts+java-sdk+js-sdk+python-sdk+community+go-sdk+proposals+kit+test-infra+blog+website+rust-sdk+samples+helm-charts+dashboard+homebrew-tap+sig-api+installer-bundle+cpp-sdk+sig-sdk-spec+mechanical-markdown+php-sdk+docs-zh+.github,31412,19212,5411,2719,3536,286,3253,Dapr,dapr.io
containerd,containerd+nerdctl+runwasi+nydus-snapshotter+stargz-snapshotter+rust-extensions+overlaybd+accelerated-container-image+cgroups+ttrpc-rust+nri+containerd.io+project+imgcrypt+ttrpc+continuity+console+fuse-overlayfs-snapshotter+zfs+btrfs+go-runc+go-cni+typeurl+plugin+fifo+protobuild+release-tool+project-checks+.github+log+ltag,23716,14069,5548,3332,1399,281,2700,containerd,containerd.io
nats-io,nats-server+nats.rs+nats.net.v2+nats.go+nats.java+natscli+k8s+nats.deno+nats.c+nats.net+nats-architecture-and-design+nats.py+nats-site+nsc+nats.js+nats.docs+jsm.go+nats-surveyor+nack+prometheus-nats-exporter+nats-java-vertx-client+nats.ws+jwt+terraform-provider-jetstream+nats-docker+nats-pure.rb+jparse+nats.ex+nats-box+nats-general+nats-top+nkeys+nats-streaming-server+jwt.js+nats-kafka+java-nats-server-runner+nats-spark-connector+integration-tests+java-nats-examples+nkeys.js+nats-rest-config-proxy+graft+stan2js+nats-account-server+spring-nats+js-nuid+stan.go+netlify-slack+nats.ts+nats.client.deps+nats-streaming-docker+node-nuid+nats.rb+stan.js+kinesis-bridge+nats-operator+kubecon-contribfest+nats-steampipe-plugin+nats-mq+cliprompts+dot-net-nats-examples+advisories+go-nats-examples+server-config+not.go+nats-choco+jetstream-gh-action+ts-nkeys+nkeys.py+nats.c.deps+stan.py+stan.rb+node-nats-examples+nats.cr+jetstream-leaf-nodes-demo+homebrew-nats-tools,24000,8599,5694,6671,2043,277,7664,NATS,nats.io
fluent,fluent-bit+fluent-operator+fluentd+fluent-package-builder+fluent-bit-docs+helm-charts+fluentd-website+fluentd-kubernetes-daemonset+fluentd-docs-gitbook+fluent-plugin-opensearch+fluentd-docker-image+fluent-plugin-kafka+fluent-bit-infra+diagtool+fluent-bit-ci+cfl+fluent-bit-go+chunkio+fluent-plugin-windows-eventlog+fluent-plugin-s3+fluentd-aggregator-docker-image+cmetrics+fluent-logger-ruby+fluent-plugin-prometheus+ctraces+fluent-plugin-parser-winevt_xml+fluent-logger-golang+fluent-bit-website+fluent-plugin-sql+fluent-plugin-mongo+fluent-plugin-rewrite-tag-filter+fluentd-ui+fluent-logger-forward-node+sigdump+onigmo+fluent-plugin-prometheus_pushgateway+otel-schema-processor+fluent-plugin-grok-parser+fluent-logger-perl+fluent-logger-python+fluent-plugin-splunk+fluent-bit-packaging+fluent-logger-php+fluent-plugin-parser-cri+fluent-bit-plugin+fluent-otel-proto+NLog.Targets.Fluentd+fluent-bit-kubernetes-logging+fluent-plugin-sanitizer+fluent-bit-docker-image+fluent-logger-java+fluent-logger-node+fluent-plugin-webhdfs,18456,10286,3439,3464,1844,261,2887,Fluentd,fluentd.org
sigstore,cosign+sigstore-js+sigstore-python+fulcio+rekor+policy-controller+sigstore+root-signing+docs+sigstore-java+scaffolding+helm-charts+community+timestamp-authority+protobuf-specs+gitsign+sigstore-rs+sigstore-probers+rekor-monitor+sigstore-go+sigstore-conformance+sigstore-blog+github-sync+gh-action-sigstore-python+helm-sigstore+sigstore-website+cosign-installer+sigstore-maven-plugin+cosign-gatekeeper-provider+rekor-search-ui+sig-clients+sget+TSC+root-signing-staging+k8s-manifest-sigstore+rekor-operator+friends+sig-public-good-operations,29153,9543,8226,7735,1577,254,9807,sigstore,sigstore.dev
fluid-cloudnative,fluid+charts+community+fluid-cloudnative.github.io+fluid-client-python+fluid-client-java,3995,1635,1228,812,286,249,846,Fluid,github.com/fluid-cloudnative
