org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
zephyrproject-rtos,zephyr+west+ci-tools+sdk-ng,82324,55311,14147,6353,5945,391,6921,Zephyr,www.zephyrproject.org
envoyproxy,envoy+nighthawk+envoyproxy.github.io+envoy-wasm+protoc-gen-validate+go-control-plane+java-control-plane+envoy-filter-example+envoy-perf+data-plane-api+envoy-build-tools+envoy-openssl+katacoda-scenarios+sql-parser,56260,38365,6599,8050,3033,380,8263,Envoy,www.envoyproxy.io
fluent,fluent-bit+fluentd+fluentd-kubernetes-daemonset+fluent-bit-docs+fluentd-docs-gitbook+fluent-plugin-kafka+fluent-plugin-prometheus+fluentd-docker-image+fluent-plugin-windows-eventlog+fluent-plugin-s3+fluent-logger-node+fluentd-docs+fluent-plugin-mongo+fluentd-website+fluent-plugin-grok-parser+fluent-plugin-rewrite-tag-filter+fluent-bit-kubernetes-logging+fluent-logger-golang+fluent-bit-go+fluent-logger-ruby+fluent-bit-docker-image+fluent-plugin-sql+fluent-plugin-splunk+fluent-logger-python+fluent-bit-docs-stream-processing+fluentd-ui+fluent-logger-java+fluent-plugin-parser-winevt_xml+fluent-bit-packaging+fluentd-benchmark+fluent-plugin-buffer-chunkio+kafka-connect-fluentd+fluent-plugin-webhdfs+fluent-bit-plugin+fluent-logger-php+fluent-logger-perl+fluent-bit-perf+nginx-fluentd-module+website+fluent-plugin-multiprocess+fluent-logger-scala+fluent-bit-tutorials+data-collection+NLog.Targets.Fluentd,13077,7004,2294,3229,1900,303,1879,Fluentd,fluentd.org
hyperledger+hyperledger-labs,aries-framework-go+iroha+aries-rfcs+caliper+fabric-private-chaincode+sawtooth-next-directory+burrow+aries-cloudagent-python+quilt+blockchain-automation-framework+trusted-compute-framework+private-data-objects+fabric-docs-cn+minbft+nephos+blockchain-integration-framework+fabric-secure-chaincode,28690,15395,5927,3163,3845,250,3523,Hyperledger,hyperledger.org
graphql,graphiql+graphql-js+graphql-spec+graphql-wg+graphql.github.io+graphql-landscape+express-graphql+dataloader,10790,4574,2903,2415,756,250,2557,GraphQL,graphql.org
open-telemetry,opentelemetry-js+opentelemetry-specification+opentelemetry-python+opentelemetry-java+opentelemetry-go+opentelemetry-dotnet+opentelemetry-service+community+opentelemetry-ruby+opentelemetry-collector+oteps+opentelemetry-collector-contrib+opentelemetry-proto+opentelemetry-auto-instr-java+opentelemetry.io+opentelemetry-php+opentelemetry-rust+opentelemetry-cpp+rfcs+opentelemetry-node+opentelemetry-erlang+opentelemetry-erlang-api+opentelemetry-service-contrib+opentelemetry-operator+opentelemetry.dev+docs-cn+opentelemetry-go-vanityurls+opentelemetry-service-testbed+opentelemetry-specs+go.opentelemetry.io,37830,25844,5831,2934,3153,248,3002,OpenTelemetry,opentelemetry.io
jenkins-x,jx+jx-docs+jenkins-x-platform+jenkins-x-builders+lighthouse+dev-env+go-scm+exposecontroller+jx-release-version,34488,18567,3996,8677,2895,238,9030,Jenkins X,jenkins-x.io
kubevirt,kubevirt+containerized-data-importer+hyperconverged-cluster-operator+web-ui-components+cluster-network-addons-operator+kubevirtci+kubevirt.github.io+project-infra+web-ui+user-guide+ansible-kubevirt-modules+common-templates+must-gather+node-maintenance-operator+ovs-cni+libvirt+kubevirt-ansible+machine-remediation-operator+web-ui-operator+bridge-marker+hostpath-provisioner+hostpath-provisioner-operator+cloud-image-builder+demo+kubevirt-tutorial+katacoda-scenarios+community+api-reference+kubernetes-device-plugins+kvm-info-nfd-plugin+node-labeller+client-go+cloud-provider-kubevirt+client-python+machine-remediation+cdi-api-reference+cpu-nfd-plugin+kubectl-virt-plugin+macvtap-cni+olm-manifests+device-plugin-manager+web-ui-design+kubevirt-template-validator+krew-index+cluster-api-provider-external+kubevirt-operator+qe-tools+vmctl,36139,24119,6438,4703,1195,230,4387,KubeVirt,kubevirt.io
zowe,docs-site+zowe-install-packaging+api-layer+vscode-extension-for-zowe+zowe-cli+community+imperative+zowe-install-test+sample-spring-boot-api-service+zss+data-sets+explorer-jes+zlc+zlux-server-framework+zowe-cli-cics-plugin+zowe.github.io+zowe-cli-ftp-plugin,24809,7101,4696,8682,2560,227,10452,Zowe,zowe.org
jaegertracing,jaeger+jaeger-operator+jaeger-ui+documentation+jaeger-client-java+jaeger-client-go+jaeger-client-node+jaeger-client-cpp+jaeger-client-csharp+jaeger-client-python+helm-charts+spark-dependencies+jaeger-kubernetes+jaeger-operator-actions+jaeger-client-javascript+jaeger-lib+jaeger-idl+jaeger-openshift+jaeger-analytics-java+jaeger-vscode+jaeger-performance+xdock-zipkin-brave+jaeger-analytics+jaeger-analytics-flink+security-audits,17142,11325,2458,1374,1951,215,1408,Jaeger,jaeger.readthedocs.io/en/latest
PX4,Firmware+px4_user_guide+Devguide+avoidance+ecl+sitl_gazebo+containers+flight_review+pyulog+jMAVSim,43752,19121,5428,13830,2286,208,16917,PX4 Drone Autopilot,px4.io
tektoncd+knative,pipeline+dashboard+cli+triggers+experimental+plumbing+catalog+build+operator+community+website,28185,20161,3153,2393,2468,190,2403,Tekton,tekton.dev
spinnaker,spinnaker+keel+spinnaker.github.io+kayenta+community+spin,18687,11700,2395,1346,3211,189,1381,Spinnaker,www.spinnaker.io
tikv,tikv+website+client-rust+grpc-rs+protobuf-build+client-java+client-go+rfcs+copr-test+community+deep-dive-tikv+importer+raft-rs+yatp+rust-rocksdb+client-c+titan+rocksdb+rust-prometheus+mock-tikv+pprof-rs+client-validator+procinfo-rs+sysinfo+crc64fast+async-speed-limit+auto-tikv+fail-rs+rp-prof+tikv-demo+terraform-tikv-bench,29021,20951,4462,2707,1013,183,2595,TiKV,tikv.org
automotive-grade-linux,docs-agl,15951,8674,1520,4337,1420,183,4337,AGL,www.automotivelinux.org
nats-io,nats-server+nats-streaming-server+nsc+gnatsd+nats.go+nats.net+nats-operator+nats.c+nats-site+nats.java+stan.go+prometheus-nats-exporter+docs+stan.net+nats.js+stan.js+jwt+nats.docs+go-nats+java-nats+csharp-nats-streaming+nats-streaming-operator+jetstream+nats-docker+nats-account-server+node-nats+nats-rest-config-proxy+go-nats-streaming+nats.py+node-nats-streaming+ts-nats+stan.java+nats-surveyor+nats.ex+k8s+cliprompts+nkeys+spring-nats+java-nats-streaming+nats-general+cnats+csharp-nats+nats.cr+asyncio-nats-streaming+nats-replicator+nats.ts+stan.py+go-nats-examples+js-nuid+nats.rb+asyncio-nats+nats-streaming-docker+node-nuid+official-images+ts-nkeys+docker-docs+go-cloud+latency-tests+nats-pure.rb+ts-nats-examples+node-nats-examples+elixir-nats+not.java+nats-box+nuid+gitbook-plugin-redirect-sub+stan.rb+nats-mq+python-nats+nats.k8s+nats-kafka+asyncio-nats-examples+nkeys.py+nats-top+nats-siddhi-demo+java-nats-examples+homebrew-nats-tools+ruby-nats-streaming+nats.py2+nats-connector-framework+gitbook-plugin-redirect+nkeys.rb+not.go+awesome-crystal,15928,7009,3010,3991,1910,179,3999,NATS,nats.io
onnx,onnx+tensorflow-onnx+keras-onnx+sklearn-onnx+onnx-tensorrt+onnx-tensorflow+onnx-coreml+onnxmltools+models+tutorials+onnx-docker,17171,9878,3368,1640,2208,173,1717,Open Neural Network Exchange,onnx.ai
iovisor,bpftrace+bcc+kubectl-trace+gobpf,9228,5755,1560,847,956,173,957,IO Visor,www.iovisor.org
weaveworks+fluxcd,flux+flux+helm-operator+multi-tenancy+flux-recv+flux-get-started+fluxcd.io+helm-operator-get-started+charts+multi-tenancy-team1+flux-kustomize-example,10323,5498,1655,1683,1104,163,2066,Flux,github.com/fluxcd
rook,rook+rook.github.io+artwork+operator-kit,20216,14887,2196,1811,1864,161,1269,Rook,rook.io
thanos-io+improbable-eng,thanos+thanos+kube-thanos+thanosbench+toc,11117,7386,1589,1160,835,158,1307,Thanos,thanos.io
etcd-io,etcd+jetcd+website+bbolt+discovery.etcd.io+discoveryserver,8995,5591,1426,1103,1097,156,881,etcd,coreos.com/etcd
openebs,maya+openebs+openebs-docs+node-disk-manager+litmus+e2e-openshift+istgt+jiva+MayaStor+cstor+ci-e2e-dashboard+csi+charts+libcstor+zfs-localpv+e2e-infrastructure+velero-plugin+zfs+cstor-csi+jiva-csi+workloads-backend+scope+website+helm-operator+jiva-operator+Mayastor+external-storage+litmus-docs+ci-e2e-dashboard-go-backend+gotgt+spdk-sys+ark-plugin+e2e-packet+spdk+ci-e2e-status+workload-vendor+test-tools+toc+ci-e2e-dashboard-backend+soc+e2e-gke+linux-utils+blkid+e2e-eks+elves+scope-plugin+csi-openebs+performance-benchmark+k8s-snapshot-client+openSeaChest+ui-components+opensea-transport+external-provisioner+opensea-common+opensea-operations+slack-redirect+k8s-conformance+community+fbench+cortex+dbench+csi-lib-iscsi,21671,11133,4498,10628,789,154,5251,OpenEBS,openebs.io
containerd+docker,containerd+cri+cgroups+project+ttrpc+containerd.io+go-cni+release-tool+zfs+continuity+go-runc+imgcrypt+aufs+typeurl+fifo+btrfs+console+containerd,11553,7302,2451,1493,741,144,1059,containerd,containerd.io
linkerd,linkerd2+website+linkerd+linkerd2-proxy+linkerd2-proxy-api+linkerd-examples+linkerd2-proxy-init+linkerd-zipkin+rfc+stern+charts+linkerd-viz+hub,23018,12132,3238,4933,1988,139,5660,Linkerd,linkerd.io
vitessio,vitess+website+vitess-operator+enhancements+contrib,7388,3716,2090,2061,671,134,911,Vitess,vitess.io
coredns,coredns+deployment+coredns.io+kubernetai+ci+corefile-migration+rrl+policy+metadata_edns0+example+proxy+alternate+unbound+learning-coredns+coredns-utils+federation+release+demo+coredns-opa+fallback+dynapi+any+perf-tests+multicluster-dns+debian+presentations+cloud,9481,5537,1744,1195,953,132,1247,CoreDNS,coredns.io
open-policy-agent,opa+gatekeeper+frameworks+opa-istio-plugin+contrib+kube-mgmt+opa-docker-authz+npm-opa-wasm+library+example-api-authz-go+kubernetes-policy-controller+rego-python,8256,4423,1862,1277,1036,124,935,OPA,openpolicyagent.org
mavlink,qgroundcontrol+mavlink+MAVSDK+mavros+mavlink-devguide+qgc-user-guide+MAVSDK-Python,14988,8295,2242,2700,1380,121,3071,MAVLink,mavlink.org
goharbor,harbor+harbor-helm+community+harbor-scanner-clair+website+blog+goharbor.github.io+pluggable-scanner-spec,19669,9848,3946,2429,3934,118,1941,Harbor,goharbor.io
kubeedge,kubeedge+website+beehive+examples+viaduct+katacoda-scenarios+toc+community,12059,9121,1278,1063,882,117,778,KubeEdge,kubeedge.io
letsencrypt,boulder+website+pebble+ct-woodpecker,7399,3612,1672,1331,700,113,1415,Let's Encrypt,letsencrypt.org
falcosecurity,falco+falco-website+falcoctl+office-hours+client-go+community+falcosidekick+test-infra+cloud-native-security-hub+cloud-native-security-hub-frontend+cloud-native-security-hub-backend+falco-operator+falco-exporter+.github+client-rs+kubernetes-response-engine+client-py+falco-security-workshop+profiles+falco-google-kubernetes-marketplace+multi-cluster-security-aws+falco-aws-firelens-integration+template-repository+falco-kubernetes-workshop+katacoda-scenarios+live-stream+falcosecurity.github.io+libscap+advocacy,8272,4913,1125,1865,696,83,1538,Falco,falco.org
cri-o+kubernetes-sigs,cri-o+cri-o+ocicni+cri-o.io+cri-o-ansible+image,12789,10349,1266,1303,312,78,862,CRI-O,cri-o.io
cloudevents,spec+sdk-go+sdk-javascript+sdk-java+sdk-csharp+conformance+cloudevents-web+sdk-python+cloudevents.github.io+sdk-ruby,4583,2886,749,1173,433,75,515,CloudEvents,cloudevents.io
strimzi,strimzi-kafka-operator+strimzi-kafka-bridge+strimzi.github.io+strimzi-kafka-oauth+client-examples+strimzi-lab+strimzi-admin,17710,10791,2239,3600,795,74,3885,Strimzi,strimzi.io
cortexproject,cortex+cortex-helm-chart,6892,4409,1124,1068,493,72,866,Cortex,github.com/cortexproject
opensds,opensds+multi-cloud+opensds-dashboard+opensds-installer+nbp+orchestration+documentation,10657,5772,1996,762,2058,72,831,OpenSDS,www.opensds.io
p4lang,p4c+behavioral-model+p4-spec+p4runtime+tutorials,7536,5085,945,643,759,68,747,P4 Language,github.com/p4lang
opencontainers,runc+distribution-spec+runtime-spec+org+image-spec,3322,2496,444,147,234,65,148,OCI,www.opencontainers.org
networkservicemesh,networkservicemesh+sdk+examples+site+sdk-vppagent+api+cloudtest+sdk-kernel,8588,4236,2392,1151,713,64,1247,Network Service Mesh,networkservicemesh.io
containernetworking,plugins+cni,1997,1251,365,190,235,64,146,CNI,github.com/containernetworking
Samsung,TizenRT,19172,14994,3025,1035,64,60,1089,Tizen,www.tizen.org
dragonflyoss,Dragonfly+website+helm-chart+dragonfly-scripts+community+dragonfly-examples+dashboard,7034,4859,1172,572,479,60,524,Dragonfly,d7y.io/en-us
buildpack,pack+lifecycle+docs+spec+samples+rfcs+ci+imgutil+roadmap+libbuildpack+knative-integration+stacks+homebrew-tap+sample-java-app+tekton-integration+.github,5372,2150,758,1671,560,59,1904,Buildpacks,buildpacks.io
AcademySoftwareFoundation,openvdb+OpenCue+opencue.io+OpenColorIO+aswf-landscape+openexr,5022,2480,1214,908,384,59,944,Academy Software Foundation,aswf.io
cdfoundation,toc+cdf-landscape+foundation+sig-security-sbom+presentations+artwork+sig-interoperability+sig-security-supply-chain+sig-mlops+charter+sig-security+meetups+cla+cluster+landscape+sig-Interoperability+faq,1768,602,331,491,336,57,499,CDF,cd.foundation
opentracing,opentracing-go+opentracing-java+opentracing-python+opentracing.io+opentracing-cpp+opentracing-javascript+opentracing-php+opentracing-csharp+specification+lua-bridge-tracer+basictracer-python+opentracing-swift+opentracing-objc+opentracing-c+opentracing-rust,1309,806,233,120,148,56,122,OpenTracing,opentracing.io
horovod,horovod,7052,4712,618,811,876,55,846,Horovod,eng.uber.com/horovod
pyro-ppl,pyro+numpyro+funsor,11673,6095,1921,2633,726,50,2931,Pyro,pyro.ai
virtual-kubelet,virtual-kubelet+azure-aci+node-cli+community+openstack-zun+aws-fargate+alibabacloud-eci+cri+podman+azure-batch+nomad,2502,1469,522,353,216,49,295,Virtual Kubelet,virtual-kubelet.io
spdx,license-list-XML+spdx-spec+spdx-online-tools+tools-python,2840,1830,369,277,353,46,288,SPDX,spdx.org
spiffe,spiffe.io+go-spiffe+spiffe+spiffe-helper+spire-tutorials+spire-examples+java-spiffe+spiffe-envoy-agent+istio-attestor+spire-workload-integrations+kerberos-attestor+spiffe-example+spire-k8s+plugin-template+spiffe-nginx,797,308,264,1225,67,46,158,Spiffe,spiffe.io
odpi,egeria+ci-management,9452,4760,1892,862,1620,45,1180,ODPi,odpi.org
spiffe,spire,3932,2256,836,886,375,44,465,Spire,spiffe.io
OAI,OpenAPI-Specification,2016,1475,159,59,320,40,62,Open API,www.openapis.org
chubaofs,chubaofs+cfs+docs-zh+chubaofs-helm+chubaofs-csi+chubaofs.github.io+chubaofs-charts+chubaorocks,1393,141,735,469,132,38,385,ChubaoFS,chubao.io
JanusGraph,janusgraph,3951,2588,482,198,544,33,337,JanusGraph,janusgraph.org
brigadecore+Azure,brigade+brigade+brigade-github-app+kashti+charts+brigade-utils+brigadier+brigade-www+community+buck+brigade-vsts-gateway+brigade-vscode+brigade-eventgrid-gateway+brigade-k8s-gateway+github-gateway-oauth+brigade-tutorial-config+empty-testbed+brigade-tutorial-app+brigtest+brigade-bitbucket-gateway,2729,1315,629,513,380,33,405,Brigade,brigade.sh
MarquezProject,marquez+marquez-python+marquez-java,3999,1294,800,1394,363,30,1542,Project Marquez,marquezproject.ai
PixarAnimationStudios,OpenTimelineIO,1454,910,297,126,119,30,128,OpenTimelineIO,opentimeline.io
theupdateframework,tuf+specification+taps+theupdateframework.github.io,1728,745,272,548,131,28,580,TUF,github.com/theupdateframework.com
Angel-ML,angel+sona,1358,339,290,356,269,28,460,Angel,github.com/Angel-ML
fossology,fossology,1742,953,351,189,237,27,201,FOSSology,www.fossology.org
telepresenceio,telepresence,1296,657,144,241,338,27,157,Telepresence,telepresence.io
rethinkdb,rethinkdb+rethinkdb-python+www,1571,881,200,214,260,27,230,RethinkDB,www.rethinkdb.com
longhorn+rancher,longhorn+longhorn+longhorn-manager+longhorn-tests+longhorn-engine+longhorn-ui+longhorn-instance-manager+website+backupstore+go-iscsi-helper+longhorn-engine-launcher+sparse-tools+community,6082,3006,1274,1800,1061,26,741,Longhorn,github.com/longhorn
openhpc,ohpc,1237,373,156,443,255,21,453,OpenHPC,openhpc.community
Dronecode,DronecodeSDK+DronecodeSDK-Swift,1256,608,172,334,86,18,390,Dronecode,www.dronecode.org
in-toto,in-toto+in-toto-golang+docs+ITE+in-toto.github.io+demo+supply-chain-compromises+apt-transport-in-toto+kubectl-in-toto+toc+in-toto-java+totoify-grafeas+layout-web-tool+image-resources,1122,631,211,1223,77,18,203,in-toto,in-toto.io
theupdateframework,notary,566,360,110,41,65,15,31,Notary,github.com/theupdateframework/notary
openvswitch,ovn-kubernetes,662,427,115,54,66,14,54,Open vSwitch,openvswitch.org
coreinfrastructure,best-practices-badge,672,261,124,134,99,9,188,Core Infrastructure,www.coreinfrastructure.org
Adlik,Adlik,398,72,51,132,14,9,261,Adlik,adlik.ai
mininet,mininet,275,146,38,18,72,9,19,Mininet,mininet.org
todogroup,survey,205,56,44,80,25,8,80,todogroup,""
rkt,rkt,193,93,67,12,21,8,12,rkt,github.com/rkt/rkt
"",OpenMetrics+RichiH/OpenMetrics,199,155,12,16,15,7,17,OpenMetrics,openmetrics.io
