org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
cloudfoundry,app-autoscaler-release+uaa+csb-brokerpak-aws+cloud_controller_ng+bosh-linux-stemcell-builder+korifi+cli+cf-deployment+community+backup-and-restore-sdk-release+bosh+capi-release+uaa-release+cf-acceptance-tests+bosh-deployment+multiapps-controller+cloud-service-broker+csb-brokerpak-azure+diego-release+loggregator-agent-release+credhub+routing-release+gorouter+haproxy-boshrelease+silk-release+dotnet-core-buildpack+cf-networking-release+log-cache-release+php-buildpack+pxc-release+runtime-ci+garden-runc-release+python-buildpack+docs-dev-guide+capi-ci+disaster-recovery-acceptance-tests+ruby-buildpack+buildpacks-ci+terraform-provider-cloudfoundry+bosh-agent+bosh-cli+bosh-utils+tps+winc-release+uaa-singular+nodejs-buildpack+bpm-release+cf-deployment-concourse-tasks+multiapps+otel-collector-release+go-loggregator+bosh-azure-cpi-release+nats-release+go-buildpack+cf-java-client+cnbapplifecycle+service-fabrik-broker+go-log-cache+bosh-bootloader+java-buildpack+cflinuxfs4-compat-release+log-cache-cli+docs-cf-admin+bosh-aws-cpi-release+bosh-openstack-cpi-release+bosh-google-cpi-release+nginx-buildpack+docs-cloudfoundry-concepts+system-metrics-release+cpu-entitlement-plugin+cli-plugin-repo+bosh-dns-release+cf-networking-helpers+r-buildpack+app-autoscaler-cli-plugin+stembuild+routing-api+route-registrar+cf-smoke-tests+go-cfclient+postgres-release+staticfile-buildpack+docs-buildpacks+docs-loggregator+blackbox+uptimer+hwc-buildpack+cf_exporter+windows2016fs+multiapps-cli-plugin+lager+stack-auditor+docs-cf-cli+notifications+binary-buildpack+buildpacks-github-config+uaa-cli+firehose_exporter+homebrew-tap+socks5-proxy+prometheus-boshrelease+tlsconfig+go-diodes+docs-running-cf+apt-buildpack+bosh-azure-storage-cli+credhub-cli+cf-uaac+capi-workspace+capi-dockerfiles+bosh-aws-light-stemcell-builder+bosh-docker-cpi-release+go-uaa+cf-networking-onboarding+bosh-package-ruby-release+bosh-package-golang-release+dockerapplifecycle+bosh-virtualbox-cpi-release+bosh-io-releases+cf-uaa-lib+bosh-alicloud-cpi-release+libbuildpack+java-buildpack-memory-calculator,56045,10238,11089,27043,1643,520,33075,Cloud Foundry,cloudfoundry.org
prometheus+OpenObservability,prometheus+alertmanager+node_exporter+client_golang+jmx_exporter+client_java+common+docs+snmp_exporter+test-infra+blackbox_exporter+proposals+client_python+procfs+mysqld_exporter+pushgateway+client_rust+cloudwatch_exporter+exporter-toolkit+statsd_exporter+golang-builder+prom2json+promu+consul_exporter+memcached_exporter+graphite_exporter+compliance+client_ruby+demo-site+client_model+collectd_exporter+influxdb_exporter+promlens+OpenMetrics+promci+OpenMetrics+sigv4+prometheus_api_client_ruby+busybox,32496,17986,6025,4641,2561,508,5924,Prometheus,prometheus.io
cilium,cilium+tetragon+cilium-cli+little-vm-helper-images+proxy+ebpf+design-cfps+cilium.io+hubble+statedb+community+pwru+little-vm-helper+release+certgen+image-tools+hubble-ui+charts+scaffolding+hive+fake+json-mock+scale-tests-action+linters+ci-kernels+alpine-curl+workerpool+helm-toolbox+stream+team-manager+dev-summits+docsearch-scraper-webhook+.github+starwars-docker+endpointslice-controller+hubble-otel+coverbee+packer-ci-build+test-connection-disruption+chaos-testing-examples+echoserver-udp+hubble-export-stdout+cilium-l4lb-test+networkpolicy+customvet,76621,39731,15043,15256,3362,465,18485,Cilium,cilium.io
jenkinsci,bom+plugin-modernizer-tool+docker-agent+acceptance-test-harness+oic-auth-plugin+pipeline-graph-view-plugin+helm-charts+opentelemetry-plugin+bitbucket-branch-source-plugin+datadog-plugin+docker+jenkins-test-harness+ecu-test-execution-plugin+docker-ssh-agent+lockable-resources-plugin+junit-plugin+configuration-as-code-plugin+gitlab-plugin+oss-symbols-api-plugin+badge-plugin+stapler+azure-ad-plugin+jobcacher-plugin+azure-vm-agents-plugin+plugin-pom+custom-folder-icon-plugin+design-library-plugin+docker-plugin+office-365-connector-plugin+maven-hpi-plugin+build-monitor-plugin+generic-webhook-trigger-plugin+checkmarx-ast-scanner-plugin+slack-plugin+winstone+next-executions-plugin+dependency-track-plugin+report-jtreg-plugin+pipeline-npm-plugin+locale-plugin+file-operations-plugin+nested-data-reporting-plugin+login-theme-plugin+gitlab-branch-source-plugin+google-compute-engine-plugin+artifactory-artifact-manager-plugin+sysdig-secure-plugin+extension-filter-plugin+dark-theme-plugin+plugin-compat-tester+plugin-installation-manager-tool+embeddable-build-status-plugin+bitbucket-push-and-pull-request-plugin+coverage-badges-extension-plugin+customizable-header-plugin+scoring-load-balancer-plugin+packaging+parameter-separator-plugin+junit-sql-storage-plugin+cucumber-reports-plugin+build-history-manager-plugin+jobcacher-artifactory-storage-plugin+JenkinsPipelineUnit+archetypes+gitea-checks-plugin+asm-api-plugin+additional-identities-plugin+dingtalk-plugin+pipeline-agent-build-history-plugin+uipath-automation-package-plugin+nexus-platform-plugin+nunit-plugin+idea-stapler-plugin+json-api-plugin+winp+parallel-test-executor-plugin+hashicorp-vault-plugin+sonar-gerrit-plugin+opentelemetry-agent-metrics-plugin+horreum-plugin+atlassian-jira-software-cloud-plugin+github-checks-plugin+pipeline-as-yaml-plugin+apache-httpcomponents-client-5-api-plugin+dashboard-view-plugin+checks-api-plugin+jetbrains-space-plugin+stashnotifier-plugin+junit-attachments-plugin+azure-credentials-plugin+gitlab-oauth-plugin+azure-artifact-manager-plugin+jenkins-infra-test-plugin+opentelemetry-api-plugin+jelly+jenkins-multijob-plugin+build-name-setter-plugin+json-editor-parameter-plugin+cdevents-plugin+eiffel-broadcaster-plugin+wxwork-notification-plugin+azure-keyvault-plugin+azure-storage-plugin+sqlserver-api-plugin+pipeline-aws-plugin+jellydoc-maven-plugin+jira-plugin+database-plugin+theme-manager-plugin+cobertura-plugin+aws-credentials-plugin+stapler-maven-plugin+multibranch-action-triggers-plugin+jfrog-plugin+sshd-plugin+ansicolor-plugin+azure-container-agents-plugin+amazon-ecs-plugin+hetzner-cloud-plugin+lib-file-leak-detector+incrementals-tools+aws-secrets-manager-credentials-provider-plugin+simple-theme-plugin+amazon-ecr-plugin+syslog-java-client+oidc-provider-plugin+build-history-metrics-plugin+jira-integration-plugin+junit-realtime-test-reporter-plugin+lib-mock-javamail+openstack-cloud-plugin+.github+plasticscm-plugin+harbor-plugin+git-changelog-plugin+file-parameters-plugin+fortify-on-demand-uploader-plugin+urltrigger-plugin+code-coverage-api-plugin+log-cli-plugin+onepassword-secrets-plugin+rest-list-parameter-plugin+commons-lang3-api-plugin+lib-support-log-formatter+docker-inbound-agents+extended-choice-parameter-plugin+compact-columns-plugin+build-timeout-plugin+yandex-cloud-workers-plugin+ctrf-json-plugin+jep+sidebar-link-plugin+custom-markup-formatter-plugin+cachet-gating-plugin+google-storage-plugin+jenkinsfile-runner+aws-secrets-manager-secret-source-plugin+remote-file-plugin+groovy-sandbox+material-theme-plugin+github-pr-comment-build-plugin+sonic-ci-helper-plugin+jms-messaging-plugin+google-kubernetes-engine-plugin+date-parameter-plugin+add-changes-to-build-changelog-plugin+maven-artifact-choicelistprovider-plugin+google-oauth-plugin+fortify-plugin+gamekins-plugin+build-time-blame-plugin,35622,10279,8706,12921,2676,465,13961,Jenkins,jenkins.io
grpc+grpc-ecosystem,grpc+grpc-go+grpc-java+grpc-gateway+grpc-swift+grpc-node+proposal+psm-interop+grpc-dotnet+grpc-spring+grpc.io+grpc-ios+grpc-web+grpc-dart+grpc-kotlin+go-grpc-middleware+grpc-swift-nio-transport+grpc-health-probe+grpc-codelabs+grpc-proto+grpc-swift-protobuf+grpc-swift-extras+awesome-grpc+test-infra+proto_processing_lib+grpc-httpjson-transcoding+codelabs+grpcdebug+proto-field-extraction+grpc-community+protoc-gen-grpc-gateway-ts+proto-converter+java-grpc-prometheus+grpc-cloud-run-example,44788,25351,8228,7313,2703,457,8506,gRPC,grpc.io
envoyproxy,envoy+gateway+envoy-filter-example+envoy-website+toolshed+go-control-plane+envoy-openssl+examples+ratelimit+nighthawk+ai-gateway+data-plane-api+envoy-perf+envoy-build-tools+java-control-plane+apt+archive+ci-infra+envoy-mobile+envoy-tools+mobile-website,64102,34520,12028,12066,3893,437,13661,Envoy,www.envoyproxy.io
PX4,PX4-user_guide+PX4-Autopilot+NuttX+PX4-gazebo-models+PX4-SITL_gazebo-classic+flight_review+px4_msgs+PX4-containers+pyulog+PX4-Bootloader+ulog_cpp+px4_ros_com+PX4-Avoidance,41744,7187,3394,26961,608,417,30555,PX4 Drone Autopilot,px4.io
meshery,meshery+meshery.io+meshkit+schemas+helm-kanvas-snapshot+play+scoop-bucket+meshery-nighthawk+meshsync+meshery-istio+meshery-linkerd+meshery-kuma+meshery-operator+meshery-adapter-library+kubectl-meshsync-snapshot+meshery-nginx-sm+kubectl-kanvas-snapshot+.github+meshery-cilium+meshery-traefik-mesh+meshery-consul+slack+meshery-app-mesh+meshery-cpx+meshery-nsm+meshery-tanzu-sm+meshery-adapter-template+meshery-perf+homebrew-tap,25492,11579,5435,8273,2024,390,6454,Meshery,layer5.io/meshery
finos,common-domain-model+legend-studio+git-proxy+calendar+FDC3+legend-engine+common-cloud-controls+vuu+architecture-as-code+perspective+a11y-theme-builder+rune-dsl+morphir-scala+waltz+traderX+legend-engine-ide-lsp+open-source-readiness+morphir+technical-oversight-committee+legend-engine-ide-client-vscode+ai-readiness+devops-automation+SymphonyMediaBridge+fdc3-dotnet+legend+tracdap+DEI-SIG+morphir-elm+zenith+community+spring-bot+cdm-object-builder+kdb+jupyterlab_templates+symphony-bdk-java+morphir-jvm+finos-landscape+FDC3-conformance-framework+compliant-financial-infrastructure+htc-grid+branding+FDC3-Sail+regular-table+symphony-wdk+symphony-bdk-python+cla-bot,39289,13092,9167,10724,3039,374,13991,FINOS,finos.org
keycloak,keycloak+keycloak-benchmark+kc-sig-fapi+keycloak-client+keycloak-web+keycloak-quickstarts+keycloak.github.io+keycloak-nodejs-connect+terraform-provider-keycloak+keycloak-k8s-resources+keycloak-github-bot+.github+keycloak-sre-sig+keycloak-extension-poc+keycloak-community+keycloak-containers,48194,24623,8516,5156,9353,345,5702,Keycloak,keycloak.org
crossplane+crossplane-contrib,crossplane+provider-upjet-aws+provider-upjet-azure+provider-upjet-gcp+docs+crossplane-runtime+provider-kubernetes+provider-aws+function-kcl+upjet+provider-upjet-azuread+function-sdk-go+function-patch-and-transform+function-go-templating+crossplane-provider-castai+function-sdk-python+provider-sql+function-template-python+provider-gitlab+provider-http+function-environment-configs+provider-argocd+uptest+provider-civo+provider-ansible+provider-helm+provider-pagerduty+function-template-go+function-cel-filter+function-cue+provider-jet-equinix+function-shell+provider-openstack+function-status-transformer+upjet-provider-template+function-pkl+function-sequencer+xp-testing+release+function-extra-resources+function-sdk-java+provider-palette+function-auto-ready+provider-tencentcloud+provider-template+crossplane-provider-newrelic+function-unit-test+provider-upjet-github+provider-confluent+function-runtime-oci+provider-upjet-digitalocean+crossplane-tools+x-generation+org+website+function-dummy+function-tag-manager+provider-spotify+provider-newrelic+provider-azure+provider-okta+crossplane-function-cue+provider-upjet-mysql+provider-nop+provider-kafka+configuration-template+provider-upjet-ec+provider-equinix-metal+x-metrics+claim-migrator+crossplane-migrator+provider-digitalocean+provider-gcp+provider-terraform+provider-tf-equinix-metal+provider-mongodbatlas+provider-alibaba+setup-crossplane-action+xpkg-action+ess-plugin-vault+provider-github+provider-upjet-kafka+provider-equinix+provider-jet-datadog+artwork+provider-workflows+slack.crossplane.io+conformance+crossplane-lint+crisscross+provider-cloudflare+provider-ssh,21736,9815,4725,3783,2103,308,5093,Crossplane,crossplane.io
istio,istio+istio.io+ztunnel+api+proxy+tools+test-infra+community+release-builder+client-go+common-files+bots+enhancements+pkg+get-istioctl,44525,26833,4480,8103,3070,301,10142,Istio,istio.io
kubeflow,pipelines+training-operator+manifests+website+model-registry+spark-operator+katib+kubeflow+community+notebooks+arena+mpi-operator+internal-acls+blog+kfp-tekton+dashboard+examples+kfserving-lts+testing+fate-operator+marketing-materials+kubebench,27559,19533,2432,3033,1792,299,3802,Kubeflow,kubeflow.org
nats-io,nats-server+nats.net.v2+nats.java+nats.go+natscli+nats.c+nats.net+nats.rs+nats.js+nats-architecture-and-design+nats.docs+nats.py+nats.deno+k8s+nats.swift+nats-site+nats-docker+jsm.go+nack+nsc+jwt.net+prometheus-nats-exporter+nats.ex+nats-surveyor+nats-spark-connector+jwt+nats.ws+terraform-provider-jetstream+nkeys.js+spring-nats+nats.net.v1+nats-java-vertx-client+java-nats-examples+nkeys.java+json.java+nkeys.net+jwt.js+nats-streaming-server+nats-pure.rb+nats-box+nkeys.py+nats-top+nkeys+nuid.js+homebrew-nats-tools+stan.js+nats.node+jwt.java+graft+netlify-slack+nats-kafka+stan.go+nkeys.swift+integration-tests+nkeys.ex+node-nuid+nats-mq+nats.client.deps+nats-account-server+stan.net+nats-rest-config-proxy+jparse+java-nats-server-runner+stan.java+stan.py+stan.rb+nkeys.rb+nats.rb+nats-operator+nats-streaming-operator+nats.py2+nats-choco+nats-connector-framework+latency-tests+server-config+advisories+js-nuid+asyncio-nats-examples+.github+not.go,23666,9542,5337,6117,1750,284,7037,NATS,nats.io
containerd,containerd+nerdctl+runwasi+stargz-snapshotter+rust-extensions+nri+nydus-snapshotter+overlaybd+accelerated-container-image+ttrpc-rust+platforms+imgcrypt+continuity+cgroups+go-cni+ttrpc+errdefs+containerd.io+fuse-overlayfs-snapshotter+project+typeurl+release-tool+fifo+otelttrpc+zfs+project-checks+console+plugin+log+go-runc+ltag+protobuild+aufs,21484,12312,4911,2727,1419,268,2842,containerd,containerd.io
fluent,fluent-bit+fluentd+fluent-bit-docs+fluent-operator+fluent-package-builder+helm-charts+fluentd-kubernetes-daemonset+fluentd-docker-image+cmetrics+fluentd-website+fluentd-docs-gitbook+fluent-bit-ci+fluent-plugin-s3+cfl+fluent-plugin-kafka+fluent-plugin-opensearch+fluent-plugin-prometheus+fluent-plugin-windows-eventlog+ctraces+cprofiles+fluent-logger-python+fluent-plugin-sql+diagtool+fluent-bit-test-suite+benchmark-framework+fluent-bit-chatops-demo+fluentd-ui+fluent-plugin-rewrite-tag-filter+fluent-plugin-webhdfs+fluent-plugin-parser-winevt_xml+chunkio+fluent-bit-infra+fluent-logger-perl+fluent-plugin-mongo+fluent-otel-proto+fluent-bit-go+fluent-logger-golang+fluent-plugin-splunk+fluent-bit-plugin+fluent-bit-sandbox+fluent-bit-town-hall+fluent-bit-perf+fluent-logger-php+fluent-logger-node+fluentbit-website-v3+fluentd-docs-kubernetes+fluent-plugin-parser-cri+fluent-logger-ruby+fluent-logger-forward-node,15760,7870,3285,3104,1529,268,3076,Fluentd,fluentd.org
fluid-cloudnative,fluid+charts+community+fluid-cloudnative.github.io+fluid-client-python,2887,1048,906,711,184,248,749,Fluid,github.com/fluid-cloudnative
