org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
grpc+grpc-ecosystem,grpc+grpc-java+grpc-go+grpc-gateway+grpc-dotnet+grpc-node+grpc.io+grpc-swift+grpc-dart+go-grpc-middleware+grpc-web+grpc-kotlin+protoc-gen-grpc-gateway-ts+grpc-health-probe+proposal+test-infra+awesome-grpc+grpc-httpjson-transcoding+grpc-ios+grpc-proto+grpc.github.io+go-grpc-prometheus+grpcdebug+grpc-community+java-grpc-prometheus+grpc-php+grpc-cloud-run-example+grpc-opentracing+grpc-docker-library+grpc-java-api-checker+polyglot+grpc.io-docsy+grpc-experiments+grpc-haskell,51116,29718,10603,5619,5031,498,5764,gRPC,grpc.io
prometheus,prometheus+alertmanager+node_exporter+docs+blackbox_exporter+snmp_exporter+client_java+client_python+client_golang+jmx_exporter+common+procfs+test-infra+cloudwatch_exporter+mysqld_exporter+statsd_exporter+pushgateway+client_ruby+promu+consul_exporter+memcached_exporter+exporter-toolkit+golang-builder+compliance+haproxy_exporter+graphite_exporter+demo-site+influxdb_exporter+client_model+circleci+collectd_exporter+prom2json+busybox+talks+nagios_plugins+snmp_exporter_mibs+prometheus_api_client_ruby+host_exporter,30267,20164,4612,2350,2943,484,2548,Prometheus,prometheus.io
envoyproxy,envoy+nighthawk+envoy-mobile+go-control-plane+xds-relay+protoc-gen-validate+envoy-wasm+ratelimit+envoy-perf+java-control-plane+envoy-filter-example+envoyproxy.github.io+playground+envoy-build-tools+data-plane-api+envoy-tools+ci-infra+envoy-openssl+community+katacoda-scenarios,74975,51347,8909,10515,3871,478,10848,Envoy,www.envoyproxy.io
operator-framework,operator-sdk+community-operators+operator-lifecycle-manager+operator-registry+olm-docs+operator-marketplace+operator-lib+kubectl-operator+operator-sdk-samples+enhancements+operator-test-playbooks+api+operatorhub.io+java-operator-plugins+audit+awesome-operators+index-mermaid-graph+operator-courier+community+operator-sdk-ansible-util+flake-analyzer+community-operator-catalog+java-controller-runtime+operator-framework.io+getting-started+java-operator+tekton-scorecard-image+helm-operator-plugins+rukpak+olm-book+operator-manifest-tools+logos+java-operator-sdk+go-appr+flak-analyzer+test,40562,23520,9419,4821,1978,476,5645,Operator Framework,operatorhub.io
backstage+spotify,backstage+backstage+techdocs-cli+community+mkdocs-monorepo-plugin+demo+mkdocs-techdocs-core+techdocs-container+loopback-jsonschema+config-schema-viewer+software-templates+catman,39046,20507,6478,8783,2260,395,9801,Backstage,backstage.io
jenkinsci,helm-charts+bom+docker+plugin-installation-manager-tool+datadog-plugin+checks-api-plugin+configuration-as-code-plugin+github-checks-plugin+jenkinsfile-runner+bitbucket-branch-source-plugin+kubernetes-operator+JenkinsPipelineUnit+junit-plugin+custom-distribution-service+templating-engine-plugin+tekton-client-plugin+prometheus-plugin+opentelemetry-plugin+ec2-fleet-plugin+azure-ad-plugin+bitbucket-push-and-pull-request-plugin+hashicorp-vault-plugin+gitlab-plugin+slack-plugin+ecutest-plugin+docker-plugin+azure-vm-agents-plugin+dark-theme-plugin+gitlab-branch-source-plugin+docker-inbound-agent+code-coverage-api-plugin+amazon-ecs-plugin+office-365-connector-plugin+pipeline-aws-plugin+docker-agent+fortify-plugin+azure-keyvault-plugin+google-compute-engine-plugin+docker-swarm-plugin+azure-container-agents-plugin,21139,10474,4005,3672,2630,392,4030,Jenkins,jenkins.io
cloudfoundry,cf-for-k8s+cloud_controller_ng+stratos+cli+capi-k8s-release+uaa+capi-release+cf-deployment+python-buildpack+cf-k8s-networking+bosh-linux-stemcell-builder+php-buildpack+ruby-buildpack+dotnet-core-buildpack+nodejs-buildpack+routing-release+java-buildpack+diego-release+cf-java-client+community+go-buildpack+metric-store-release+r-buildpack+nginx-buildpack+cf-k8s-logging+staticfile-buildpack+bosh,26894,7747,4081,9719,2152,361,12914,Cloud Foundry,cloudfoundry.org
fluent,fluent-bit+fluentd+fluent-bit-docs+fluentd-docs-gitbook+helm-charts+fluentd-kubernetes-daemonset+fluentd-docker-image+fluent-plugin-kafka+fluentd-website+fluent-plugin-s3+fluent-plugin-prometheus+fluentd-ui+fluent-plugin-mongo+fluent-logger-golang+fluentbit-website-v3+fluent-plugin-windows-eventlog+fluent-plugin-sql+fluent-plugin-rewrite-tag-filter+diagtool+fluent-plugin-webhdfs+fluent-logger-python+fluent-bit-docker-image+fluent-bit-kubernetes-logging+fluent-bit-go+fluent-plugin-sd-dns+fluent-logger-ruby+fluent-plugin-grok-parser+fluent-bit-packaging+fluent-plugin-parser-cri+fluent-bit-website+fluent-plugin-prometheus_pushgateway+fluent-plugin-splunk+fluent-logger-java+fluent-logger-php+fluent-plugin-sanitizer+sigdump+NLog.Targets.Fluentd+fluent-bit-perf+fluent-logger-node+fluent-logger-scala+nginx-fluentd-module+fluent-bit-docs-stream-processing,16897,9479,2736,5172,2207,303,2475,Fluentd,fluentd.org
riscv,riscv-gnu-toolchain+riscv-isa-sim+riscv-v-spec+riscv-isa-manual+riscv-code-size-reduction+riscv-openocd+riscv-debug-spec+rvv-intrinsic-doc+riscv-crypto+riscv-elf-psabi-doc+riscv-gcc+riscv-bitmanip+meta-riscv+v8+riscv-compliance+riscv-edk2-platforms+riscv-binutils-gdb+opensbi+riscv-pk+riscv-tests+riscv-asm-manual+riscv-sbi-doc,13589,7473,1585,2437,1983,278,2548,RISC-V,riscv.org
fluxcd,flux2+flux+source-controller+kustomize-controller+helm-controller+toolkit+website+notification-controller+image-automation-controller+image-reflector-controller+flagger+terraform-provider-flux+helm-operator+pkg+community+go-git-providers+webui+flux2-multi-tenancy+flux2-kustomize-helm-example+homebrew-tap+fluxcd.io+flux-get-started+source-watcher+helm-operator-get-started+multi-tenancy+flux-recv+charts+.github+flux-kustomize-example+fluxctl-action+multi-tenancy-team1+cli-utils+legacy-docs-redirects+helm-operator-docs-redirects,23316,9033,5213,5215,2852,267,6218,Flux,github.com/fluxcd
tikv,tikv+pd+client-rust+agatedb+client-java+raft-rs+website+client-go+sig-transaction+grpc-rs+rust-prometheus+titan+raft-engine+pprof-rs+tikv.github.io+rust-rocksdb+community+rocksdb+rfcs+client-c+importer+minitrace-rust+minitrace-go+yatp+protobuf-build+client-py+client-cpp+jemallocator+copr-test+fail-rs+tlaplus-specs+mur3+jemalloc+tikv-operator+crossbeam+async-speed-limit+minstant+.github+crc64fast+auto-tikv+rusoto,42179,29580,6117,4063,2319,259,4163,TiKV,tikv.org
tektoncd,pipeline+community+triggers+catalog+plumbing+cli+dashboard+hub+operator+experimental+website+results+chains,34757,26386,3726,2874,1766,248,2879,Tekton,tekton.dev
PX4,PX4-user_guide+PX4-Autopilot+Firmware+Devguide+PX4-Devguide+PX4-ECL+PX4-SITL_gazebo+sitl_gazebo+ecl+px4_ros_com+PX4-Bootloader+PX4-Avoidance+flight_review,49724,12891,5501,26603,1739,247,29593,PX4 Drone Autopilot,px4.io
layer5io,meshery+meshery.io+meshery-operator+meshery-linkerd+meshery-istio+meshery-consul+meshery-kuma+meshery-adapter-library+meshery-osm+meshery-tanzu-sm+meshery-nginx-sm+meshery-adapter-template+mesheryctl-smi-conformance-action+meshery-traefik-mesh+meshery-maesh+meshery-octarine+meshery-nsm+meshery-tmp+meshery-cpx+meshery-app-mesh,18732,9218,3462,3797,2067,237,3985,Meshery,layer5.io/meshery
kubevirt,kubevirt+hyperconverged-cluster-operator+project-infra+containerized-data-importer+cluster-network-addons-operator+kubevirtci+kubevirt.github.io+vm-import-operator+user-guide+community+ssp-operator+common-templates+node-maintenance-operator+ovs-cni+kubevirt-tekton-tasks+kubevirt-ssp-operator+macvtap-cni+hostpath-provisioner-operator+client-python+kubevirt-template-validator+libvirt+csi-driver+bridge-marker+hostpath-provisioner+client-go+api-reference+must-gather+cloud-provider-kubevirt+controller-lifecycle-operator-sdk+monitoring+kubevirt-csi+kubectl-virt-plugin+libguestfs-appliance+cdi-api-reference+device-plugin-manager+kubevirt-tutorial+node-labeller+terraform-provider-kubevirt+katacoda-scenarios+qe-tools+demo+cpu-nfd-plugin+kvm-info-nfd-plugin+krew-index+kubevirt-ansible+ansible-kubevirt-modules+storage-demo,61228,47061,6494,5269,1466,230,6207,KubeVirt,kubevirt.io
open-policy-agent,opa+gatekeeper+conftest+gatekeeper-library+cert-controller+kube-mgmt+contrib+npm-opa-wasm+opa-envoy-plugin+frameworks+opa-idea-plugin+opa-docker-authz+opa-istio-plugin+vscode-opa+library+golang-opa-wasm+example-api-authz-go+opa-envoy-spire-ext-authz+client-python,15047,9325,2590,1277,1805,224,1327,OPA,openpolicyagent.org
jaegertracing,jaeger+jaeger-operator+jaeger-ui+helm-charts+documentation+jaeger-client-go+jaeger-client-java+jaeger-client-python+jaeger-client-node+jaeger-client-cpp+jaeger-client-csharp+jaeger-otelcol+jaeger-idl+jaeger-analytics-java+jaeger-lib+spark-dependencies+docker-protobuf+.github+jaeger-performance+jaeger-vscode+vertx-create-span+thrift+xdock-zipkin-brave+docker-thrift+jaeger-client-javascript+legacy-client-java+jaeger-analytics-flink,13767,9174,1868,1008,1392,208,1333,Jaeger,jaeger.readthedocs.io/en/latest
openebs,Mayastor+openebs+cstor-operators+node-disk-manager+zfs-localpv+e2e-tests+lvm-localpv+website+charts+openebs-docs+upgrade+jiva-operator+dynamic-localpv-provisioner+maya+velero-plugin+dynamic-nfs-provisioner+openebsctl+mayastor-control-plane+cstor-csi+monitoring+jiva+api+device-localpv+spdk+libcstor+mayastor-docs+rawfile-localpv+linux-utils+cstor+istgt+mayastor+external-storage+lib-csi+jiva-csi+moac+m-exporter+openebs-exporter+openebs-k8s-provisioner+easy-jupyter+scope+performance-benchmark+gotgt+openapi-generator+sparse-tools+slack-redirect+csi-lib-iscsi+helm-operator+dbench+community,23669,10966,4454,6219,1123,203,7126,OpenEBS,openebs.io
nats-io,nats-server+nats.go+nats.java+jetstream+nats.docs+nats.deno+nats-streaming-server+nats.rs+k8s+nsc+natscli+jsm.go+nats.c+nats.net+nats-site+nats.ws+jwt+nats-kafka+nats-operator+nats.py+nats.js+nats-jms-mq-bridge+stan.go+prometheus-nats-exporter+stan.js+nats-surveyor+nack+stan.net+nats-docker+nats.ex+terraform-provider-jetstream+nats-jms-bridge+nats-streaming-operator+nats-architecture-and-design+nats-general+nats-rest-config-proxy+nats-box+nkeys.js+nats-account-server+nats-streaming-docker+ts-nkeys+java-nats-server-runner+stan.java+stan.py+official-images+homebrew-nats-tools+js-nuid+jetstream-gh-action+java-nats-examples+nats.ts+advisories+nkeys+docker-docs+nats-json.java+kotlin-nats-examples+not.go+nuid+nats-top+kubecon2020+spring-nats+node-nuid+jetstream-leaf-nodes-demo+docs+nats.c.deps+stan.rb+go-nats-examples+nats-pure.rb+nats.py2+nats.net.deps+nginx-nats+graft+node-nats-examples+nats.zig+nkeys.py+ts-nats-examples+nats-replicator+nats.cr+sublist+nkeys.rb+nats-mq+nats-client-functionality-record+latency-tests+elixir-nats+not.java+nats.rb+nats-connector-framework+demo-minio-nats+test-nats.docs,21729,8623,5075,5511,2015,203,6016,NATS,nats.io
graphql,graphql-js+graphiql+graphql-spec+graphql.github.io+graphql-wg+express-graphql+graphql-playground+graphql-over-http+vscode-graphql,10026,4783,2275,1948,793,196,2175,GraphQL,graphql.org
containerd,containerd+stargz-snapshotter+cri+nerdctl+imgcrypt+continuity+ttrpc+ttrpc-rust+project+cgroups+console+zfs+fifo+nri+containerd.io+go-runc+go-cni+btrfs+release-tool+aufs+typeurl+project-checks+fuse-overlayfs-snapshotter+.github+containerd-fuse-overlayfs,13067,7771,3088,2112,909,190,1299,containerd,containerd.io
thanos-io,thanos+kube-thanos+thanosbench+OpenConfig,12118,8193,1747,1006,1116,178,1062,Thanos,thanos.io
linkerd,linkerd2+website+linkerd2-proxy+linkerd-smi+linkerd2-proxy-init+linkerd2-proxy-api+linkerd2-conformance+rfc+linkerd+polixy+linkerd2-mock-dst+linkerd-examples+linkerd-await+linkerd-viz+webpki+drain-rs+linkerd2-action-gcloud+gsoc+stern+linkerd2-ci-metrics+prost,18654,8189,3477,4769,1305,177,5683,Linkerd,linkerd.io
etcd-io,etcd+website+jetcd+bbolt,9213,5650,1649,813,1045,172,869,etcd,coreos.com/etcd
zowe,api-layer+zowe-install-packaging+vscode-extension-for-zowe+docs-site+community+zowe-cli+imperative+zss+zowe.github.io+zowe-cli-ftp-plugin,25330,7715,4532,8723,2251,168,10832,Zowe,zowe.org
iovisor,bcc+bpftrace+ubpf+kubectl-trace,7532,4916,1326,616,645,166,645,IO Visor,www.iovisor.org
litmuschaos,litmus+litmus-e2e+litmus-go+chaos-charts+litmus-docs+chaos-operator+litmus-helm+charthub.litmuschaos.io+litmus-ui+litmus-cd+chaos-runner+website-litmuschaos+test-tools+litmus-docs-beta+chaos-exporter+litmus-python+litmus-ansible+admission-controllers+litmusctl+chaos-scheduler+litmus-demo+tutorials+elves+chaos-ci-lib+spinnaker-preconfigured-job-plugin+chaos-observability+chaos-workflows+github-chaos-actions+pages+chaos-helm+helm-github-pages+litmus-portal+katacoda-scenarios+gitlab-remote-templates,18988,7944,4843,5245,913,160,5288,LitmusChaos,litmuschaos.io
onnx,onnx+onnx-mlir+tensorflow-onnx+onnx-tensorrt+onnx-tensorflow+keras-onnx+models+optimizer+onnxmltools,18348,10503,2936,2139,2361,158,2548,Open Neural Network Exchange,onnx.ai
cortexproject,cortex+cortex-helm-chart,13196,8081,2142,1975,944,157,2029,Cortex,github.com/cortexproject
mavlink,qgroundcontrol+mavlink+MAVSDK+mavros+MAVSDK-Python+MAVSDK-Java,12920,7107,2145,1998,1337,152,2331,MAVLink,mavlink.org
spinnaker,spinnaker+keel+spinnaker.github.io+governance+kayenta+spinnaker.io+kleat,12930,8576,1561,1137,1567,147,1226,Spinnaker,www.spinnaker.io
falcosecurity,falco+test-infra+falco-website+falcosidekick+charts+libs+evolution+community+driverkit+falco-exporter+kilt+.github+falcosidekick-ui+event-generator+client-py+falcoctl+pdig+client-rs+client-go+cloud-native-security-hub+falco-operator+cloud-native-security-hub-backend+kubernetes-response-engine+cloud-native-security-hub-frontend+katacoda-scenarios+falco-kubernetes-workshop+falco-security-workshop,18399,12473,2550,2238,996,145,2380,Falco,falco.org
finos,perspective+waltz+morphir-elm+FDC3+legend-studio+cloud-service-certification+finos-landscape+legend+community+alloy+symphony-bdk-java+open-developer-platform+symphony-java-toolkit+secref-data+kdb-studio+datahelix+kdb,12112,4292,2563,2777,2175,143,3082,FINOS,finos.org
kedacore,keda+keda-docs+http-add-on+charts+keda-olm-operator+governance+keda-external-scaler-azure-cosmos-db+test-tools+samples+sample-go-rabbitmq+sample-dotnet-worker-servicebus-queue+external-scalers+sample-azure-functions-on-ocp4+keda-scaler-durable-functions+toc+sample-hello-world-azure-functions+sample-go-gcppubsub+keda-external-scaler-azure-durable-functions+github-template+dashboard+external-scaler-samples+.github+sample-go-storage-queue+sample-javascript-eventhub-azure-function,8858,4919,1824,1043,887,137,1228,KEDA,keda.sh
magma,magma+domain-proxy,26966,12919,6813,3840,3291,136,3943,Magma,magmacore.org
kubeedge,kubeedge+sedna+website+mappers-go+examples+community+edgemesh+community-infra+viaduct+beehive,8900,6325,1219,1062,703,136,653,KubeEdge,kubeedge.io
crossplane,crossplane+provider-aws+oam-kubernetes-runtime+crossplane-runtime+provider-gcp+crossplane.github.io+provider-azure+provider-alibaba+provider-template+example-cnp+test+provider-rook+conformance+crossplane-tools+agent+pkg-unpack+org+tbs+addon-oam-kubernetes-local+crossplane-cli+addon-oam-kubernetes-remote+provider-gcp-beta+.github+stack-azure-sample,12617,7400,2500,2503,1369,130,1348,Crossplane,crossplane.io
jenkins-x,jx-cli+jx3-pipeline-catalog+jx-docs+lighthouse+jx-gitops+jx+jx-project+jx-secret+jx-promote+terraform-aws-eks-jx+jx-pipelines-visualizer+go-scm+jx-admin+octant-jx+terraform-azurerm-jx+jx-git-operator+terraform-google-jx,26440,13625,6912,4436,1010,128,4893,Jenkins X,jenkins-x.io
vitessio,vitess+website+arewefastyet+enhancements+vitess-resources+vitess-operator+metrics+messages+contrib,26141,5964,3456,15344,1308,122,15413,Vitess,vitess.io
rook,rook+rook.github.io+rook-client-python,18193,12562,2342,2339,1450,122,1839,Rook,rook.io
goharbor,harbor+harbor-operator+harbor-helm+website+harbor-cluster-operator+replication-verification+community+perf+pluggable-scanner-spec+harbor-arm+harbor-scanner-clair+jenkins-shared-library,24088,9063,3921,7154,3894,121,7210,Harbor,goharbor.io
buildpacks,lifecycle+pack+registry-index+docs+spec+imgutil+community+rfcs+github-actions+registry-api+libcnb+pack-orb+samples+tekton-integration+registry-namespaces+homebrew-tap+ci+katacoda-scenarios,16653,7523,2019,4515,1933,116,5178,Buildpacks,buildpacks.io
cloudevents,spec+sdk-java+sdk-javascript+sdk-go+sdk-rust+sdk-python+sdk-powershell+sdk-csharp+sdk-ruby+cloudevents-web+sdk-php+conformance,7137,4186,1465,766,680,116,806,CloudEvents,cloudevents.io
oam-dev,kubevela+kubevela.io+velacp+kubevela-core-api,10617,5441,2349,1582,1220,110,1607,KubeVela,kubevela.io
chaoss,augur+website+grimoirelab-sortinghat+grimoirelab+grimoirelab-elk+wg-diversity-inclusion+grimoirelab-perceval+wg-evolution+wg-value+wg-common+grimoirelab-sirmordred+wg-risk+grimoirelab-sigils,8631,3521,2179,1696,903,109,2028,CHAOSS,chaoss.community
chaos-mesh,chaos-mesh+chaosd+toda+website-zh+website+horoscope+chaos-mesh.github.io+rfcs+chaos-mesh-datasource+k8s_dns_chaos+rs-tproxy+chaos-mesh-action+chaos-daemon+charts+go-sqlancer+chaos-mesh-actions+go-sqlsmith+apps+matrix+data-generator+experiments+byteman+logo+web-show+toda-glibc+enhancements+jvm-chaos-demo+nsexec,13293,8313,2203,1953,756,107,2021,Chaos Mesh,chaos-mesh.org
strimzi,strimzi-kafka-operator+strimzi-ui+strimzi-kafka-bridge+strimzi-kafka-oauth+strimzi.github.io+proposals+strimzi-canary+client-examples+strimzi-admin+mirror-maker-2-extensions+kafka-quotas-plugin+governance+kafka-kubernetes-config-provider+topic-encryption+test-clients+strimzi-lab+strimzi-test-container+.github,22791,16249,2675,2458,1405,106,2462,Strimzi,strimzi.io
