org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
prometheus,prometheus+alertmanager+node_exporter+client_golang+jmx_exporter+snmp_exporter+blackbox_exporter+docs+common+client_java+procfs+client_python+mysqld_exporter+cloudwatch_exporter+client_rust+exporter-toolkit+promlens+pushgateway+memcached_exporter+test-infra+client_ruby+statsd_exporter+promu+golang-builder+graphite_exporter+proposals+consul_exporter+influxdb_exporter+haproxy_exporter+prom2json+busybox+client_model+compliance+collectd_exporter+prometheus_api_client_ruby+promci+circleci+demo-site+talks,21309,11974,4072,2653,2217,457,3046,Prometheus,prometheus.io
cilium,cilium+tetragon+cilium-cli+ebpf+little-vm-helper-images+hubble+cilium.io+proxy+pwru+hubble-ui+community+little-vm-helper+design-cfps+release+fake+certgen+charts+image-tools+packer-ci-build+json-mock+alpine-curl+cilium-olm+scaffolding+ci-kernels+workerpool+linters+ubuntu-curl+team-manager+github-actions+coverbee+docsearch-scraper-webhook+test-connection-disruption+ebpf.io-summit+.github+hubble-otel+customvet+starwars-docker+little-vm-helper-action+hubble-export-stdout+chaos-monkeys+log-gatherer+openshift-terraform-upi+cilium-l4lb-test+cilium-perf-test+ipam+helm-toolbox+terraform-gke-ci-management-cluster+scruffy+star-wars-demo+Jenkins-library,75505,41767,13732,13565,3792,440,16214,Cilium,cilium.io
grpc+grpc-ecosystem,grpc+grpc-go+grpc-java+grpc-gateway+grpc-dotnet+grpc-node+grpc-swift+proposal+grpc.io+go-grpc-middleware+grpc-dart+grpc-web+grpc-ios+grpc-kotlin+test-infra+grpc-proto+grpc-health-probe+awesome-grpc+java-grpc-prometheus+protoc-gen-grpc-gateway-ts+grpc-php+grpc-httpjson-transcoding+grpcdebug+proto-field-extraction+grpc-java-api-checker+proto-converter+go-grpc-prometheus+grpc-cloud-run-example+homebrew-grpc+polyglot+grpc-opentracing+grpc-experiments+grpc-docker-library,44040,24892,9980,5417,3421,439,5747,gRPC,grpc.io
cloudfoundry,app-autoscaler-release+korifi+bosh-linux-stemcell-builder+csb-brokerpak-aws+uaa+backup-and-restore-sdk-release+cf-deployment+csb-brokerpak-gcp+cloud_controller_ng+bosh-backup-and-restore+uaa-release+community+bosh-deployment+cf-acceptance-tests+nfs-volume-release+bosh+cli+pcap-release+cloud-service-broker+csb-brokerpak-azure+loggregator-agent-release+capi-release+credhub+haproxy-boshrelease+docs-dev-guide+buildpacks-ci+php-buildpack+multiapps-controller+app-runtime-interfaces-infrastructure+ruby-buildpack+routing-release+log-cache-release+python-buildpack+bosh-bootloader+docs-cf-admin+diego-release+bosh-disaster-recovery-acceptance-tests+dotnet-core-buildpack+loggregator-release+runtime-ci+garden-runc-release+pxc-release+bosh-vsphere-cpi-release+nodejs-buildpack+cf-networking-release+bosh-agent+docs-cloudfoundry-concepts+loggregator-tools+silk-release+service-fabrik-broker+java-buildpack+syslog-release+bosh-cli+docs-loggregator+cf-deployment-concourse-tasks+guardian+uaa-singular+go-buildpack+staticfile-buildpack+r-buildpack+gorouter+nginx-buildpack+go-loggregator+statsd-injector-release+bosh-dns-release+log-cache-cli+cf-smoke-tests-release+go-log-cache+grootfs+cf-smoke-tests+apt-buildpack+cflinuxfs4+nats-release+bosh-aws-cpi-release+docs-bosh+ibm-websphere-liberty-buildpack+bosh-azure-cpi-release+hwc-buildpack+cflinuxfs4-compat-release+binary-buildpack+windows-syslog-release+bosh-google-cpi-release+cf-java-client+bosh-aws-light-stemcell-builder+windowsfs-online-release+docs-buildpacks+switchblade+blackbox+core-deps-ci+bpm-release+cflinuxfs4-release+buildpacks-github-config+go-diodes+app-autoscaler-cli-plugin+gosigar+go-batching+bosh-stemcells-ci+bosh-openstack-cpi-release+uaa-cli+postgres-release+homebrew-tap+lager+capi-ci+envoy-nginx-release+noaa+binary-builder+credhub-cli+stack-auditor+silk+cflinuxfs3+bosh-virtualbox-cpi-release+cli-plugin-repo+libbuildpack+multiapps-cli-plugin+omniauth-uaa-oauth2+garden-performance-acceptance-tests+cf-networking-onboarding+cf-uaa-lib+staticfile-buildpack-release+python-buildpack-release+php-buildpack-release+diff-exporter+ruby-buildpack-release+nginx-buildpack-release+r-buildpack-release+sonde-go+tlsconfig+hydrator+binary-buildpack-release+notifications+go-orchestrator+bosh-package-cf-cli-release+java-buildpack-memory-calculator+bosh-community-stemcell-ci-infra+java-buildpack-security-provider+policy_client+commandrunner+dropsonde+pip-pop+stratos+grace+windows-regression-tests+garden-ci-artifacts-release,63489,11773,12836,27982,1716,400,37164,Cloud Foundry,cloudfoundry.org
istio,istio+istio.io+ztunnel+proxy+api+tools+test-infra+community+release-builder+client-go+common-files+pkg+bots+enhancements+gogo-genproto+get-istioctl,51131,32645,5895,9734,2818,399,9773,Istio,istio.io
PX4,PX4-Autopilot+PX4-user_guide+NuttX+PX4-SITL_gazebo-classic+px4_ros_com+PX4-GPSDrivers+PX4-SITL_gazebo+px4_msgs+flight_review+PX4-Avoidance+pyulog+PX4-containers+electronWebGCS+PX4-Bootloader,36039,9810,3950,18625,948,399,21331,PX4 Drone Autopilot,px4.io
envoyproxy,envoy+gateway+envoy-filter-example+go-control-plane+envoy-mobile+envoy-build-tools+nighthawk+ratelimit+ci-infra+envoy-website+toolshed+pytooling+envoy-perf+data-plane-api+envoy-openssl+mobile-website+java-control-plane+archive+envoy-tools+xds-relay+katacoda-scenarios+community,60160,36311,10829,10390,3598,396,9422,Envoy,www.envoyproxy.io
finos,legend-engine+legend-studio+common-domain-model+FDC3+SymphonyElectron+vuu+perspective+waltz+legend-depot+morphir-scala+legend+open-source-readiness+FDC3-conformance-framework+morphir-elm+git-proxy+security-scanning+tracdap+legend-pure+calendar+symphony-wdk+zenith+community+compliant-financial-infrastructure+morphir-dotnet+morphir+symphony-bdk-java+devops-automation+spring-bot+OpenMAMA+finos-parent-pom+messageml-utils+finos-landscape+InnerSource+backplane+FDC3-Sail+kdb+a11y-theme-builder+open-reg-tech-us-lcr+jupyterlab_templates+legend-integration-juju+electron-fdc3+legend-shared+TimeBase-CE+terraform-aws-cfi-eks+technical-steering-committee+ansible-cfi-ocp+generator-symphony+regular-table+symphony-bdk-python+technical-oversight-committee+morphir-jvm+software-project-blueprint+waltz-integration-juju+object-builder+JCurl+cfi-terraform-template-child-module+curref-data+morphir-examples+exodus+datahelix+morphir-service,37610,10822,11509,9795,2737,365,12542,FINOS,finos.org
meshery+layer5io,meshery+meshery.io+play+meshkit+meshery-operator+meshery-linkerd+meshery-istio+meshsync+meshery-kuma+meshery-osm+meshery-consul+meshery-cilium+meshery-nginx-sm+meshery-traefik-mesh+scoop-bucket+meshery-adapter-library+meshery-app-mesh+meshery-nsm+homebrew-tap+meshery-cpx+meshery-perf+schemas+meshery-octarine+.github+meshery-adapter-template+meshery-tanzu-sm+slack+meshery,27574,14253,5051,8744,2281,325,5989,Meshery,layer5.io/meshery
keycloak,keycloak+keycloak-ui+keycloak-benchmark+keycloak-documentation+keycloak-quickstarts+keycloak-web+kc-sig-fapi+keycloak-nodejs-admin-client+keycloak-containers+keycloak-operator+keycloak.github.io+keycloak-github-bot+keycloak-nodejs-connect+keycloak-community+keycloak-gh-actionbot+keycloak-playground+keycloak-k8s-resources+.github,38158,20160,6329,3351,7918,311,3751,Keycloak,keycloak.org
dapr,dapr+components-contrib+docs+cli+dotnet-sdk+quickstarts+js-sdk+java-sdk+python-sdk+community+proposals+go-sdk+kit+test-infra+blog+rust-sdk+samples+helm-charts+dashboard+website+homebrew-tap+sig-api+installer-bundle+sig-sdk-spec+mechanical-markdown+cpp-sdk+php-sdk+docs-zh+setup-dapr+.github,33242,20672,5458,2677,3670,296,3442,Dapr,dapr.io
containerd,containerd+nerdctl+nydus-snapshotter+runwasi+stargz-snapshotter+overlaybd+rust-extensions+accelerated-container-image+cgroups+ttrpc-rust+nri+containerd.io+project+ttrpc+imgcrypt+continuity+console+fuse-overlayfs-snapshotter+zfs+go-runc+btrfs+release-tool+fifo+go-cni+typeurl+protobuild+aufs+project-checks+.github+log+ltag,25848,15436,5954,3688,1635,295,2823,containerd,containerd.io
fluent,fluent-bit+fluent-operator+fluentd+fluent-package-builder+fluent-bit-docs+helm-charts+fluentd-website+fluentd-kubernetes-daemonset+fluentd-docs-gitbook+fluent-plugin-opensearch+fluentd-aggregator-docker-image+cmetrics+fluent-plugin-kafka+fluent-bit-infra+fluentd-docker-image+cfl+fluent-bit-ci+fluent-bit-go+fluent-plugin-s3+chunkio+fluent-plugin-prometheus+fluent-plugin-windows-eventlog+ctraces+diagtool+fluent-bit-observability-demo+fluent-plugin-mongo+fluent-logger-golang+fluent-logger-ruby+fluent-plugin-parser-winevt_xml+fluent-plugin-sql+fluent-plugin-prometheus_pushgateway+fluent-bit-website+fluent-plugin-rewrite-tag-filter+onigmo+fluent-plugin-sd-dns+fluent-plugin-parser-cri+fluent-plugin-sanitizer+fluentd-ui+sigdump+fluent-plugin-grok-parser+fluent-logger-forward-node+fluent-bit-packaging+fluent-bit-docker-image+fluent-plugin-webhdfs+fluent-bit-plugin+otel-schema-processor+fluent-logger-python+fluent-plugin-splunk+fluent-logger-php+fluent-bit-kubernetes-logging+fluent-logger-java+fluentd-website-hugo+NLog.Targets.Fluentd+fluent-logger-node,20079,11134,3807,3871,1974,274,3164,Fluentd,fluentd.org
sigstore,cosign+sigstore-python+sigstore-js+policy-controller+fulcio+rekor+sigstore+root-signing+sigstore-java+docs+helm-charts+timestamp-authority+protobuf-specs+scaffolding+community+gitsign+sigstore-rs+rekor-monitor+sigstore-probers+sigstore-conformance+sigstore-blog+sigstore-go+helm-sigstore+sigstore-website+gh-action-sigstore-python+github-sync+cosign-installer+sget+TSC+sigstore-maven-plugin+cosign-gatekeeper-provider+rekor-search-ui+sig-clients+k8s-manifest-sigstore+rekor-operator+.github+friends+sig-public-good-operations,33483,12570,9010,8166,1921,266,9982,sigstore,sigstore.dev
nats-io,nats-server+nats.rs+nats.go+natscli+nats.java+k8s+nats.deno+nats.net.v2+nats.c+nats.net+nats-architecture-and-design+nats.docs+nats.py+nats.js+nsc+nats-site+jsm.go+nats-surveyor+nack+nats.ws+nats-java-vertx-client+prometheus-nats-exporter+jwt+nats-pure.rb+terraform-provider-jetstream+nkeys+jparse+nats-docker+nats-general+nats-box+nats-streaming-server+nats.ex+java-nats-examples+nats-kafka+nats-spark-connector+jwt.js+nats.client.deps+nats-top+integration-tests+java-nats-server-runner+nats-rest-config-proxy+nkeys.js+stan.go+stan2js+js-nuid+nats.ts+node-nuid+nats.rb+netlify-slack+graft+stan.js+spring-nats+nats-streaming-docker+nats-mq+nats-operator+kubecon-contribfest+nats-account-server+dot-net-nats-examples+nats-steampipe-plugin+homebrew-nats-tools+kinesis-bridge+cliprompts+nats.c.deps+nats-choco+nats-mendix+go-nats-examples+jetstream-gh-action+advisories+ts-nkeys+stan.rb+node-nats-examples+nkeys.py+stan.py+nats.zig+nats.cr+jetstream-leaf-nodes-demo+nats-jms-bridge+not.go+nats.py2,23883,8545,5639,6579,2088,261,7611,NATS,nats.io
fluid-cloudnative,fluid+charts+community+fluid-cloudnative.github.io,4447,1756,1433,863,366,252,892,Fluid,github.com/fluid-cloudnative
