org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
jenkinsci,docker+configuration-as-code-plugin+bom+kubernetes-operator+helm-charts+opentelemetry-plugin+conventional-commits-plugin+bitbucket-branch-source-plugin+peass-ci-plugin+code-coverage-api-plugin+datadog-plugin+JenkinsPipelineUnit+platformlabeler-plugin+pipeline-graph-view-plugin+ec2-fleet-plugin+docker-agent+snyk-security-scanner-plugin+gitlab-plugin+bitbucket-push-and-pull-request-plugin+nomad-plugin+azure-vm-agents-plugin+remoting-opentelemetry-plugin+aws-secrets-manager-credentials-provider-plugin+azure-ad-plugin+uipath-automation-package-plugin+plugin-installation-manager-tool+jenkins-test-harness+archetypes+junit-plugin+rest-list-parameter-plugin+prometheus-plugin+templating-engine-plugin+github-checks-plugin+jenkinsfile-runner+docker-plugin+build-history-manager-plugin+jira-plugin+ecutest-plugin+tekton-client-plugin+conjur-credentials-plugin+generic-webhook-trigger-plugin+docker-inbound-agent+xray-connector-plugin+docker-ssh-agent+remote-file-plugin+gitlab-branch-source-plugin+azure-storage-plugin+genexus-plugin+mac-plugin+idea-stapler-plugin+aws-credentials-plugin+slack-plugin+pull-request-monitoring-plugin+packaging+azure-keyvault-plugin+cucumber-reports-plugin+pipeline-github-plugin+aws-codecommit-trigger-plugin+eiffel-broadcaster-plugin+dependency-track-plugin+office-365-connector-plugin+lockable-resources-plugin+stashnotifier-plugin+openstack-cloud-plugin+checks-api-plugin+github-pr-comment-build-plugin+file-parameters-plugin+cloudevents-plugin+hetzner-cloud-plugin+azure-credentials-plugin+amazon-ecs-plugin+plasticscm-plugin+jms-messaging-plugin+build-time-blame-plugin+dingtalk-plugin+config-driven-pipeline-plugin+jenkins-charm+ansicolor-plugin+violation-comments-to-gitlab-plugin+pipeline-aws-plugin+build-history-metrics-plugin+azure-artifact-manager-plugin+zulip-plugin+dark-theme-plugin+sqlplus-script-runner-plugin+codescene-plugin+discord-notifier-plugin+.github+urltrigger-plugin+amazon-ecr-plugin+sidebar-link-plugin+mesos-plugin+npm-yarn-wrapper-steps-plugin+venafi-vcert-plugin+coding-webhook-plugin+cachet-gating-plugin+accurev-plugin,11568,4816,2222,2652,1440,252,3090,Jenkins,jenkins.io
grpc+grpc-ecosystem,grpc+grpc-go+grpc-java+grpc-dotnet+grpc-gateway+grpc-swift+proposal+grpc-node+grpc-web+grpc.io+go-grpc-middleware+test-infra+grpc-dart+grpc-kotlin+grpc-health-probe+java-grpc-prometheus+protoc-gen-grpc-gateway-ts+awesome-grpc+grpc-httpjson-transcoding+grpc.io-docsy+grpc-ios+grpc-proto+grpcdebug+grpc-php+go-grpc-prometheus+polyglot+grpc-community+grpc-cloud-run-example+grpc-experiments+grpc-docker-library,19388,11314,4326,2128,1591,250,2157,gRPC,grpc.io
envoyproxy,envoy+envoy-mobile+envoy-filter-example+pytooling+go-control-plane+envoyproxy.github.io+nighthawk+protoc-gen-validate+ratelimit+data-plane-api+envoy-build-tools+envoy-distro+java-control-plane+envoy-tools+envoy-perf+misc+envoy-openssl,22101,14111,3001,3645,1070,227,3919,Envoy,www.envoyproxy.io
prometheus,prometheus+node_exporter+alertmanager+docs+client_java+client_python+cloudwatch_exporter+jmx_exporter+procfs+common+statsd_exporter+client_golang+blackbox_exporter+mysqld_exporter+snmp_exporter+golang-builder+compliance+exporter-toolkit+pushgateway+graphite_exporter+memcached_exporter+haproxy_exporter+prom2json+client_ruby+codemirror-promql+consul_exporter+influxdb_exporter+busybox+nagios_plugins+promu+circleci+lezer-promql+test-infra+collectd_exporter+client_model+demo-site+talks,10299,6175,1806,1130,1039,224,1279,Prometheus,prometheus.io
open-cluster-management+open-cluster-management-io,rhacm-docs+multicluster-observability-operator+console+grc-ui+submariner-addon+multicloud-operators-subscription+application-ui+governance-policy-framework+deploy+open-cluster-management-io.github.io+backplane-operator+config-policy-controller+leaf-hub-status-sync+multiclusterhub-operator+cluster-backup-operator+governance-policy-propagator+multicloud-operators-foundation+cluster-proxy-addon+cm-cli+policy-collection+enhancements+community+managedcluster-import-controller+search-e2e-test+hub-of-hubs-status-transport-bridge+multiclusterhub-repo+api+clusteradm+mce-docs+placement+klusterlet-addon-operator+ui-components+acm-hive-openshift-releases+registration-operator+klusterlet-addon-controller+hub-of-hubs-spec-transport-bridge+policy-generator-plugin+search-collector+registration+go-template-utils+hub-of-hubs-postgresql+search-ui+integrity-shield+multicloud-operators-subscription+leaf-hub-spec-sync+search-operator+observatorium-operator+search-api+hub-of-hubs-data-types+grc-ui-api+governance-policy-spec-sync+iam-policy-controller+cluster-proxy+temptifly+work+ocmplus.cm+governance-policy-status-sync+governance-policy-propagator+governance-policy-template-sync+observability-e2e-test+hub-of-hubs+work+clusterclaims-controller+console-chart+addon-framework+insights-client+console-api+registration-operator+canary-reporting+cluster-curator-controller+clusterlifecycle-state-metrics+cert-policy-controller+multicloud-operators-subscription-release+registration+management-ingress+applifecycle-backend-e2e+hub-crds+gatekeeper+placement+insights-metrics+governance-policy-status-sync+build-harness-extensions+multicloud-operators-placementrule+multicloud-operators-channel+cluster-proxy-addon-chart+kui-web-terminal+cluster-lifecycle-e2e+grc-chart+image-builder+grc-ansible-integration-blog+search-aggregator+observatorium+config-policy-controller+search-chart+multicloud-operators-application+helloprow-go+hub-of-hubs-kafka-transport+multicloud-operators-deployable+discovery+grafana+hub-of-hubs-message-compression+cluster-lifecycle-chart+must-gather+governance-policy-template-sync+thanos+multicloud-integrations+OCM+ocm-kustomize-generator-plugins+shared-infra-config+hub-of-hubs-status-sync+governance-policy-spec-sync+metrics-collector+secure-engineering-container+provider-credential-controller+lifeguard+management-ingress-chart+hub-of-hubs-spec-sync+prometheus-alertmanager+prometheus+multicloud-operators-channel+common-nodejs-parent+gatekeeper-operator+hub-of-hubs-crds+assisted-service-chart+insights-chart+endpoint-metrics-operator+kube-state-metrics+kube-rbac-proxy+grafana-dashboard-loader+hub-of-hubs-rbac+search-v2-api+cluster-backup-chart+bootstrap-ks+cluster-keeper+application-chart+search-indexer+advanced-cluster-security+discovery-chart+sre-tools+assisted-installer-batch-deploy-tool+bailer+virtual-baremetal-sno-host-prep+security-middleware+backplane-must-gather+ci-cluster-config+cloud-provider-quota-check+node_exporter+library-go+klusterlet-addon-lease-controller+kui-web-terminal-chart+application-samples+search-kui-plugin+build-harness+observability-gitops+library-e2e-go+grc-e2e-policy-generator-test+rbac-query-proxy+hub-of-hubs-sync-service+managed-serviceaccount+observability-china-knowledge-hub+node-exporter+ocm+kube-thanos+volsync-chart+applier+grc-policy-generator-blog+application-lifecycle-samples+build-harness-ext-osci+governance-policy-template-templating+hub-of-hubs-console+hub-of-hubs-nonk8s-api+volsync+hibernate-cronjob+labs+governance-templating,23401,8954,5160,7160,326,216,8961,Open Cluster Management,open-cluster-management.io
o3de,o3de+o3de.org+o3de-atom-sampleviewer+3p-package-source+o3de-multiplayersample+sig-ui-ux+sig-content+o3de-azslc+sig-testing+sig-network+sig-graphics-audio+sig-release+community+sig-platform+sig-core+o3de-netsoaktest+sig-operations+sig-docs-community+rfcs+sig-build+sig-security,25302,14967,4915,2316,3049,208,2371,O3DE,o3de.org
tikv,tikv+pd+client-java+client-go+website+raft-engine+rfcs+rust-rocksdb+rocksdb+community+migration+rust-prometheus+raft-rs+titan+client-rust+client-py+grpc-rs+pprof-rs+jemallocator+yatp+agatedb+importer+protobuf-build+minitrace-rust+client-c+async-speed-limit+copr-test+client-node+fail-rs+jemalloc+client-cpp+minstant+crc64fast+jepsen-test+client-validator,14079,9793,2041,1268,965,160,1280,TiKV,tikv.org
cilium,cilium+cilium-cli+ebpf+hubble+ebpf.io-summit+packer-ci-build+hubble-otel+pwru+ebpf.io+certgen+image-tools+hubble-ui+openshift-terraform-upi+proxy+cilium-olm+charts+cilium-sysdump+github-actions+installfest+workerpool+release+ubuntu-curl+iproute2+alpine-curl+team-manager+libbpf+ci-kernels+json-mock+metallb+kustomize-bases+docsearch-scraper-webhook+graceful-termination-test-apps+cilium-etcd-operator+dns+echoserver+affinity-test-apps+istio+migrate-svc-test+kubenetbench,16839,10329,2678,2547,924,151,2908,Cilium,cilium.io
dapr,dapr+components-contrib+docs+cli+dotnet-sdk+java-sdk+go-sdk+python-sdk+php-sdk+community+js-sdk+quickstarts+dashboard+test-infra+kit+samples+homebrew-tap+rust-sdk+helm-charts+mechanical-markdown+cpp-sdk+docs-zh+azure-functions-extension+workflows+ApplicationInsights-LocalForwarder+setup-dapr+generator-dapr,10704,6058,1994,1105,1414,145,1238,Dapr,dapr.io
riscv,riscv-isa-manual+sail-riscv+riscv-isa-sim+riscv-v-spec+riscv-code-size-reduction+riscv-openocd+riscv-elf-psabi-doc+v8+riscv-p-spec+configuration-structure+riscv-crypto+riscv-gnu-toolchain+riscv-platform-specs+riscv-gcc+riscv-debug-spec+riscv-fast-interrupt+riscof+riscv-CMOs+docs-templates+riscv-opcodes+riscv-arch-test+riscv-plic-spec+rvv-intrinsic-doc+riscv-tests+riscv-tee+riscv-openjdk+meta-riscv+riscv-ctg+riscv-bitmanip+homebrew-riscv+riscv-pk+riscv-aclint+riscv-trace-spec+riscv-sbi-doc,5616,2951,780,1121,715,145,1170,RISC-V,riscv.org
kubevirt,kubevirt+project-infra+containerized-data-importer+hyperconverged-cluster-operator+cluster-network-addons-operator+ci-health+kubevirtci+ssp-operator+community+monitoring+kubevirt.github.io+user-guide+hostpath-provisioner-operator+common-templates+hostpath-provisioner+kubevirt-tekton-tasks+kubevirt-velero-plugin+must-gather+node-maintenance-operator+containerdisks+bridge-marker+client-go+vm-import-operator+client-python+macvtap-cni+katacoda-scenarios+cluster-api-provider-kubevirt+kubevirt-template-validator+api-reference+device-plugin-manager+libvirt+cloud-provider-kubevirt+cdi-api-reference+controller-lifecycle-operator-sdk+api+libguestfs-appliance+kubevirt-tutorial+containerized-data-importer-api+demo+kubectl-virt-plugin+qe-tools+kubevirt-ssp-operator+terraform-provider-kubevirt,21583,16203,2072,2735,340,139,2968,KubeVirt,kubevirt.io
zowe,zowe-install-packaging+api-layer+vscode-extension-for-zowe+zowe-client-java-sdk+docs-site+zowe-cli+imperative+community+vscode-extension-for-cics+zss+zowe.github.io+zebra+zowe-cli-ftp-plugin+zlux-file-explorer+zowe-cli-version-controller+zowe-cli-db2-plugin+zowe-cli-standalone-package+data-sets+zowe-cli-cics-plugin+zac+zowe-client-sample-apps+zowe-cli-scs-plugin+project-metrics,12654,2848,2231,5659,1129,137,6446,Zowe,zowe.org
fluent,fluent-bit+fluentd-kubernetes-daemonset+fluentd+fluent-bit-docs+fluentbit-operator+helm-charts+fluent-plugin-kafka+fluentd-docs-gitbook+fluentd-docker-image+fluent-logger-golang+fluent-plugin-s3+fluent-plugin-sql+fluentd-website+fluentd-ui+fluent-bit-packaging+fluent-bit-kubernetes-logging+fluentbit-website-v3+fluent-plugin-windows-eventlog+fluent-logger-forward-node+fluent-plugin-sanitizer+fluent-bit-go+fluent-plugin-prometheus+fluent-bit-docker-image+fluent-plugin-mongo+fluent-plugin-webhdfs+fluent-plugin-parser-winevt_xml+fluent-plugin-parser-cri+fluent-logger-bulk-node+fluent-logger-python+fluent-logger-php+fluent-plugin-rewrite-tag-filter+fluent-plugin-grok-parser+m3-workshop-fluentcon+fluent-logger-node+fluent-bit-website+fluent-logger-java+fluent-logger-scala+fluent-bit-perf+sigdump,7889,4204,1876,903,865,135,944,Fluentd,fluentd.org
finos,legend-studio+perspective+waltz+FDC3+legend-engine+legend-sdlc+legend-pure+morphir-elm+symphony-bdk-java+symphony-wdk+finos-landscape+legend+symphony-java-toolkit+cloud-service-certification+TimeBase-CE+InnerSource+community+compliant-financial-infrastructure+symphony-bdk-python+open-developer-platform+legend-depot+glue+devops-mutualization+kdb+secref-data+open-regtech-sig+messageml-utils+open-source-readiness+osmm+OpenMAMA+morphir-jvm+CatchIT,7960,2826,2227,1744,928,135,1979,FINOS,finos.org
PX4,PX4-Autopilot+PX4-user_guide+PX4-SITL_gazebo+PX4-ECL+px4_ros_com+PX4-GPSDrivers+PX4-containers+PX4-Bootloader+pyulog+flight_review+jMAVSim,13431,3501,1703,6580,546,128,7681,PX4 Drone Autopilot,px4.io
nats-io,nats-server+nats.go+nats-architecture-and-design+nats.rs+nats.java+k8s+natscli+nats.docs+nats.net+nats.deno+nats.py+jsm.go+nats.c+nats.js+nats-streaming-server+nats-site+nats-operator+nsc+nats-kafka+nack+nats.ws+terraform-provider-jetstream+nats-docker+jwt+stan.go+nats-general+nats-account-server+prometheus-nats-exporter+nats-streaming-docker+nats-surveyor+java-nats-examples+spring-nats+jetstream+nats.ex+stan.js+official-images+nats-pure.rb+homebrew-nats-tools+jetstream-leaf-nodes-demo+nats-box+stan.net+nats.c.deps+docker-docs+nats-top+nats-jms-bridge+nats.net.deps+nkeys.py+graft+nkeys.js+node-nats-examples+jetstream-gh-action+netlify-slack+nats.zig+stan.rb+java-nats-server-runner+stan.py+nats-rest-config-proxy+ts-nkeys+integration-tests+go-nats-examples+stan.java+latency-tests+not.go+nats-client-functionality-record,8669,3736,1845,2088,826,128,2262,NATS,nats.io
fluxcd,flux2+website+source-controller+flux+kustomize-controller+community+flagger+helm-controller+pkg+image-automation-controller+image-reflector-controller+terraform-provider-flux+notification-controller+go-git-providers+helm-operator+webui+flux2-multi-tenancy+flux2-kustomize-helm-example+golang-with-libgit2+homebrew-tap+.github+charts+source-watcher,8398,3772,1522,1881,966,128,2138,Flux,github.com/fluxcd
operator-framework,operator-sdk+operator-lifecycle-manager+operator-registry+community-operators+enhancements+api+combo+olm-docs+operator-marketplace+audit+java-operator-plugins+helm-operator-plugins+rukpak+operator-lib+operator-sdk-ansible-util+community+operator-manifest-tools+cool-catalog+index-mermaid-graph+kubectl-operator+operatorhub.io+operator-framework.io+gini+awesome-operators+mock-extension-apiserver+operator-courier,7907,5156,1375,823,509,126,867,Operator Framework,operatorhub.io
containerd,containerd+nerdctl+stargz-snapshotter+ttrpc-rust+cgroups+cri+overlaybd+protobuild+ttrpc+continuity+imgcrypt+accelerated-container-image+containerd.io+btrfs+project+go-runc+nri+go-cni+aufs+zfs+fifo+fuse-overlayfs-snapshotter+console+rust-extensions+project-checks+release-tool+typeurl,7045,4309,1509,669,537,118,690,containerd,containerd.io
tektoncd,pipeline+operator+community+chains+catalog+triggers+dashboard+hub+plumbing+cli+website+experimental+results,9469,7076,1060,877,454,118,879,Tekton,tekton.dev
openebs,website+mayastor+mayastor-control-plane+openebsctl+node-disk-manager+device-localpv+dynamic-nfs-provisioner+dynamic-localpv-provisioner+charts+lvm-localpv+monitoring+openebs+jiva-operator+zfs-localpv+cstor-operators+maya+upgrade+mayastor-api+e2e-tests+openebs-docs+cstor-csi+openapi-generator+helm-operator+velero-plugin+spdk+mayastor-docs+openebs-k8s-provisioner+istgt+openSeaChest+rawfile-localpv+linux-utils+jiva+api+cstor+libcstor+m-exporter+nats.rs+lib-csi+external-storage,9411,5015,1696,1532,480,112,2220,OpenEBS,openebs.io
sigstore,cosign+rekor+sigstore+fulcio+sigstore-website+helm-charts+k8s-manifest-sigstore+sget+cosign-installer+root-signing+rekor-monitor+sigstore-rs+rekor-operator+community+sigstore.github.io,6109,2612,1821,1147,451,108,1225,sigstore,sigstore.dev
open-policy-agent,opa+gatekeeper+gatekeeper-library+frameworks+conftest+opa-envoy-plugin+npm-opa-wasm+kube-mgmt+opa-idea-plugin+contrib+opa-docker-authz+example-api-authz-go+cert-controller+feedback+vscode-opa+golang-opa-wasm+rego-python,6143,3781,1054,562,726,108,582,OPA,openpolicyagent.org
magma,magma+domain-proxy+grants,14295,8064,2665,1529,1973,107,1593,Magma,magmacore.org
mavlink,qgroundcontrol+MAVSDK+mavlink+mavros+mavlink-devguide+MAVSDK-Python+qgc-user-guide+MAVSDK-Proto+MAVSDK-Java+MAVSDK-docs+qgc-dev-guide+MAVSDK-Swift+rust-mavlink+MAVSDK-Swift-Example,5002,2490,905,1023,487,97,1120,MAVLink,mavlink.org
jaegertracing,jaeger+jaeger-operator+jaeger-ui+helm-charts+jaeger-client-python+jaeger-clickhouse+documentation+jaeger-client-go+jaeger-client-java+jaeger-client-cpp+jaeger-client-node+jaeger-idl+jaeger-client-csharp+spark-dependencies+jaeger-lib+jaeger-otelcol+vertx-create-span+jaeger-analytics-java+jaeger-performance+jaeger-opentelemetry-collector,3545,1941,679,380,359,96,566,Jaeger,jaeger.readthedocs.io/en/latest
graphql,graphiql+graphql-js+vscode-graphql+graphql-wg+graphql-spec+graphql.github.io+express-graphql+graphql-playground+graphql-relay-js+graphql-js-wg+graphql-over-http+dataloader,3715,1607,779,799,345,96,984,GraphQL,graphql.org
helm,helm+helm-www+charts+chartmuseum+community+chart-releaser+chart-testing+chart-releaser-action+kind-action+chart-testing-action+helm-2to3+helm-mapkubeapis+acceptance-testing+hub+homebrew-tap,4280,2883,463,194,696,89,238,Helm,helm.sh
