org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
cloudfoundry,app-autoscaler-release+uaa+csb-brokerpak-aws+bosh-linux-stemcell-builder+backup-and-restore-sdk-release+korifi+cloud_controller_ng+cf-deployment+community+nfs-volume-release+uaa-release+cli+bosh+bosh-deployment+cf-acceptance-tests+capi-release+credhub+csb-brokerpak-azure+loggregator-agent-release+multiapps-controller+cloud-service-broker+diego-release+routing-release+log-cache-release+haproxy-boshrelease+pxc-release+dotnet-core-buildpack+garden-runc-release+php-buildpack+disaster-recovery-acceptance-tests+gorouter+service-fabrik-broker+buildpacks-ci+cf-networking-release+silk-release+runtime-ci+ruby-buildpack+python-buildpack+bosh-cli+nodejs-buildpack+java-buildpack+guardian+winc-release+docs-dev-guide+bosh-agent+uaa-singular+docs-bosh+docs-cloudfoundry-concepts+cf-deployment-concourse-tasks+syslog-release+nats-release+grootfs+docs-loggregator+capi-ci+cpu-entitlement-plugin+go-loggregator+go-buildpack+bosh-bootloader+cf-java-client+bpm-release+r-buildpack+postgres-release+log-cache-cli+cf-smoke-tests-release+multiapps-cli-plugin+docs-cf-admin+nginx-buildpack+system-metrics-release+windowsfs-online-release+multiapps+bosh-utils+stembuild+bosh-dns-release+bosh-google-cpi-release+bosh-package-cf-cli-release+bosh-aws-light-stemcell-builder+windows-syslog-release+uptimer+staticfile-buildpack+cf-networking-helpers+cflinuxfs4+cli-plugin-repo+bosh-azure-cpi-release+envoy-nginx-release+apt-buildpack+bosh-s3cli+bosh-aws-cpi-release+garden-performance-acceptance-tests+lager+app-autoscaler-cli-plugin+buildpacks-github-config+cf-smoke-tests+diff-exporter+uaa-cli+cflinuxfs4-release+binary-buildpack+tps+hydrator+otel-collector-release+policy_client+bosh-stemcells-ci+homebrew-tap+bosh-openstack-cpi-release+cnbapplifecycle+hwc-buildpack+cflinuxfs4-compat-release+go-diodes+go-cfclient+cf-uaac+credhub-cli+bosh-package-golang-release+stack-auditor+noaa+docs-book-cloudfoundry+bosh-virtualbox-cpi-release+capi-dockerfiles+tlsconfig+gosigar+docs-buildpacks+commandrunner+cf-uaa-lib+sync-integration-tests+dockerapplifecycle+bosh-io-releases+java-buildpack-memory-calculator+java-buildpack-client-certificate-mapper+bosh-alicloud-cpi-release+cf-networking-onboarding+libbuildpack+silk+jdbctestapp+sample-http-app,59123,11741,11760,26879,1490,513,34132,Cloud Foundry,cloudfoundry.org
prometheus+OpenObservability,prometheus+alertmanager+node_exporter+client_golang+snmp_exporter+jmx_exporter+common+client_java+docs+client_python+blackbox_exporter+procfs+proposals+pushgateway+mysqld_exporter+cloudwatch_exporter+test-infra+exporter-toolkit+client_rust+statsd_exporter+golang-builder+promu+client_ruby+memcached_exporter+client_model+consul_exporter+prom2json+demo-site+graphite_exporter+promlens+collectd_exporter+influxdb_exporter+busybox+OpenMetrics+prometheus_api_client_ruby+compliance,26613,15192,5020,3407,2279,512,4122,Prometheus,prometheus.io
jenkinsci,bom+docker-agent+acceptance-test-harness+docker+pipeline-graph-view-plugin+helm-charts+opentelemetry-plugin+datadog-plugin+kubernetes-plugin+lockable-resources-plugin+docker-ssh-agent+configuration-as-code-plugin+docker-inbound-agent+platformlabeler-plugin+jenkins-test-harness+gitlab-plugin+oic-auth-plugin+bitbucket-branch-source-plugin+generic-webhook-trigger-plugin+azure-ad-plugin+nexus-platform-plugin+ecu-test-execution-plugin+build-history-manager-plugin+code-coverage-api-plugin+report-jtreg-plugin+plugin-pom+docker-plugin+next-executions-plugin+stapler+maven-hpi-plugin+plugin-installation-manager-tool+jobcacher-plugin+dark-theme-plugin+build-monitor-plugin+azure-vm-agents-plugin+badge-plugin+embeddable-build-status-plugin+nested-data-reporting-plugin+locale-plugin+winstone+archetypes+atlassian-jira-software-cloud-plugin+customizable-header-plugin+custom-folder-icon-plugin+gitlab-branch-source-plugin+pipeline-npm-plugin+slack-plugin+packaging+extension-filter-plugin+login-theme-plugin+plugin-modernizer-tool+junit-plugin+skip-notifications-trait-plugin+design-library-plugin+plugin-compat-tester+junit-sql-storage-plugin+office-365-connector-plugin+dependency-track-plugin+postgresql-fingerprint-storage-plugin+dingtalk-plugin+google-compute-engine-plugin+parameter-separator-plugin+JenkinsPipelineUnit+build-name-setter-plugin+google-oauth-plugin+uipath-automation-package-plugin+stashnotifier-plugin+cucumber-reports-plugin+nunit-plugin+file-operations-plugin+checkmarx-ast-scanner-plugin+bitbucket-push-and-pull-request-plugin+coverage-badges-extension-plugin+scm-filter-branch-pr-plugin+artifactory-artifact-manager-plugin+hashicorp-vault-plugin+flyway-runner-plugin+azure-keyvault-plugin+winp+delphix-plugin+pipeline-agent-build-history-plugin+checks-api-plugin+plasticscm-plugin+scoring-load-balancer-plugin+dashboard-view-plugin+additional-identities-plugin+license-maven-plugin+theme-manager-plugin+github-checks-plugin+azure-storage-plugin+opentelemetry-agent-metrics-plugin+aws-secrets-manager-credentials-provider-plugin+jira-plugin+cloud-stats-plugin+jellydoc-maven-plugin+jep+fortify-plugin+azure-artifact-manager-plugin+gitea-checks-plugin+hetzner-cloud-plugin+json-api-plugin+amazon-ecs-plugin+azure-credentials-plugin+eiffel-broadcaster-plugin+cdevents-plugin+json-editor-parameter-plugin+sonar-gerrit-plugin+lib-file-leak-detector+jetbrains-space-plugin+gitlab-oauth-plugin+apache-httpcomponents-client-5-api-plugin+google-storage-plugin+sidebar-link-plugin+lib-access-modifier+jelly+accurev-plugin+database-plugin+incrementals-tools+stapler-maven-plugin+gson-api-plugin+pipeline-as-yaml-plugin+junit-realtime-test-reporter-plugin+azure-container-agents-plugin+git-changelog-plugin+ansicolor-plugin+pipeline-aws-plugin+simple-theme-plugin+oidc-provider-plugin+jobcacher-artifactory-storage-plugin+mstest-plugin+bridge-method-injector+jenkinsfile-runner+remote-file-plugin+localization-zh-cn-plugin+openstack-cloud-plugin+categorized-view-plugin+file-parameters-plugin+syslog-java-client+aws-credentials-plugin+.github+idea-stapler-plugin+extended-choice-parameter-plugin+sqlserver-api-plugin+cobertura-plugin+docker-swarm-plugin+zulip-plugin+multibranch-action-triggers-plugin+build-time-blame-plugin+extensibility-api+commons-lang3-api-plugin+wxwork-notification-plugin+log-cli-plugin+jfrog-plugin+ssh2easy-plugin+maven-artifact-choicelistprovider-plugin+casdoor-auth-plugin+build-timeout-plugin+lib-support-log-formatter+keeper-secrets-manager-plugin+amazon-ecr-plugin+mock-load-builder-plugin+harbor-plugin+onepassword-secrets-plugin+compact-columns-plugin+github-pr-comment-build-plugin+google-metadata-plugin+cachet-gating-plugin+conventional-commits-plugin+codebuild-cloud-plugin+dogu-integration-plugin+scp-plugin+custom-tools-plugin+sonic-ci-helper-plugin+material-theme-plugin+custom-markup-formatter-plugin+jms-messaging-plugin+add-changes-to-build-changelog-plugin+github-release-plugin+jwt-auth-plugin+urltrigger-plugin+date-parameter-plugin,34830,10153,8310,11599,2554,494,13813,Jenkins,jenkins.io
grpc+grpc-ecosystem,grpc+grpc-go+grpc-java+grpc-gateway+grpc-swift+grpc-node+grpc-dotnet+proposal+grpc-spring+psm-interop+grpc.io+grpc-kotlin+grpc-web+grpc-ios+go-grpc-middleware+grpc-dart+grpc-health-probe+grpc-proto+test-infra+awesome-grpc+grpc-php+proto-field-extraction+protoc-gen-grpc-gateway-ts+grpc-java-api-checker+proto_processing_lib+grpcdebug+proto-converter+grpc-httpjson-transcoding+grpc-cloud-run-example+java-grpc-prometheus+grpc-community,44085,24012,9249,6643,3115,457,7709,gRPC,grpc.io
cilium,cilium+tetragon+cilium-cli+ebpf+little-vm-helper-images+proxy+cilium.io+hubble+pwru+hubble-ui+little-vm-helper+community+design-cfps+statedb+certgen+charts+release+image-tools+fake+ci-kernels+json-mock+linters+alpine-curl+scaffolding+workerpool+team-manager+hive+github-actions+packer-ci-build+helm-toolbox+test-connection-disruption+starwars-docker+scale-tests-action+docsearch-scraper-webhook+hubble-otel+endpointslice-controller+.github+ubuntu-curl+chaos-monkeys+hubble-export-stdout+echoserver-udp+customvet+cilium-l4lb-test+stream+coverbee+Jenkins-library,81677,44083,15823,14693,3693,454,18078,Cilium,cilium.io
envoyproxy,envoy+gateway+envoy-filter-example+toolshed+envoy-website+go-control-plane+mobile-website+nighthawk+envoy-build-tools+ratelimit+envoy-openssl+envoy-perf+data-plane-api+ci-infra+java-control-plane+archive+envoy-tools+envoy-mobile+katacoda-scenarios,63628,34745,12218,11708,3675,424,12990,Envoy,www.envoyproxy.io
PX4,PX4-user_guide+PX4-Autopilot+NuttX+PX4-SITL_gazebo-classic+PX4-gazebo-models+PX4-GPSDrivers+flight_review+PX4-containers+px4_msgs+pyulog+ulog_cpp+px4_ros_com+PX4-Avoidance+PX4-Bootloader+electronWebGCS,41340,7994,3655,25862,712,410,28979,PX4 Drone Autopilot,px4.io
finos,legend-engine+common-domain-model+legend-studio+calendar+git-proxy+vuu+FDC3+a11y-theme-builder+perspective+morphir-scala+common-cloud-controls+waltz+open-source-readiness+zenith+legend+traderX+legend-sdlc+devops-automation+SymphonyMediaBridge+legend-engine-ide-lsp+technical-oversight-committee+morphir+rune-dsl+architecture-as-code+morphir-elm+community+cdm-object-builder+DEI-SIG+legend-engine-ide-client-vscode+spring-bot+fdc3-dotnet+jupyterlab_templates+finos-landscape+kdb+tracdap+InnerSource+symphony-bdk-java+open-regtech-sig+TimeBase-CE+security-scanning+FDC3-Sail+ai-readiness+generator-symphony+morphir-jvm+regular-table+ansible-cfi-ocp+code-scanning+FDC3-conformance-framework+branding+object-builder+backplane+compliant-financial-infrastructure+ipyregulartable+open-reg-tech-us-lcr+symphony-wdk+cfi-ansible-aws-rds+cla-bot,36304,11545,9286,10357,2982,371,12491,FINOS,finos.org
istio,istio+istio.io+ztunnel+proxy+api+tools+community+test-infra+release-builder+client-go+common-files+bots+enhancements+pkg+get-istioctl+gogo-genproto,49757,31559,5136,9090,2864,364,10198,Istio,istio.io
keycloak,keycloak+keycloak-benchmark+kc-sig-fapi+keycloak-quickstarts+keycloak-web+keycloak.github.io+keycloak-github-bot+keycloak-nodejs-connect+keycloak-k8s-resources+.github+keycloak-extension-poc+keycloak-community+keycloak-client+keycloak-misc+keycloak-containers+keycloak-playground,44236,23885,7727,4361,7693,328,4931,Keycloak,keycloak.org
meshery,meshery+meshery.io+meshkit+meshsync+play+schemas+meshery-operator+meshery-istio+scoop-bucket+meshery-nighthawk+meshery-linkerd+meshery-adapter-library+meshery-kuma+meshery-consul+meshery-nginx-sm+meshery-cilium+meshery-nsm+.github+meshery-traefik-mesh+meshery-perf+meshery-osm+meshery-app-mesh+meshery-cpx+meshery-octarine+slack+homebrew-tap+meshery-tanzu-sm+meshery-adapter-template,28813,13907,5353,6720,2428,323,7125,Meshery,layer5.io/meshery
crossplane+crossplane-contrib,crossplane+docs+provider-aws+provider-upjet-aws+crossplane-runtime+provider-kubernetes+upjet+provider-upjet-azure+function-sdk-go+function-patch-and-transform+function-kcl+provider-upjet-gcp+function-go-templating+provider-gitlab+xp-testing+function-cue+provider-openstack+provider-upjet-azuread+crossplane-provider-castai+function-template-go+provider-ansible+provider-sql+provider-argocd+function-sdk-python+provider-civo+provider-helm+function-runtime-oci+function-template-python+provider-pagerduty+provider-http+uptest+provider-confluent+function-environment-configs+provider-jet-equinix+provider-tencentcloud+x-metrics+provider-newrelic+crossplane-migrator+function-dummy+function-cel-filter+website+function-sdk-java+org+function-auto-ready+provider-template+crossplane-provider-newrelic+release+provider-upjet-digitalocean+crossplane-tools+x-generation+xrender+provider-gcp+provider-azure+provider-palette+back-stack+function-extra-resources+provider-spotify+function-pkl+function-unit-test+function-sequencer+function-shell+provider-kafka+upjet-provider-template+crossplane-function-cue+provider-okta+configuration-template+provider-upjet-ec+provider-jet-mongodbatlas+provider-equinix-metal+slack.crossplane.io+provider-mongodbatlas+provider-digitalocean+provider-vultr+claim-migrator+provider-terraform+provider-nop+ess-plugin-vault+contribfest+provider-tf-equinix-metal+xpkg-action+provider-github+provider-bitbucket-server+provider-jet-datadog+provider-upjet-kafka+provider-equinix+artwork+crisscross+provider-capi+provider-alibaba+provider-cloudflare+crosscd+conformance+tbs+pkg-unpack,22938,10839,5378,3664,2078,301,4643,Crossplane,crossplane.io
fluent,fluent-bit+fluent-operator+fluentd+fluent-bit-docs+fluent-package-builder+helm-charts+fluentd-website+fluentd-kubernetes-daemonset+fluentd-docs-gitbook+fluent-bit-ci+fluentd-docker-image+cmetrics+diagtool+fluent-plugin-opensearch+fluent-plugin-kafka+fluent-logger-python+fluent-plugin-windows-eventlog+chunkio+fluent-plugin-sql+fluent-bit-go+cfl+ctraces+fluent-plugin-s3+benchmark-framework+fluent-logger-golang+fluent-plugin-parser-winevt_xml+fluent-bit-chatops-demo+fluent-plugin-prometheus+fluentd-ui+fluent-plugin-webhdfs+fluent-bit-infra+fluent-plugin-rewrite-tag-filter+fluent-logger-ruby+fluent-plugin-mongo+fluent-plugin-prometheus_pushgateway+otel-schema-processor+fluent-bit-plugin+fluent-logger-perl+fluent-logger-php+sigdump+fluent-plugin-splunk+fluent-logger-forward-node+fluent-otel-proto+NLog.Targets.Fluentd+fluent-bit-sandbox+fluent-plugin-grok-parser+fluent-plugin-parser-cri+fluentbit-website-v3+fluent-logger-java+fluent-plugin-sanitizer,14477,7480,2882,2332,1493,284,2622,Fluentd,fluentd.org
dapr,dapr+docs+components-contrib+java-sdk+dotnet-sdk+go-sdk+python-sdk+community+quickstarts+js-sdk+proposals+kit+cli+rust-sdk+test-infra+website+samples+blog+kubernetes-operator+dashboard+helm-charts+dapr-shared+setup-dapr+sig-api+homebrew-tap+cpp-sdk+installer-bundle+php-sdk+sig-sdk-spec,23458,14124,4194,2080,2793,276,2347,Dapr,dapr.io
nats-io,nats-server+nats.net.v2+nats.go+nats.rs+nats.java+natscli+nats.net+nats.c+nats.deno+k8s+nats-architecture-and-design+nats.docs+nats.py+nats-site+jsm.go+nack+nats-docker+nats.swift+nsc+nats-surveyor+nats.js+nats.ex+prometheus-nats-exporter+nats.ws+nats-spark-connector+terraform-provider-jetstream+spring-nats+jwt+jwt.js+nats-java-vertx-client+nats-top+nats-box+nkeys.js+nats-general+nkeys+nkeys.java+nats-kafka+nats-pure.rb+json.java+nkeys.net+nats-streaming-server+jwt.net+java-nats-examples+graft+nkeys.py+java-nats-server-runner+jwt.java+integration-tests+nuid.js+netlify-slack+stan.js+nats-account-server+stan.go+nkeys.swift+homebrew-nats-tools+nats.client.deps+node-nuid+advisories+cliprompts+nats.rb+nats-operator+nats-rest-config-proxy+nats-streaming-docker+stan.java+stan.net+nats-steampipe-plugin+kinesis-bridge+nkeys.rb+server-config+stan.py+not.go+js-nuid+stan.rb+nats-streaming-operator+jetstream-gh-action+jparse+nats.cr+nats.c.deps+go-nats-examples,24501,9338,5733,6670,1775,275,7655,NATS,nats.io
fluid-cloudnative,fluid+charts+fluid-cloudnative.github.io+fluid-client-python+community+fluid-client-java,3167,1259,1000,719,152,272,756,Fluid,github.com/fluid-cloudnative
