org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
envoyproxy,envoy+nighthawk+envoyproxy.github.io+xds-relay+envoy-wasm+go-control-plane+envoy-build-tools+protoc-gen-validate+ratelimit+java-control-plane+envoy-filter-example+playground+data-plane-api+envoy-mobile+envoy-tools+envoy-perf+envoy-openssl+ci-infra+community+management-plane-api+katacoda-scenarios+sql-parser,72525,49481,8602,10203,4033,436,10409,Envoy,www.envoyproxy.io
cloudfoundry,cf-for-k8s+cloud_controller_ng+stratos+cli+uaa+capi-k8s-release+cf-k8s-networking+capi-release+cf-deployment+bosh-deployment+bosh-linux-stemcell-builder+php-buildpack+diego-release+metric-store-release+docs-dev-guide+uaa-release+cf-acceptance-tests+cf-java-client+bosh-vsphere-cpi-release+python-buildpack+bosh+ruby-buildpack+dotnet-core-buildpack+nodejs-buildpack+java-buildpack+cf-k8s-logging+bosh-dns-release+nginx-buildpack+bosh-cli+staticfile-buildpack,34870,9546,4519,14485,2455,417,18350,Cloud Foundry,cloudfoundry.org
fluent,fluent-bit+fluentd+fluent-bit-docs+fluentd-kubernetes-daemonset+fluentd-docs-gitbook+helm-charts+fluent-plugin-kafka+fluent-plugin-s3+fluent-plugin-windows-eventlog+fluent-plugin-prometheus+fluentd-docker-image+fluentd-ui+diagtool+fluent-logger-golang+fluentd-website+fluent-plugin-mongo+fluent-plugin-sql+fluent-bit-go+fluent-plugin-rewrite-tag-filter+fluent-bit-kubernetes-logging+fluent-bit-docker-image+fluent-logger-python+fluent-plugin-webhdfs+fluent-plugin-splunk+fluentbit-website-v3+fluent-plugin-grok-parser+fluent-bit-packaging+fluent-plugin-prometheus_pushgateway+fluent-plugin-sd-dns+fluent-logger-node+fluent-logger-ruby+fluent-plugin-parser-winevt_xml+fluent-bit-plugin+fluent-bit-website+fluent-logger-java+fluent-logger-php+fluent-logger-perl+NLog.Targets.Fluentd+fluent-plugin-parser-cri+fluent-bit-perf+fluent-logger-scala+fluent-bit-docs-stream-processing+fluent-bit-labs+fluentd-forwarder,15839,8758,2385,5672,2129,333,2567,Fluentd,fluentd.org
tektoncd,pipeline+dashboard+cli+triggers+catalog+plumbing+community+experimental+hub+website+operator,43650,32726,4475,3479,2963,265,3486,Tekton,tekton.dev
tikv,tikv+pd+raft-rs+rust-rocksdb+client-rust+grpc-rs+titan+rust-prometheus+website+sig-transaction+pprof-rs+agatedb+rocksdb+rfcs+tikv.github.io+community+importer+raft-engine+client-c+yatp+copr-test+client-java+client-go+fail-rs+minitrace-go+protobuf-build+minitrace-rust+tikv-operator+sysinfo+async-speed-limit+tlaplus-specs+jemallocator+client-py+jemalloc+crc64fast+.github+mock-tikv+auto-tikv,40096,27818,6138,3874,2127,258,4013,TiKV,tikv.org
spotify+backstage,backstage+backstage+techdocs-cli+demo+mkdocs-techdocs-core+loopback-jsonschema+mkdocs-monorepo-plugin+techdocs-container,26332,12610,4909,6217,1756,258,7057,Backstage,backstage.io
graphql,graphiql+graphql-js+graphql-spec+graphql.github.io+graphql-wg+express-graphql+graphql-over-http+vscode-graphql,10389,5067,2549,1847,801,237,1972,GraphQL,graphql.org
jaegertracing,jaeger+jaeger-operator+helm-charts+jaeger-ui+documentation+jaeger-client-java+jaeger-client-go+jaeger-client-csharp+jaeger-client-python+jaeger-client-node+jaeger-client-cpp+jaeger-analytics-java+jaeger-opentelemetry-collector+docker-protobuf+spark-dependencies+jaeger-kubernetes+jaeger-otelcol+jaeger-idl+jaeger-lib+jaeger-performance+jaeger-vscode+jaeger-analytics-flink+jaeger-client-javascript+docker-thrift+vertx-create-span,16317,10961,2267,1256,1799,221,1290,Jaeger,jaeger.readthedocs.io/en/latest
kubevirt,kubevirt+hyperconverged-cluster-operator+containerized-data-importer+cluster-network-addons-operator+kubevirtci+vm-import-operator+project-infra+kubevirt.github.io+ovs-cni+user-guide+node-maintenance-operator+common-templates+ssp-operator+macvtap-cni+kubevirt-ssp-operator+libvirt+hostpath-provisioner-operator+kubevirt-template-validator+web-ui-components+hostpath-provisioner+must-gather+client-python+kubevirt-tekton-tasks+api-reference+demo+kubevirt-csi+kubectl-virt-plugin+bridge-marker+controller-lifecycle-operator-sdk+community+cloud-provider-kubevirt+cdi-api-reference+client-go+qe-tools+node-labeller+device-plugin-manager+csi-driver+kubevirt-tutorial+kubevirt-ansible+krew-index+machine-remediation+kubernetes-device-plugins+ansible-kubevirt-modules+kvm-info-nfd-plugin+cpu-nfd-plugin+cloud-image-builder+cluster-api-provider-external+katacoda-scenarios+web-ui-operator,54313,41273,6130,4618,1433,218,5477,KubeVirt,kubevirt.io
fluxcd,flux+helm-operator+toolkit+source-controller+flux2+kustomize-controller+helm-controller+notification-controller+image-reflector-controller+go-git-providers+terraform-provider-flux+image-automation-controller+flux-recv+pkg+community+website+webui+flux-get-started+fluxcd.io+gitsrv+helm-operator-get-started+flagger+flux2-kustomize-helm-example+flux2-multi-tenancy+homebrew-tap+multi-tenancy+sourcer+fluxctl-action+charts+flux-kustomize-example+multi-tenancy-team1,16558,6539,3584,3914,1832,211,4603,Flux,github.com/fluxcd
PX4,Firmware+px4_user_guide+Devguide+PX4-Autopilot+ecl+sitl_gazebo+avoidance+PX4-SITL_gazebo+containers,42938,15881,5382,16379,1839,205,19836,PX4 Drone Autopilot,px4.io
nats-io,nats-server+jetstream+nats.rs+nats.go+nats-streaming-server+nats.docs+k8s+nats.java+nsc+nats.net+nats.c+nats.js+jwt+nats-operator+nats.py+nats.ws+stan.net+nats-streaming-operator+nats-jms-mq-bridge+jsm.go+nats.deno+nats-site+stan.js+stan.go+nats.ts+nats-surveyor+nats-rest-config-proxy+jetstream-gh-action+nats.ex+prometheus-nats-exporter+nats-kafka+nats-docker+nats-general+terraform-provider-jetstream+natscli+nats-account-server+nats.cr+nats-box+nats-streaming-docker+stan.java+nack+node-nuid+not.go+nkeys+nkeys.js+stan.rb+official-images+stan.py+js-nuid+homebrew-nats-tools+ts-nkeys+nats.rb+advisories+nats-pure.rb+docs+docker-docs+graft+spring-nats+kubecon2020+nuid+nats-replicator+node-nats-examples+nats-top+nats.c.deps+go-nats-examples+nginx-nats+nats-connector-framework+nats.net.deps+ts-nats-examples+nats-mq+cliprompts+helm-hub+nkeys.rb+nats-on-a-log+nats-js-client-architecture+nats-queue-worker+nats-connector-redis+latency-tests+nats-siddhi-demo+java-nats-examples+nkeys.py+not.java+nats.py2,20001,8608,4329,5076,2136,204,4928,NATS,nats.io
open-policy-agent,opa+gatekeeper+conftest+contrib+kube-mgmt+gatekeeper-library+frameworks+opa-envoy-plugin+cert-controller+npm-opa-wasm+opa-istio-plugin+opa-docker-authz+vscode-opa+golang-opa-wasm+library+example-api-authz-go+example-api-authz-python+test-repo-transfer+client-python+opa-envoy-spire-ext-authz,13653,8359,2426,1232,1722,197,1146,OPA,openpolicyagent.org
openebs,Mayastor+openebs+maya+cstor-operators+node-disk-manager+e2e-tests+zfs-localpv+openebs-docs+charts+velero-plugin+jiva+upgrade+api+cstor-csi+istgt+cstor+libcstor+website+dynamic-localpv-provisioner+external-storage+jiva-csi+rawfile-localpv+linux-utils+jiva-operator+spdk+scope+monitor-pv+MayaStor+openebsctl+longhorn+elves+sparse-tools+lvm-localpv+helm-operator+m-exporter+performance-benchmark+dynamic-nfs-provisioner+openebs-exporter+easy-jupyter+spdk-sys+gotgt+community+vsm-image+lib-csi+openebs-k8s-provisioner+slack-redirect+partition-identity+csi-lib-iscsi+dbench+blkid+extest+soc-1,21847,10100,5176,7282,1261,194,5310,OpenEBS,openebs.io
riscv,riscv-v-spec+riscv-isa-sim+riscv-gnu-toolchain+riscv-isa-manual+riscv-openocd+riscv-debug-spec+riscv-compliance+opensbi+riscv-gcc+meta-riscv+riscv-sbi-doc+riscv-tests+riscv-binutils-gdb+rvv-intrinsic-doc+riscv-elf-psabi-doc+riscv-pk+riscv-asm-manual+riscv-bitmanip,10883,6207,1491,1379,1765,194,1420,RISC-V,riscv.org
layer5io,meshery+meshery.io+meshery-linkerd+meshery-consul+meshery-istio+meshery-kuma+meshery-operator+meshery-osm+meshery-adapter-library+meshery-tmp+meshery-nsm+meshery-octarine+meshery-maesh+meshery-nginx-sm+meshery-cpx+meshery-tanzu-sm+meshery-adapter-template+meshery-app-mesh+meshery-nsx-sm+meshery-traefik-mesh,14767,7236,3091,2497,1778,193,2662,Meshery,layer5.io/meshery
onnx,onnx+tensorflow-onnx+onnx-mlir+onnx-tensorflow+keras-onnx+onnx-tensorrt+sklearn-onnx+models+onnxmltools+onnx-coreml+tutorials,19378,11372,3351,1895,2604,193,2051,Open Neural Network Exchange,onnx.ai
containerd+docker,containerd+cri+stargz-snapshotter+cgroups+ttrpc-rust+project+containerd.io+imgcrypt+continuity+console+ttrpc+release-tool+go-runc+go-cni+typeurl+aufs+zfs+nri+fifo+btrfs+containerd+project-checks+.github,11164,6714,2601,1892,721,186,1128,containerd,containerd.io
thanos-io,thanos+kube-thanos+thanosbench+OpenConfig,15840,10742,2175,1566,1249,183,1674,Thanos,thanos.io
zowe,vscode-extension-for-zowe+zowe-install-packaging+api-layer+docs-site+zowe-cli+community+imperative+zss+zlc+sample-spring-boot-api-service+data-sets+zowe.github.io+zowe-cli-ftp-plugin,31078,9931,5174,10362,2610,180,13363,Zowe,zowe.org
iovisor,bpftrace+bcc+kubectl-trace+gobpf,9112,5956,1608,765,725,175,823,IO Visor,www.iovisor.org
automotive-grade-linux,docs-agl,13900,8088,914,4044,854,170,4044,AGL,www.automotivelinux.org
spinnaker,keel+spinnaker+spinnaker.github.io+governance+kayenta+deck-kayenta+spinnaker.io,20009,13339,2395,1640,2568,166,1707,Spinnaker,www.spinnaker.io
mavlink,qgroundcontrol+mavlink+MAVSDK+mavlink-devguide+MAVSDK-Python+mavros+rust-mavlink+qgc-dev-guide+MAVSDK-Java,16875,8777,2810,3281,1539,153,3749,MAVLink,mavlink.org
jenkins-x,jx+jx-docs+lighthouse+jx-cli+jx-gitops+terraform-aws-eks-jx+jenkins-x-platform+jx-project+terraform-google-jx+terraform-azurerm-jx+go-scm+jx-admin+octant-jx+jx-git-operator+jx-pipelines-visualizer+enhancements+bucketrepo,25017,14956,3893,3857,2070,144,4098,Jenkins X,jenkins-x.io
litmuschaos,litmus+litmus-e2e+chaos-charts+litmus-docs+litmus-go+chaos-operator+charthub.litmuschaos.io+litmus-helm+admission-controllers+chaos-runner+litmus-cd+test-tools+website-litmuschaos+chaos-exporter+chaos-executor+pages+litmus-ansible+litmus-demo+chaos-observability+chaos-scheduler+chaos-helm+litmus-python+elves+chaos-workflows+litmus-portal+litmus-docs-beta+chaos-ci-lib+icons+community+spinnaker-preconfigured-job-plugin+cp-helm-charts+kube-helper+katacoda-scenarios+helm-github-pages+gitlab-remote-templates,20118,8190,5058,5523,1311,144,5559,LitmusChaos,litmuschaos.io
linkerd,linkerd2+website+linkerd+linkerd2-proxy+rfc+linkerd2-conformance+linkerd2-proxy-init+gsoc+linkerd2-proxy-api+linkerd2-mock-dst+linkerd2-action-gcloud+linkerd2-ci-metrics+linkerd-zipkin+linkerd-examples+katacoda+webpki+stern+__codeowners_test+linkerd-viz+prost,19576,9827,3247,4511,1263,142,5239,Linkerd,linkerd.io
layer5io,layer5+learn-layer5+image-hub+meshkit+layer5-ng+nighthawk-go+homebrew-tap+meshsync+scoop-bucket+layer5-repo-template+gowrk2+smi-conformance+gokit+meet+wasm-filters+containers-101-workshop+mesherator+layer5-istio-adapter+kuttl+strapi+wrk2,8444,4396,1601,1422,970,137,1477,layer5io,""
etcd-io,etcd+jetcd+bbolt+website+discovery.etcd.io,7645,4587,1433,719,892,136,733,etcd,coreos.com/etcd
vitessio,vitess+website+arewefastyet+enhancements+vitess-resources+contrib+vitess-operator+metrics+gitdm+messages,10352,4842,2749,4601,877,133,1884,Vitess,vitess.io
rook,rook+rook.github.io+artwork+operator-kit+rook-client-python,18334,12890,2195,2211,1627,132,1622,Rook,rook.io
cortexproject,cortex+cortex-helm-chart,15470,9557,2499,2409,941,129,2473,Cortex,github.com/cortexproject
chaoss,augur+grimoirelab-elk+website+grimoirelab+grimoirelab-sortinghat+grimoirelab-perceval+grimoirelab-sirmordred+governance+wg-evolution+wg-diversity-inclusion+grimoirelab-sigils+wg-value+wg-common+wg-risk+grimoirelab-hatstall,13485,6461,2912,2428,1189,129,2923,CHAOSS,chaoss.community
kedacore,keda+keda-docs+charts+keda-olm-operator+sample-dotnet-worker-servicebus-queue+sample-go-rabbitmq+samples+keda-scaler-durable-functions+test-tools+sample-hello-world-azure-functions+dashboard+http-add-on+sample-go-gcppubsub+governance+sample-typescript-kafka-azure-function+sig-runtime+sample-javascript-eventhub-azure-function+github-template+sample-python-kafka-azure-function+sample-azure-functions-on-ocp4+external-scalers+external-scaler-samples+sample-go-storage-queue,8631,5051,1705,886,949,128,926,KEDA,keda.sh
kubeedge,kubeedge+website+examples+community+beehive+viaduct+community-infra+mappers-go,8084,5820,1038,1172,623,124,603,KubeEdge,kubeedge.io
cloudevents,sdk-go+sdk-javascript+sdk-java+spec+sdk-rust+sdk-python+sdk-csharp+cloudevents-web+sdk-ruby+conformance+sdk-typescript+sdk-php+cloudevents.github.io,10019,6123,1843,1007,1012,121,1041,CloudEvents,cloudevents.io
falcosecurity,falco+falco-website+test-infra+charts+falcosidekick+community+driverkit+falcoctl+falco-exporter+event-generator+contrib+client-py+client-go+evolution+kilt+pdig+.github+client-rs+cloud-native-security-hub-frontend+build-service+cloud-native-security-hub+cloud-native-security-hub-backend+kubernetes-response-engine+falco-operator+template-repository+katacoda-scenarios+ebpf-probe+falco-security-workshop+libsinsp+falco-kubernetes-workshop+libscap,16597,11004,2212,2162,1090,116,2291,Falco,falco.org
buildpacks,pack+lifecycle+registry-index+docs+spec+imgutil+samples+community+rfcs+libcnb+github-actions+pack-orb+homebrew-tap+ci+registry-api+libbuildpack+registry-namespaces+tekton-catalog+tekton-integration+.github+soc,15115,6694,1805,4159,1789,116,4827,Buildpacks,buildpacks.io
goharbor,harbor+harbor-helm+harbor-operator+harbor-cluster-operator+website+replication-verification+community+harbor-scanner-clair+pluggable-scanner-spec,25565,11115,4177,6021,4457,115,5816,Harbor,goharbor.io
ceph,ceph-csi+ceph-ansible+go-ceph+ceph-salt+ceph-container+ceph-iscsi,26037,17386,3760,3296,1415,112,3476,Ceph,ceph.io
finos,perspective+waltz+alloy+open-developer-platform+FDC3+datahelix+cloud-service-certification+finos-landscape+community+secref-data+openfin-react-hooks+legend+datahub+project-blueprint,10644,3984,1766,2805,1821,111,3073,FINOS,finos.org
strimzi,strimzi-kafka-operator+strimzi-ui+strimzi-kafka-bridge+strimzi-kafka-oauth+strimzi.github.io+proposals+client-examples+strimzi-canary+strimzi-admin+mirror-maker-2-extensions+governance+strimzi-lab+strimzi-test-container+.github,26578,19304,2851,2794,1620,103,2803,Strimzi,strimzi.io
