org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
prometheus,prometheus+node_exporter+alertmanager+client_golang+client_java+docs+blackbox_exporter+cloudwatch_exporter+client_python+jmx_exporter+snmp_exporter+common+procfs+client_ruby+statsd_exporter+mysqld_exporter+client_rust+compliance+exporter-toolkit+pushgateway+golang-builder+graphite_exporter+haproxy_exporter+memcached_exporter+codemirror-promql+prom2json+consul_exporter+influxdb_exporter+demo-site+lezer-promql+client_model+promu+busybox+test-infra+collectd_exporter+circleci+kube-demo-site+nagios_plugins+talks+prometheus_api_client_ruby+snmp_exporter_mibs,22158,12905,4044,2582,2233,424,2976,Prometheus,prometheus.io
grpc+grpc-ecosystem,grpc+grpc-java+grpc-go+grpc-dotnet+grpc-gateway+grpc-node+grpc-swift+proposal+grpc-web+grpc.io+test-infra+grpc-kotlin+go-grpc-middleware+grpc-ios+grpc-dart+grpc-health-probe+java-grpc-prometheus+grpc-proto+awesome-grpc+protoc-gen-grpc-gateway-ts+grpc-httpjson-transcoding+grpcdebug+go-grpc-prometheus+homebrew-grpc+polyglot+grpc-php+grpc-docker-library+coverage+grpc-cloud-run-example+grpc-experiments,42245,23793,9674,4871,3795,408,4983,gRPC,grpc.io
cloudfoundry,cf-k8s-controllers+app-autoscaler-release+korifi+cloud_controller_ng+uaa+community+cloud-service-broker+bosh-linux-stemcell-builder+bosh-deployment+cf-deployment+cli+bosh-agent+app-autoscaler+backup-and-restore-sdk-release+cf-k8s-api+capi-release+bosh+cf-networking-release+cf-for-k8s+routing-release+uaa-release+csb-brokerpak-azure+python-buildpack+cf-acceptance-tests+app-autoscaler-ci+credhub+dotnet-core-buildpack+buildpacks-ci+bosh-bootloader+nfs-volume-release+bosh-backup-and-restore+loggregator-agent-release+php-buildpack+diego-release+cf-java-client+nodejs-buildpack+silk-release+ruby-buildpack+bosh-vsphere-cpi-release+java-buildpack+bosh-cli+haproxy-boshrelease+bosh-azure-cpi-release+go-buildpack+garden-runc-release+metric-store-release+docs-dev-guide+log-cache-release+loggregator-release+nats-release+log-cache-cli+gorouter+staticfile-buildpack+smb-volume-release+syslog-release+cf-uaac+bosh-aws-cpi-release+nginx-buildpack+docs-bosh+persi-ci+metrics-discovery-release+go-loggregator+cf-uaa-lib+bosh-dns-release+r-buildpack+cf-crd-explorations+cf-deployment-concourse-tasks+bosh-google-cpi-release+system-metrics-scraper-release+guardian+docs-cloudfoundry-concepts+ibm-websphere-liberty-buildpack+system-metrics-release+gosigar+bosh-openstack-cpi-release+go-cf-api+capi-k8s-release+bpm-release+cli-plugin-repo+homebrew-tap+nfsbroker+bosh-stemcells-ci+cf-smoke-tests-release+eirini-controller+cf-smoke-tests+cf-networking-onboarding+cf-networking-helpers+binary-buildpack+hwc-buildpack+blackbox+grootfs+apt-buildpack+bosh-compile-action+docs-buildpacks+cflinuxfs3+bosh-virtualbox-cpi-release+mapfs+go-log-cache+stratos+capi-dockerfiles+go-metric-registry+bosh-community-stemcell-ci-infra+bosh-aws-light-stemcell-builder+docs-running-cf+windows-syslog-release+cf-test-helpers+docs-book-cloudfoundry+existingvolumebroker+bosh-warden-cpi-release+multiapps-cli-plugin+go-diodes+bosh-system-metrics-server-release+docs-cf-cli+libbuildpack+credhub-cli+service-fabrik-broker+capi-ci+noaa+os-conf-release+service-broker-store+stembuild+lager+windows-tools-release+postgres-release+buildpacks-github-config+bosh-docker-cpi-release+bosh-acceptance-tests+migrate_mysql_to_credhub+sonde-go+java-buildpack-auto-reconfiguration+overview-broker,39281,9163,7645,16331,2590,405,19883,Cloud Foundry,cloudfoundry.org
envoyproxy,envoy+envoy-mobile+pytooling+envoy-filter-example+go-control-plane+gateway+nighthawk+protoc-gen-validate+envoyproxy.github.io+ratelimit+envoy-perf+java-control-plane+data-plane-api+envoy-build-tools+envoy-website+envoy-tools+envoy-openssl+envoy-distro+xds-relay+katacoda-scenarios,52393,33404,7976,7880,2730,399,8283,Envoy,www.envoyproxy.io
cilium,cilium+ebpf+cilium-cli+tetragon+cilium.io+hubble+packer-ci-build+hubble-ui+pwru+ebpf.io-summit+image-tools+certgen+cilium-olm+hubble-otel+cilium-service-mesh-beta+proxy+release+charts+ebpf.io+scaffolding+ci-kernels+ubuntu-curl+alpine-curl+json-mock+github-actions+workerpool+installfest+docsearch-scraper-webhook+team-manager+openshift-terraform-upi+fake+cilium-sysdump+.github+coverbee+kustomize-bases+cilium-perf-networking+graceful-termination-test-apps+cilium-etcd-operator+little-vm-helper+scruffy+hubble-export-stdout+echoserver+chaos-testing-examples+affinity-test-apps+migrate-svc-test+echoserver-udp+xdp-config+helm-toolbox+bpf-map+certification-releases+kubenetbench+chaos-monkeys+starwars-docker,39690,23305,7055,8010,2184,339,7146,Cilium,cilium.io
dapr,dapr+components-contrib+docs+cli+quickstarts+js-sdk+dotnet-sdk+java-sdk+python-sdk+community+go-sdk+dashboard+test-infra+samples+docs-zh+php-sdk+kit+rust-sdk+installer-bundle+helm-charts+sig-sdk-spec+homebrew-tap+cpp-sdk+azure-functions-extension+sig-api+workflows+dart-sdk+setup-dapr+mechanical-markdown+generator-dapr,27136,16117,4916,2302,3413,290,2690,Dapr,dapr.io
fluent,fluent-bit+fluentd+fluent-bit-docs+fluent-operator+fluentbit-operator+helm-charts+fluent-package-builder+fluentd-website+fluentd-kubernetes-daemonset+fluentd-docs-gitbook+fluent-plugin-opensearch+fluentd-docker-image+fluent-plugin-kafka+fluent-bit-ci+fluent-logger-golang+fluent-plugin-s3+fluent-logger-forward-node+fluent-plugin-sql+fluent-bit-go+fluentd-ui+fluent-bit-docker-image+fluent-bit-infra+fluent-plugin-prometheus+fluent-bit-packaging+fluent-plugin-mongo+fluentd-aggregator-docker-image+fluent-bit-kubernetes-logging+fluentbit-website-v3+fluent-plugin-windows-eventlog+fluent-bit-sandbox+fluent-logger-python+fluent-plugin-parser-winevt_xml+fluent-plugin-sanitizer+fluent-plugin-webhdfs+fluent-plugin-grok-parser+fluent-logger-java+fluent-plugin-sd-dns+fluent-plugin-rewrite-tag-filter+fluent-plugin-parser-cri+fluent-logger-bulk-node+fluent-logger-php+fluent-plugin-prometheus_pushgateway+m3-workshop-fluentcon+fluent-logger-node+fluent-bit-docs-stream-processing+fluent-plugin-splunk+fluent-bit-perf+fluent-bit-plugin+fluent-plugin-scribe+fluent-logger-scala+sigdump,18157,9612,3415,4568,2101,275,3029,Fluentd,fluentd.org
nats-io,nats-server+nats.rs+nats.go+natscli+nats.java+k8s+nats.net+nats-architecture-and-design+nats.deno+nats.docs+nats.py+nats.js+nats.c+nsc+jsm.go+nats-streaming-server+nats.ws+nats-site+nack+nats-operator+prometheus-nats-exporter+nats-pure.rb+jwt+nats-surveyor+terraform-provider-jetstream+nats-top+nats-docker+nats.ex+nats-kafka+spring-nats+nats-general+java-nats-examples+nats-account-server+jwt.js+stan.go+nats-jms-bridge+homebrew-nats-tools+nats-streaming-docker+nats-box+integration-tests+nkeys.js+nats-rest-config-proxy+nats.c.deps+stan.js+stan.net+nkeys+graft+jetstream-gh-action+nats.cr+nats.net.deps+advisories+stan.py+node-nats-examples+netlify-slack+java-nats-server-runner+stan.rb+ts-nkeys+nats.rb+go-nats-examples+js-nuid+nkeys.rb+nginx-nats+nats.zig+stan.java+jetstream-leaf-nodes-demo+latency-tests+node-nuid,20643,8647,4570,4983,1965,273,5461,NATS,nats.io
open-policy-agent,opa+gatekeeper+gatekeeper-library+frameworks+conftest+npm-opa-wasm+kube-mgmt+opa-envoy-plugin+contrib+vscode-opa+opa-idea-plugin+cert-controller+example-api-authz-go+setup-opa+opa-docker-authz+community+feedback+golang-opa-wasm+gatekeeper-external-data-provider,15061,8806,2799,1669,1606,259,1850,OPA,openpolicyagent.org
o3de,o3de+o3de.org+o3de-atom-sampleviewer+3p-package-source+o3de-multiplayersample+sig-content+sig-release+sig-ui-ux+sig-network+community+sig-graphics-audio+tsc+sig-testing+o3de-azslc+sig-docs-community+sig-security+sig-build+sig-core+sig-platform+o3de-netsoaktest+sig-operations+sig-simulation+artwork,53255,32524,9247,4641,6783,258,4701,O3DE,o3de.org
fluxcd,flux2+source-controller+website+kustomize-controller+image-automation-controller+flagger+community+helm-controller+pkg+flux+image-reflector-controller+stats+notification-controller+terraform-provider-flux+go-git-providers+flux2-multi-tenancy+golang-with-libgit2+helm-operator+flux2-kustomize-helm-example+webui+homebrew-tap+.github+source-watcher+cues+flux-recv+charts+test-infra+gitsrv,20443,8873,4030,7812,2025,258,5515,Flux,github.com/fluxcd
tikv,tikv+pd+client-java+client-go+raft-engine+migration+rfcs+agatedb+pprof-rs+minitrace-rust+community+website+client-rust+grpc-rs+titan+raft-rs+rust-prometheus+yatp+client-c+client-py+tikv-dev-guide+copr-test+protobuf-build+fail-rs+importer+minstant+async-speed-limit+client-node+client-cpp+tikv-operator+mur3+match-template+crc64fast+jepsen-test+minitrace-go+client-validator,33576,23979,4180,2819,2543,257,2874,TiKV,tikv.org
containerd,containerd+nerdctl+stargz-snapshotter+rust-extensions+nydus-snapshotter+ttrpc-rust+accelerated-container-image+overlaybd+cgroups+containerd.io+ttrpc+cri+go-cni+imgcrypt+continuity+project+protobuild+go-runc+console+zfs+aufs+fuse-overlayfs-snapshotter+typeurl+nri+fifo+release-tool+btrfs+project-checks,18008,10675,4047,2428,1454,255,1832,containerd,containerd.io
sigstore,cosign+fulcio+rekor+sigstore+root-signing+helm-charts+sigstore-python+sigstore-website+scaffolding+sget+sigstore-rs+sigstore-java+policy-controller+gitsign+cosign-installer+community+k8s-manifest-sigstore+rekor-operator+helm-sigstore+sigstore-maven-plugin+friends+TSC+cosign-gatekeeper-provider+rekor-monitor+.github+sigstore-maven+sigstore-helm-operator+tac+sigstore.github.io,20898,9122,5761,4084,1576,243,4439,sigstore,sigstore.dev
finos,legend-studio+FDC3+perspective+legend-engine+waltz+morphir-elm+legend-pure+legend-sdlc+SymphonyMediaBridge+compliant-financial-infrastructure+symphony-bdk-java+community+finos-landscape+legend+symphony-wdk+symphony-bdk-python+spring-bot+legend-integration-juju+open-source-readiness+InnerSource+TimeBase-CE+open-developer-platform+symphony-java-toolkit+legend-depot+OpenMAMA+kdb+messageml-utils+financial-objects+legend-shared+devops-mutualization+generator-symphony+curref-data+tracdap+symphony-api-spec+plexus-interop+cloud-service-certification+morphir-jvm+morphir+DEI-SIG+secref-data+morphir-scala+legend-juju-sdlc-server-operator+electron-fdc3+legend-juju-gitlab-integrator+git-proxy+legend-juju-db-operator+osmm+software-project-blueprint+FDC3-conformance-framework+CatchIT+datahelix,23489,8320,6390,5656,2367,241,6412,FINOS,finos.org
knative+knative-sandbox,serving+eventing-kafka-broker+docs+kn-plugin-func+eventing+community+test-infra+eventing-rabbitmq+pkg+eventing-kafka+client+operator+net-kourier+net-istio+net-gateway-api+kn-plugin-quickstart+net-contour+networking+specs+container-freezer+eventing-natss+kn-plugin-operator+reconciler-test+hack+kperf+eventing-autoscaler-keda+net-certmanager+sample-controller+kn-plugin-event+kn-plugin-source-kamelet+eventing-kogito+caching+eventing-redis+eventing-ceph+knobots+net-http01+release+eventing-github+.github+kn-plugin-admin+kn-plugin-source-kafka+eventing-gitlab+control-protocol+homebrew-kn-plugins+sample-source+eventing-couchdb+kn-plugin-migration+kn-plugin-diag+discovery+eventing-awssqs+actions+homebrew-client+client-pkg+eventing-prometheus+async-component+kn-plugin-service-log+net-ingressv2+infra+kn-plugin-sample+actions-downstream-test+.github+monitoring+ux+website+build-spike+func-tastic+kn-plugin-source-pkg+wg-repository+integration,50210,27945,10264,9467,2401,236,9600,Knative,knative.dev
tektoncd,pipeline+operator+community+hub+chains+catalog+plumbing+cli+triggers+dashboard+experimental+website+results+resolution+homebrew-tools,27026,20366,2928,2403,1139,223,2593,Tekton,tekton.dev
zowe,zowe-install-packaging+api-layer+docs-site+vscode-extension-for-zowe+zowe-cli+imperative+community+zowe-client-java-sdk+zss+zowe.github.io+jobs+zowe-common-c+data-sets+vscode-extension-for-cics+zlux+zebra+zowe-cli-standalone-package+zowe-client-python-sdk+explorer-api-common+zowe-chat+zlux-file-explorer+zowe-explorer-intellij+zowe-cli-db2-plugin+zowe-cli-ftp-plugin+zowe-dependency-scan-pipeline+zac+zowe-cli-cics-plugin+zowe-cli-version-controller+launcher+zowe-cli-scs-plugin+zowe-cli-web-help-generator+zowe-cli-sample-plugin+project-metrics+common-java+zowe-on-the-go+zowe-cli-sample-scripts+zowe-client-sample-apps+ims-operations-api+zowe-client-kotlin-sdk+zowe-sdk-sample-scripts,35285,6460,5871,18097,3049,211,19905,Zowe,zowe.org
meshery,meshery+meshery.io+meshery-istio+meshery-linkerd+meshery-kuma+meshery-nginx-sm+meshery-operator+meshery-consul+meshery-cilium+meshery-traefik-mesh+meshery-osm+meshkit+meshsync+meshery-app-mesh+meshery-adapter-library+homebrew-tap+play+scoop-bucket+meshery-nsm+meshery-perf+meshery-cpx+meshery-tanzu-sm+meshery-adapter-template+meshery-octarine,21395,11437,3743,6943,1686,209,4529,Meshery,layer5.io/meshery
