org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
grpc+grpc-ecosystem,grpc+grpc-go+grpc-java+grpc-gateway+grpc-dotnet+grpc-node+grpc-swift+proposal+grpc-web+grpc.io+grpc-ios+test-infra+grpc-kotlin+grpc-dart+go-grpc-middleware+grpc-httpjson-transcoding+grpc-health-probe+grpc-proto+awesome-grpc+protoc-gen-grpc-gateway-ts+java-grpc-prometheus+go-grpc-prometheus+grpcdebug+homebrew-grpc+polyglot+coverage+grpc-cloud-run-example+grpc-docker-library,42933,23634,10028,5374,3724,426,5547,gRPC,grpc.io
prometheus,prometheus+alertmanager+node_exporter+client_golang+docs+blackbox_exporter+client_rust+client_java+client_python+cloudwatch_exporter+common+jmx_exporter+snmp_exporter+procfs+client_ruby+mysqld_exporter+statsd_exporter+exporter-toolkit+promlens+pushgateway+compliance+graphite_exporter+memcached_exporter+consul_exporter+golang-builder+haproxy_exporter+influxdb_exporter+prom2json+test-infra+client_model+promu+codemirror-promql+lezer-promql+collectd_exporter+busybox+kube-demo-site+demo-site+talks+promci+circleci+prometheus_api_client_ruby+snmp_exporter_mibs,20956,11996,3921,2402,2231,426,2808,Prometheus,prometheus.io
cloudfoundry,app-autoscaler-release+korifi+cf-k8s-controllers+cloud_controller_ng+csb-brokerpak-aws+uaa+bosh-linux-stemcell-builder+community+cloud-service-broker+backup-and-restore-sdk-release+cf-deployment+bosh-deployment+csb-brokerpak-azure+cli+uaa-release+cf-acceptance-tests+capi-release+bosh+credhub+bosh-agent+bosh-backup-and-restore+haproxy-boshrelease+loggregator-agent-release+routing-release+nfs-volume-release+buildpacks-ci+multiapps-controller+python-buildpack+cf-networking-release+ruby-buildpack+pxc-release+bosh-bootloader+dotnet-core-buildpack+nodejs-buildpack+php-buildpack+diego-release+silk-release+loggregator-release+cf-for-k8s+cf-java-client+java-buildpack+log-cache-release+garden-runc-release+bosh-vsphere-cpi-release+runtime-ci+metric-store-release+syslog-release+uaa-singular+log-cache-cli+metrics-discovery-release+go-buildpack+system-metrics-release+bosh-cli+app-autoscaler-ci+bosh-azure-cpi-release+smb-volume-release+docs-dev-guide+nats-release+go-loggregator+cf-uaac+staticfile-buildpack+service-fabrik-broker+statsd-injector-release+nginx-buildpack+bosh-dns-release+app-runtime-interfaces-infrastructure+cf-deployment-concourse-tasks+guardian+cf-smoke-tests-release+pcap-release+bosh-aws-cpi-release+persi-ci+cf-smoke-tests+go-log-cache+bosh-openstack-cpi-release+bosh-google-cpi-release+r-buildpack+cf-test-helpers+gosigar+cf-uaa-lib+docs-bosh+blackbox+binary-buildpack+go-diodes+cflinuxfs3+homebrew-tap+bpm-release+cf-networking-onboarding+windows2019fs-release+eirini-controller+multiapps-cli-plugin+windows-syslog-release+ibm-websphere-liberty-buildpack+bosh-aws-light-stemcell-builder+bosh-community-stemcell-ci-infra+credhub-cli+existingvolumebroker+capi-ci+docs-buildpacks+docs-running-cf+noaa+service-broker-store+lager+stembuild+ruby-buildpack-release+go-batching+windows-tools-release+java-buildpack-release+app-autoscaler-cli-plugin+os-conf-release+bosh-virtualbox-cpi-release+postgres-release+capi-k8s-release+loggregator-tools+binary-buildpack-release+go-orchestrator+stratos+bosh-deployment-resource+docs-cf-cli+sonde-go+go-pubsub+overview-broker+java-buildpack-auto-reconfiguration,49770,10378,10003,21668,2312,413,27077,Cloud Foundry,cloudfoundry.org
envoyproxy,envoy+gateway+envoy-mobile+envoy-filter-example+pytooling+nighthawk+go-control-plane+protoc-gen-validate+envoy-perf+ratelimit+data-plane-api+java-control-plane+envoy-build-tools+envoy-website+envoyproxy.github.io+envoy-openssl+envoy-tools+ci-infra+xds-relay+katacoda-scenarios+community,58228,36723,9296,8360,3522,411,8687,Envoy,www.envoyproxy.io
cilium,cilium+tetragon+cilium-cli+ebpf+cilium.io+hubble+hubble-ui+pwru+little-vm-helper-images+packer-ci-build+proxy+cilium-olm+scaffolding+release+image-tools+charts+little-vm-helper+ebpf.io-summit+certgen+cilium-service-mesh-beta+json-mock+fake+alpine-curl+ci-kernels+ubuntu-curl+docsearch-scraper-webhook+.github+workerpool+team-manager+github-actions+hubble-otel+coverbee+customvet+little-vm-helper-action+ipam+installfest+cilium-perf-networking+openshift-terraform-upi+cilium-l4lb-test+terraform-gke-ci-management-cluster+scruffy+hubble-export-stdout+mock-hubble+chaos-testing-examples+cilium-etcd-operator+echoserver-udp+starwars-docker+bpf-map+certification-releases+chaos-monkeys+xdp-config+clustermesh-tools+helm-toolbox,47907,26817,9007,9288,2537,379,9546,Cilium,cilium.io
istio,istio+istio.io+api+proxy+test-infra+ztunnel+tools+release-builder+community+client-go+common-files+pkg+bots+enhancements+gogo-genproto+get-istioctl,45388,28413,5419,8500,3042,360,8514,Istio,istio.io
PX4,PX4-Autopilot+PX4-user_guide+NuttX+PX4-SITL_gazebo+px4_ros_com+PX4-GPSDrivers+px4_msgs+PX4-Avoidance+flight_review+pyulog+PX4-Bootloader+PX4-containers,33041,9634,3744,16270,1019,346,18644,PX4 Drone Autopilot,px4.io
dapr,dapr+components-contrib+docs+cli+js-sdk+quickstarts+dotnet-sdk+java-sdk+python-sdk+community+go-sdk+proposals+kit+test-infra+dashboard+samples+sig-sdk-spec+installer-bundle+rust-sdk+docs-zh+helm-charts+php-sdk+homebrew-tap+cpp-sdk+sig-api+website+blog+mechanical-markdown+setup-dapr+workflows+azure-functions-extension+dart-sdk+generator-dapr,32975,20422,5372,2519,3790,292,3391,Dapr,dapr.io
finos,legend-studio+legend-engine+FDC3+SymphonyMediaBridge+perspective+waltz+morphir-elm+SymphonyElectron+legend-sdlc+FDC3-conformance-framework+legend-pure+compliant-financial-infrastructure+community+legend+symphony-wdk+finos-landscape+symphony-bdk-java+legend-depot+tracdap+open-source-readiness+spring-bot+morphir-scala+vuu+security-scanning+symphony-bdk-python+legend-integration-juju+InnerSource+OpenMAMA+electron-fdc3+open-developer-platform+morphir+kdb+curref-data+finos-parent-pom+generator-symphony+symphony-api-spec+messageml-utils+devops-mutualization+legend-shared+TimeBase-CE+DEI-SIG+morphir-jvm+legend-juju-sdlc-server-operator+open-reg-tech-us-lcr+FDC3-Sail+waltz-juju-bundle+git-proxy+legend-juju-gitlab-integrator+JCurl+legend-juju-db-operator+symphony-java-toolkit+technical-steering-committee+greenkey-asrtoolkit+software-project-blueprint+terraform-aws-cfi-eks+cfi-terraform-template-child-module+terraform-aws-eks+secref-data+morphir-service,31500,11024,8757,7761,2667,284,9052,FINOS,finos.org
containerd,containerd+nerdctl+nydus-snapshotter+stargz-snapshotter+rust-extensions+overlaybd+accelerated-container-image+cgroups+containerd.io+ttrpc-rust+imgcrypt+ttrpc+project+go-cni+cri+continuity+runwasi+protobuild+fuse-overlayfs-snapshotter+go-runc+zfs+release-tool+console+aufs+fifo+typeurl+nri+project-checks+btrfs,21485,12783,4865,2977,1656,281,2181,containerd,containerd.io
nats-io,nats-server+nats.rs+nats.go+natscli+nats.java+nats.deno+k8s+nats.net+nats.docs+nats.py+nats-architecture-and-design+nats.c+nsc+nats.js+nats-site+nats.ws+jsm.go+nats-streaming-server+nats-surveyor+nack+nats-pure.rb+prometheus-nats-exporter+jwt+nats.ex+nats-top+terraform-provider-jetstream+java-nats-examples+nkeys+nats-docker+nats-kafka+nats-box+jwt.js+spring-nats+integration-tests+nats-operator+homebrew-nats-tools+nats-account-server+java-nats-server-runner+nats-rest-config-proxy+nats-streaming-docker+stan.go+nats.c.deps+nats.client.deps+nkeys.js+nats-general+stan.js+advisories+nats.net.deps+graft+nats.cr+jetstream-gh-action+stan.net+nats-java-vertx-client+stan.py+nats.ts+nats-mendix+nats.rb+nats.zig+node-nats-examples+nats-mq+js-nuid+nats-jms-bridge+nginx-nats+nkeys.rb+node-nuid+nats.py2,23234,9167,5324,5910,2139,274,6604,NATS,nats.io
fluent,fluent-bit+fluent-bit-docs+fluent-operator+fluentd+helm-charts+fluentd-website+fluent-package-builder+fluent-plugin-opensearch+fluentbit-operator+fluentd-kubernetes-daemonset+fluent-bit-ci+fluentd-docs-gitbook+fluentd-docker-image+fluent-plugin-kafka+fluentd-aggregator-docker-image+cfl+fluent-plugin-s3+cmetrics+fluent-logger-forward-node+fluent-plugin-prometheus+fluent-bit-infra+fluent-bit-go+fluent-bit-docker-image+fluent-plugin-mongo+fluent-plugin-sql+ctraces+onigmo+fluent-plugin-sanitizer+fluent-bit-observability-demo+fluent-plugin-windows-eventlog+fluent-bit-sandbox+fluent-logger-python+fluent-plugin-sd-dns+fluent-bit-kubernetes-logging+fluent-plugin-parser-cri+fluent-plugin-grok-parser+fluent-plugin-prometheus_pushgateway+fluent-bit-packaging+fluentd-ui+fluent-plugin-webhdfs+fluent-logger-golang+fluent-plugin-multiprocess+fluent-plugin-rewrite-tag-filter+fluentbit-website-v3+fluent-otel-proto+fluent-plugin-parser-winevt_xml+fluent-logger-java+fluent-bit-plugin+fluent-plugin-splunk+fluent-logger-php+fluentd-website-hugo+sigdump+fluent-bit-docs-stream-processing+fluent-logger-node+fluent-logger-scala+fluent-plugin-scribe+fluent-bit-perf,19901,9994,4061,5228,2127,270,3719,Fluentd,fluentd.org
sigstore,cosign+rekor+fulcio+sigstore-python+root-signing+sigstore+policy-controller+helm-charts+scaffolding+sigstore-java+sigstore-rs+sigstore-js+community+gitsign+timestamp-authority+protobuf-specs+sigstore-website+sget+TSC+cosign-installer+rekor-monitor+helm-sigstore+k8s-manifest-sigstore+rekor-operator+docs+gh-action-sigstore-python+sigstore-maven-plugin+sigstore-go+.github+friends+cosign-gatekeeper-provider+sigstore-maven+sigstore-helm-operator+tac,31737,13903,8397,6536,2153,269,7284,sigstore,sigstore.dev
open-policy-agent,opa+gatekeeper+gatekeeper-library+frameworks+conftest+kube-mgmt+npm-opa-wasm+opa-envoy-plugin+contrib+vscode-opa+opa-idea-plugin+setup-opa+cert-controller+opa-docker-authz+community+gatekeeper-external-data-provider+example-api-authz-go+feedback,15482,8857,3036,1839,1519,266,2070,OPA,openpolicyagent.org
o3de,o3de+o3de.org+o3de-atom-sampleviewer+o3de-extras+3p-package-source+community+o3de-multiplayersample+sig-release+sig-content+sig-docs-community+sig-ui-ux+tsc+sig-graphics-audio+ROSConDemo+sig-simulation+sig-network+sig-testing+o3de-azslc+sig-build+sig-security+sig-core+sig-platform+o3de-netsoaktest+artwork+o3de-jenkins-pipeline+PlanetSurvivalGame,54462,34000,8889,4825,6675,246,4898,O3DE,o3de.org
tikv,tikv+pd+migration+client-go+client-java+raft-engine+pprof-rs+agatedb+minitrace-rust+rfcs+raft-rs+client-rust+titan+grpc-rs+community+website+rust-prometheus+client-c+yatp+tikv-dev-guide+copr-test+fail-rs+minstant+protobuf-build+importer+client-cpp+sig-transaction+crc64fast+minitrace-go+async-speed-limit+tikv-operator+client-py+match-template,32608,23594,3910,2561,2376,242,2728,TiKV,tikv.org
fluxcd,flux2+source-controller+website+kustomize-controller+pkg+stats+image-automation-controller+flagger+helm-controller+notification-controller+community+image-reflector-controller+terraform-provider-flux+flux+helm-operator+go-git-providers+flux2-multi-tenancy+flux2-kustomize-helm-example+golang-with-libgit2+source-watcher+.github+homebrew-tap+cues+flux-recv+charts+webui+test-infra,21293,9013,4319,7752,2096,235,5865,Flux,github.com/fluxcd
tektoncd,pipeline+community+operator+chains+hub+cli+catalog+plumbing+triggers+dashboard+experimental+website+results+resolution,33400,24921,3484,3148,1397,230,3598,Tekton,tekton.dev
