org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
grpc+grpc-ecosystem,grpc+grpc-java+grpc-go+grpc-gateway+grpc-dotnet+grpc-node+grpc.io+grpc-swift+go-grpc-middleware+grpc-dart+grpc-web+protoc-gen-grpc-gateway-ts+proposal+test-infra+grpc-kotlin+grpc-health-probe+awesome-grpc+grpc-httpjson-transcoding+grpc-ios+grpcdebug+grpc.github.io+grpc-proto+go-grpc-prometheus+grpc-community+java-grpc-prometheus+grpc-php+grpc-docker-library+grpc-experiments+polyglot+grpc.io-docsy,23250,13589,4813,2530,2246,290,2602,gRPC,grpc.io
envoyproxy,envoy+envoy-mobile+go-control-plane+nighthawk+protoc-gen-validate+ratelimit+envoy-filter-example+envoyproxy.github.io+envoy-perf+data-plane-api+envoy-build-tools+xds-relay+java-control-plane+envoy-tools+envoy-openssl+ci-infra+katacoda-scenarios,33668,22980,4105,4776,1608,286,4975,Envoy,www.envoyproxy.io
prometheus,prometheus+alertmanager+node_exporter+docs+client_java+snmp_exporter+client_python+blackbox_exporter+common+procfs+client_golang+jmx_exporter+statsd_exporter+client_ruby+pushgateway+cloudwatch_exporter+mysqld_exporter+compliance+golang-builder+exporter-toolkit+promu+memcached_exporter+haproxy_exporter+graphite_exporter+test-infra+client_model+consul_exporter+circleci+demo-site+influxdb_exporter+collectd_exporter+busybox+prom2json+talks+nagios_plugins+snmp_exporter_mibs+prometheus_api_client_ruby+host_exporter,14589,9277,2414,1362,1398,280,1500,Prometheus,prometheus.io
backstage,backstage+techdocs-cli+community+mkdocs-monorepo-plugin+demo+mkdocs-techdocs-core+techdocs-container+config-schema-viewer+catman+software-templates,21021,11724,3094,5046,1163,253,5040,Backstage,backstage.io
jenkinsci,helm-charts+bom+kubernetes-operator+opentelemetry-plugin+plugin-installation-manager-tool+docker+checks-api-plugin+azure-ad-plugin+datadog-plugin+templating-engine-plugin+gitlab-plugin+configuration-as-code-plugin+prometheus-plugin+JenkinsPipelineUnit+github-checks-plugin+azure-vm-agents-plugin+bitbucket-branch-source-plugin+jenkinsfile-runner+gitlab-branch-source-plugin+ec2-fleet-plugin+bitbucket-push-and-pull-request-plugin+slack-plugin+code-coverage-api-plugin+azure-keyvault-plugin,7617,3711,1384,1324,1053,191,1469,Jenkins,jenkins.io
fluxcd,flux2+flux+website+source-controller+kustomize-controller+flagger+image-automation-controller+notification-controller+helm-controller+terraform-provider-flux+image-reflector-controller+community+helm-operator+webui+pkg+go-git-providers+flux2-multi-tenancy+flux2-kustomize-helm-example+source-watcher+homebrew-tap+helm-operator-get-started+.github+flux-get-started+charts+multi-tenancy+flux-kustomize-example+multi-tenancy-team1+cli-utils+flux-recv+helm-operator-docs-redirects+legacy-docs-redirects,13243,5521,2768,2671,1758,187,3196,Flux,github.com/fluxcd
kubevirt,kubevirt+project-infra+hyperconverged-cluster-operator+containerized-data-importer+kubevirtci+cluster-network-addons-operator+kubevirt.github.io+user-guide+community+ssp-operator+common-templates+kubevirt-tekton-tasks+vm-import-operator+node-maintenance-operator+hostpath-provisioner-operator+csi-driver+monitoring+client-go+ovs-cni+hostpath-provisioner+bridge-marker+client-python+libguestfs-appliance+api-reference+cloud-provider-kubevirt+macvtap-cni+kubevirt-template-validator+kubevirt-tutorial+controller-lifecycle-operator-sdk+terraform-provider-kubevirt+kubevirt-ssp-operator+katacoda-scenarios+cdi-api-reference+kubectl-virt-plugin+libvirt+device-plugin-manager+demo+ansible-kubevirt-modules+must-gather+storage-demo,30415,23227,3270,2774,665,181,3253,KubeVirt,kubevirt.io
cloudfoundry,cloud_controller_ng+cf-for-k8s+uaa+python-buildpack+bosh-linux-stemcell-builder+ruby-buildpack+community+dotnet-core-buildpack+java-buildpack+php-buildpack+nodejs-buildpack+cli+stratos+routing-release+r-buildpack+go-buildpack+cf-java-client,7938,2549,1360,2485,833,180,3196,Cloud Foundry,cloudfoundry.org
PX4,PX4-Autopilot+PX4-user_guide+PX4-ECL+PX4-SITL_gazebo+PX4-Bootloader+px4_ros_com+flight_review,21463,6436,3037,9735,828,173,11162,PX4 Drone Autopilot,px4.io
fluent,fluent-bit+fluentd+fluent-bit-docs+helm-charts+fluentd-docs-gitbook+fluentd-kubernetes-daemonset+fluentd-docker-image+fluent-plugin-kafka+fluentd-website+fluent-plugin-s3+fluentd-ui+fluentbit-website-v3+fluent-plugin-prometheus+fluent-plugin-sql+fluent-plugin-mongo+fluent-logger-golang+fluent-plugin-rewrite-tag-filter+fluent-logger-python+fluent-bit-docker-image+fluent-plugin-windows-eventlog+fluent-bit-packaging+fluent-plugin-parser-cri+fluent-logger-ruby+fluent-plugin-prometheus_pushgateway+fluent-plugin-splunk+fluent-bit-kubernetes-logging+fluent-bit-go+fluent-plugin-sanitizer+fluent-plugin-sd-dns+fluent-logger-php+fluent-plugin-grok-parser+fluent-bit-website+sigdump+fluent-plugin-webhdfs+NLog.Targets.Fluentd+fluent-logger-java+fluent-bit-perf+nginx-fluentd-module+diagtool+fluent-logger-node,9458,5380,1613,2622,1148,171,1317,Fluentd,fluentd.org
riscv,riscv-gnu-toolchain+riscv-code-size-reduction+riscv-isa-sim+riscv-v-spec+riscv-isa-manual+riscv-elf-psabi-doc+riscv-openocd+rvv-intrinsic-doc+v8+riscv-bitmanip+riscv-gcc+riscv-crypto+opensbi,5672,3124,552,1087,861,170,1135,RISC-V,riscv.org
tikv,tikv+pd+client-java+client-rust+client-go+raft-rs+website+community+tikv.github.io+rust-rocksdb+grpc-rs+rfcs+rust-prometheus+sig-transaction+titan+rocksdb+agatedb+importer+minitrace-rust+client-c+pprof-rs+protobuf-build+client-cpp+raft-engine+client-py+minitrace-go+yatp+jemallocator+fail-rs+mur3+crossbeam+minstant+copr-test+tikv-operator+rusoto,17247,12073,2448,1672,1040,158,1686,TiKV,tikv.org
tektoncd,pipeline+community+triggers+catalog+hub+plumbing+dashboard+cli+operator+experimental+website+chains,14203,10689,1634,1197,681,147,1199,Tekton,tekton.dev
open-policy-agent,opa+gatekeeper+conftest+gatekeeper-library+opa-envoy-plugin+frameworks+kube-mgmt+opa-idea-plugin+cert-controller+npm-opa-wasm+contrib+opa-docker-authz+vscode-opa+library+example-api-authz-go+client-python+golang-opa-wasm,7618,4645,1329,681,920,144,724,OPA,openpolicyagent.org
nats-io,nats-server+nats.go+nats.java+nats.docs+natscli+nats.deno+nats.rs+nats-site+nats.net+nsc+k8s+nats.ws+jsm.go+jetstream+nats-streaming-server+nats.js+nats.c+nats-kafka+prometheus-nats-exporter+stan.go+nack+nats-jms-bridge+nats-architecture-and-design+nats-operator+nats-docker+jwt+terraform-provider-jetstream+nats.ex+nats.py+java-nats-server-runner+nats-surveyor+nats-account-server+ts-nkeys+stan.js+nats-box+java-nats-examples+official-images+stan.java+nats-general+nkeys.js+homebrew-nats-tools+js-nuid+nats-json.java+nats-streaming-docker+docker-docs+stan.py+kotlin-nats-examples+nats-streaming-operator+stan.net+nkeys+nats-top+jetstream-leaf-nodes-demo+nats.ts+nats-rest-config-proxy+nats.c.deps+spring-nats+graft+advisories+nats.py2+node-nuid+nuid+jetstream-gh-action+nats.zig+nkeys.py+not.go+kubecon2020+sublist+elixir-nats+test-nats.docs+nginx-nats+nkeys.rb+nats.rb+demo-minio-nats+nats-client-functionality-record+nats-pure.rb+nats-replicator+nats-connector-framework+stan.rb+not.java,12050,4355,2986,3445,957,127,3752,NATS,nats.io
zowe,api-layer+vscode-extension-for-zowe+zowe-install-packaging+community+docs-site+zowe-cli+imperative+zss+zowe.github.io,12745,3856,2429,4190,1290,127,5170,Zowe,zowe.org
helm,helm+helm-www+chartmuseum+community+chart-releaser+charts+chart-testing+helm-2to3+chart-releaser-action+kind-action+monocular+docker-kubectl-helm-aws+hub+chart-testing-action+charts-repo-actions-demo+acceptance-testing+docker-kubectl-helm-az+homebrew-tap+examples+get-helm-sh,6258,4125,758,364,1055,123,320,Helm,helm.sh
layer5io,meshery+meshery.io+meshery-operator+meshery-istio+meshery-adapter-library+meshery-consul+meshery-linkerd+mesheryctl-smi-conformance-action+meshery-kuma+meshery-traefik-mesh+meshery-osm+meshery-adapter-template+meshery-tanzu-sm+meshery-app-mesh+meshery-nginx-sm+meshery-cpx+meshery-nsm+meshery-octarine,9443,4614,1514,2192,1006,113,2309,Meshery,layer5.io/meshery
openebs,Mayastor+lvm-localpv+website+cstor-operators+node-disk-manager+openebs+zfs-localpv+jiva-operator+charts+dynamic-nfs-provisioner+dynamic-localpv-provisioner+openebsctl+mayastor-control-plane+openebs-docs+monitoring+e2e-tests+upgrade+device-localpv+mayastor-docs+maya+velero-plugin+spdk+mayastor+cstor-csi+jiva+istgt+api+lib-csi+moac+libcstor+rawfile-localpv+linux-utils+m-exporter+cstor+jiva-csi+openebs-k8s-provisioner+openapi-generator+performance-benchmark+helm-operator+community,12918,6071,2160,3091,509,113,4178,OpenEBS,openebs.io
etcd-io,etcd+website+bbolt+jetcd,5899,3568,1067,570,641,113,623,etcd,coreos.com/etcd
layer5io,layer5+getnighthawk+meshkit+meshsync+wasm-filters+image-hub+learn-layer5+slack+layer5-repo-template+homebrew-tap+scoop-bucket+newcomers+trigger-remote-provider-action+containers-101-workshop+docs-ng+layer5-istio-adapter+meet+preview-layer5+chart-releaser-action+helm-chart-releaser+gowrk2+nighthawk-go+kubeopenapi-jsonschema,6750,3548,1130,1364,661,112,1411,layer5io,""
magma,magma+domain-proxy,17212,8398,4111,2474,2173,110,2530,Magma,magmacore.org
jaegertracing,jaeger+jaeger-operator+jaeger-ui+helm-charts+jaeger-client-go+documentation+jaeger-idl+jaeger-client-csharp+jaeger-otelcol+jaeger-client-java+jaeger-client-cpp+jaeger-client-node+jaeger-client-python+.github+spark-dependencies+jaeger-lib+jaeger-analytics-java+jaeger-performance+docker-protobuf+vertx-create-span+thrift+xdock-zipkin-brave+docker-thrift+jaeger-client-javascript+legacy-client-java,6137,3936,864,481,547,108,790,Jaeger,jaeger.readthedocs.io/en/latest
linkerd,linkerd2+website+linkerd2-proxy+linkerd-smi+linkerd2-proxy-init+linkerd2-proxy-api+linkerd+polixy+linkerd-await+linkerd-viz+rfc+drain-rs+gsoc+linkerd-examples+linkerd2-ci-metrics,10281,4505,1939,2602,714,107,3123,Linkerd,linkerd.io
automotive-grade-linux,docs-agl,6945,3890,574,1945,536,106,1945,AGL,www.automotivelinux.org
containerd,containerd+nerdctl+stargz-snapshotter+cri+imgcrypt+project+zfs+ttrpc-rust+ttrpc+fifo+cgroups+console+nri+go-cni+continuity+aufs+btrfs+containerd.io+go-runc+release-tool+typeurl+fuse-overlayfs-snapshotter+containerd-fuse-overlayfs,7526,4587,1724,1032,501,105,714,containerd,containerd.io
falcosecurity,falco+test-infra+falco-website+falcosidekick+charts+libs+evolution+driverkit+falcosidekick-ui+.github+kilt+community+falco-exporter+falcoctl+pdig+client-go+event-generator+client-rs+cloud-native-security-hub+falco-operator+cloud-native-security-hub-backend+client-py+kubernetes-response-engine+cloud-native-security-hub-frontend+falco-security-workshop+katacoda-scenarios+falco-kubernetes-workshop,9566,6436,1386,1133,543,103,1201,Falco,falco.org
graphql,graphql-js+graphiql+graphql-spec+graphql-wg+graphql.github.io+graphql-playground+express-graphql,5069,2182,1187,1190,318,100,1382,GraphQL,graphql.org
thanos-io,thanos+kube-thanos+OpenConfig+thanosbench,5403,3732,749,390,512,97,410,Thanos,thanos.io
cortexproject,cortex+cortex-helm-chart,6187,3820,985,943,410,96,972,Cortex,github.com/cortexproject
iovisor,bcc+bpftrace+ubpf,3706,2402,644,307,341,91,319,IO Visor,www.iovisor.org
mavlink,qgroundcontrol+MAVSDK+mavlink+mavros+MAVSDK-Python,6078,3392,973,913,697,90,1016,MAVLink,mavlink.org
litmuschaos,litmus+litmus-e2e+litmus-go+litmus-helm+litmus-ui+chaos-operator+chaos-charts+test-tools+litmus-docs+litmus-cd+litmus-docs-beta+chaos-runner+chaos-exporter+website-litmuschaos+litmus-python+litmusctl+tutorials+charthub.litmuschaos.io+chaos-scheduler+litmus-ansible+chaos-ci-lib+spinnaker-preconfigured-job-plugin+github-chaos-actions+chaos-workflows+helm-github-pages+elves+chaos-observability+admission-controllers+gitlab-remote-templates,7532,3128,2103,1953,315,89,1986,LitmusChaos,litmuschaos.io
oam-dev,kubevela+velacp+kubevela.io+kubevela-core-api,7423,3824,1629,1185,774,87,1196,KubeVela,kubevela.io
finos,perspective+legend-studio+waltz+morphir-elm+FDC3+symphony-bdk-java+legend+cloud-service-certification+community,5493,1837,1307,1198,948,83,1401,FINOS,finos.org
onnx,onnx-mlir+onnx+tensorflow-onnx+onnx-tensorrt+onnx-tensorflow+models,8680,5015,1334,1062,987,79,1344,Open Neural Network Exchange,onnx.ai
vitessio,vitess+website+arewefastyet+enhancements+vitess-operator,20332,3353,1969,14171,813,75,14197,Vitess,vitess.io
kedacore,keda+http-add-on+keda-docs+charts+governance+keda-external-scaler-azure-cosmos-db+keda-olm-operator+samples+test-tools+external-scalers+sample-azure-functions-on-ocp4+toc+keda-external-scaler-azure-durable-functions+sample-hello-world-azure-functions+.github+sample-go-rabbitmq,4169,2216,854,526,420,75,679,KEDA,keda.sh
goharbor,harbor+harbor-operator+harbor-helm+website+replication-verification+community+perf+harbor-arm+pluggable-scanner-spec+jenkins-shared-library+harbor-scanner-clair+harbor-cluster-operator,9980,3864,1848,2485,1764,74,2504,Harbor,goharbor.io
pravega,pravega+pravega-client-rust+zookeeper-operator+pravega-operator+flink-connectors+spark-connectors+gstreamer-pravega+bookkeeper-operator+pravega-samples+presto-connector+pravega-sensor-collector+schema-registry+community+pravega-keycloak+hadoop-connectors+.github+charts+flink-tools+openmessaging-benchmark+boomi-connector+kafka-adapter+logstash-output-pravega+pravega-grpc-gateway+blog-samples+logstash-input-pravega+pravega-serializer+wiki-images,6812,3180,1178,1195,1193,72,1261,Pravega,pravega.io
tinkerbell,tink+boots+hub+tinkerbell-docs+sandbox+hook+cluster-api-provider-tink+osie+infrastructure+pbnj+crocodile+tinkerbell.org+proposals+hegel+workflows+.github+portal+k8s-sandbox+terraform-provider-tinkerbell+tinkie+infrastructure-saltstack,2808,1277,681,764,231,72,619,Tinkerbell,tinkerbell.org
kubeedge,kubeedge+sedna+mappers-go+examples+website+edgemesh+community+community-infra+viaduct+beehive,4358,3079,614,560,338,71,327,KubeEdge,kubeedge.io
buildpacks,lifecycle+pack+docs+spec+rfcs+registry-index+imgutil+registry-api+community+github-actions+libcnb+tekton-integration+pack-orb+registry-namespaces+samples+katacoda-scenarios+homebrew-tap+ci,7824,4101,974,1833,636,70,2113,Buildpacks,buildpacks.io
crossplane,crossplane+provider-aws+provider-gcp+crossplane-runtime+provider-azure+provider-alibaba+crossplane.github.io+oam-kubernetes-runtime+test+provider-template+conformance+org+tbs+crossplane-tools+provider-rook+provider-gcp-beta,5003,2915,986,896,582,70,520,Crossplane,crossplane.io
rook,rook+rook.github.io+rook-client-python,9556,6658,1243,1184,688,66,967,Rook,rook.io
spinnaker,keel+spinnaker.github.io+governance,2189,1326,409,325,99,66,355,Spinnaker,www.spinnaker.io
keptn,keptn+keptn.github.io+tutorials+go-utils+enhancement-proposals+spec+examples+kubernetes-utils+community+gh-action-setup-keptn+get.keptn.sh+gh-action-send-event+gh-action-build-docker-image+gh-action-ci-prepare-keptn-cluster+gh-action-create-or-update-release,9169,2016,2115,2846,1185,65,3853,Keptn,kepth.sh
cloudevents,spec+sdk-java+sdk-go+sdk-powershell+sdk-csharp+sdk-javascript+sdk-rust+sdk-php+sdk-ruby+cloudevents-web+sdk-python+conformance,2829,1603,610,316,275,64,341,CloudEvents,cloudevents.io
metal3-io,baremetal-operator+metal3-dev-env+cluster-api-provider-metal3+metal3-docs+ironic-image+project-infra+metal3-io.github.io+hardware-classification-controller+ip-address-manager+ironic-inspector-image+ironic-client+ironic-ipa-downloader+ironic-hardware-inventory-recorder-image+static-ip-manager-image+metal3-smart-exporter+base-image,8364,7178,587,577,66,62,533,Metal³,metal3.io
jenkins-x,jx-docs+jx+lighthouse+jx-gitops+jx-pipelines-visualizer+go-scm+terraform-aws-eks-jx,4974,2543,1357,780,268,62,806,Jenkins X,jenkins-x.io
+coredns,coredns+helm+coredns.io+corefile-migration+kubernetai+deployment+ci+rrl+rfc+policy+caddy+metadata_edns0+unbound+miekg/coredns+debian+demo,2518,1414,493,337,247,60,364,CoreDNS,coredns.io
openservicemesh,osm+osm-docs+osm-www,7522,3676,2023,911,907,59,916,Open Service Mesh,openservicemesh.io
chaoss,augur+website+grimoirelab-sortinghat+grimoirelab-perceval+wg-diversity-inclusion+wg-common+wg-value,3325,1213,881,783,314,59,917,CHAOSS,chaoss.community
strimzi,strimzi-kafka-operator+strimzi.github.io+strimzi-kafka-oauth+proposals+strimzi-canary+strimzi-kafka-bridge+client-examples+kafka-quotas-plugin+strimzi-ui+kafka-kubernetes-config-provider+topic-encryption+test-clients+governance+.github+mirror-maker-2-extensions+strimzi-admin,9229,6337,1282,1154,455,58,1155,Strimzi,strimzi.io
ceph,ceph-csi+ceph-ansible+ceph.io+go-ceph+ceph-container,10075,6442,1436,1501,582,58,1615,Ceph,ceph.io
AcademySoftwareFoundation,OpenColorIO+openexr+openvdb+Imath+OpenCue+OpenShadingLanguage,4542,2351,1273,570,318,57,600,Academy Software Foundation,aswf.io
vmware-tanzu+antrea-io,antrea+antrea+libOpenflow,9610,7979,948,392,279,54,404,Antrea,antrea.io
chaos-mesh,chaos-mesh+chaosd+website-zh+website+toda+rs-tproxy+rfcs+chaos-mesh.github.io+chaos-mesh-datasource+k8s_dns_chaos+charts+byteman+chaos-mesh-action+matrix+jvm-chaos-demo,6815,4650,1002,779,360,54,803,Chaos Mesh,chaos-mesh.org
p4lang,p4c+p4-spec+behavioral-model+p4runtime+p4runtime-shell,2407,1449,369,297,260,53,329,P4 Language,github.com/p4lang
cri-o,cri-o+containrs+ocicni+cri-o.io+cpuset+cri-o-ansible,5720,3661,512,1107,132,51,1415,CRI-O,cri-o.io
cloud-custodian,cloud-custodian+cel-python+pytest-terraform+helm-charts+toc+community,2200,1192,393,208,404,51,211,Cloud Custodian,cloudcustodian.io
cert-manager,website+istio-csr+csi-lib+release+sample-external-issuer+policy-approver+aws-privateca-issuer+webhook-example+test-infra+crypto,2197,1455,335,1323,102,48,305,cert-manager,cert-manager.io
cdfoundation,sig-events+foundation+cdf-landscape+sig-interoperability+toc+tekton-helm-chart+artwork+soc+glossary+sig-best-practices+sig-mlops+presentations+charter+standardized-metadata+outreach+end-user-council+meetups+state-of-cd+community-ambassador-program+newsletter,1310,553,202,426,128,48,427,CDF,cd.foundation
kyverno,kyverno+website+policies+pre-commit-hook+go-jmespath+tag-security+grafana-dashboard,4648,2517,822,701,706,47,603,Kyverno,kyverno.io
opencontainers,runc+distribution-spec+umoci,3730,2700,597,211,217,47,216,OCI,www.opencontainers.org
lf-edge,eve+eden+edge-home-orchestration-go+ekuiper,4628,2632,1249,576,161,44,586,LF Edge,lfedge.org
spiffe,spire,2426,1572,457,376,175,44,222,Spire,spiffe.io
