org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
openebs,maya+openebs+openebs-docs+litmus+node-disk-manager+jiva+ci-e2e-dashboard+CITF+test-tools+e2e-openshift+e2e-infrastructure+istgt+zfs+e2e-aws+scope+cstor+workloads-backend+external-storage+e2e-gke+ci-e2e-dashboard-backend+charts+e2e-gcp+e2e-packet+libcstor+e2e-azure+www-workloads+website+e2e-eks+community+scope-plugin+elves+litmus-docs+csi+ci-e2e-dashboard-go-backend+longhorn+velero-plugin+ark-plugin+workload-mongo-dashboard+gotgt+e2e-results+slack-redirect+ui-components+ci-e2e-status+workload-vendor+toc+soc+workload-mongo-backend+k8s-snapshot-client+workloads-dashboard+blkid+easy-jupyter+csi-openebs+openebs-k8s-provisioner+external-provisioner+vsm-image+chitrakala+helm-operator+cortex+go-ogle-analytics+dashboard+client_model+fbench,29916,13518,7256,16398,1419,354,7723,OpenEBS,openebs.io
zephyrproject-rtos,zephyr+west,72494,50353,11288,5140,5386,339,5467,Zephyr,www.zephyrproject.org
envoyproxy,envoy+envoyproxy.github.io+envoy-filter-example+protoc-gen-validate+go-control-plane+java-control-plane+envoy-wasm+envoy-perf+nighthawk+data-plane-api+envoybot+katacoda-scenarios+envoy-tools++envoy-openssl+sql-parser,46082,31888,5253,7009,2193,312,6748,Envoy,www.envoyproxy.io
fluent,fluent-bit+fluentd+fluentd-kubernetes-daemonset+fluentd-docs+fluent-bit-docs+fluent-plugin-kafka+fluentd-docker-image+fluent-plugin-s3+fluent-logger-node+fluent-plugin-prometheus+fluentd-docs-gitbook+fluentd-ui+fluent-plugin-grok-parser+fluentd-website+fluent-plugin-mongo+fluent-bit-kubernetes-logging+fluent-plugin-rewrite-tag-filter+fluent-plugin-windows-eventlog+fluent-bit-docker-image+fluent-logger-ruby+fluent-plugin-sql+fluent-bit-go+fluent-logger-java+fluent-plugin-splunk+fluent-logger-golang+fluent-logger-python+fluent-bit-docs-stream-processing+fluent-bit-packaging+kafka-connect-fluentd+fluent-plugin-scribe+fluent-plugin-webhdfs+fluent-logger-php+fluentd-benchmark+nginx-fluentd-module+NLog.Targets.Fluentd+fluent-plugin-multiprocess+fluentbit-dashboard+fluent-bit-website+fluent-bit-tutorials+fluent-bit-plugin+data-collection,10731,5455,1959,3252,1647,253,1670,Fluentd,fluentd.org
hyperledger,iroha+sawtooth-next-directory+indy-sdk+caliper+composer+burrow+aries-rfcs+education+education-cryptomoji,24087,10859,5312,4306,2879,229,5037,Hyperledger,hyperledger.org
jenkins-x,jx+jenkins-x-platform+jx-docs+cloud-environments+exposecontroller+sso-operator+updatebot+jx-release-version,31705,13713,3641,11431,2224,223,12127,Jenkins X,jenkins-x.io
jaegertracing,jaeger+jaeger-operator+jaeger-ui+jaeger-client-java+documentation+jaeger-client-node+jaeger-client-python+jaeger-client-go+jaeger-client-csharp+jaeger-client-cpp+spark-dependencies+jaeger-openshift+jaeger-kubernetes+jaeger-lib+jaeger-performance+legacy-client-java+jaeger-idl+jaeger-analytics+security-audits+artwork++jaeger-client-javascript,15597,10442,2123,1247,1723,185,1309,Jaeger,jaeger.readthedocs.io/en/latest
iovisor,bpftrace+bcc+gobpf+kubectl-trace,8120,4922,1434,845,817,170,947,IO Visor,www.iovisor.org
spinnaker,spinnaker+spinnaker.github.io+kayenta+keel+spin+deck-kayenta,18425,11416,2437,1277,3265,163,1307,Spinnaker,www.spinnaker.io
nats-io,gnatsd+nats-streaming-server+nats-operator+java-nats+go-nats+nats-site+nats-server+nsc+go-nats-streaming+node-nats+nats.go+csharp-nats-streaming+node-nats-streaming+prometheus-nats-exporter+asyncio-nats+csharp-nats+cnats+ts-nats+java-nats-streaming+jwt+nats-streaming-operator+stan.go+nats-account-server+nats.java+nats.c+latency-tests+nats.net+go-nats-examples+python-nats+docs+nats-rest-config-proxy+nkeys+asyncio-nats-streaming+ruby-nats+nats.js+nats.py+stan.js+ts-nkeys+official-images+nats-streaming-docker+nats.ex+node-nats-examples+elixir-nats+nginx-nats+nats-docker+docker-docs+nats-general+stan.py+go-cloud+ruby-nats-streaming+nats.rb+stan.net+spring-nats+nats.ts+stan.java+asyncio-nats-examples+node-nuid+ts-nats-examples+nats-pure.rb+nats-top+nuid+pure-ruby-nats+ruby-nats-examples+stan.rb+nats-connector-framework+nkeys.py+graft+nats-connector-redis+nats-mq+nats.py2+nats-kafka+nkeys.rb+java-nats-examples,12483,5595,2247,4856,1585,146,3056,NATS,nats.io
etcd-io+coreos,etcd+jetcd+etcd+bbolt+website,8078,5168,1198,1002,1001,133,711,etcd,coreos.com/etcd
tikv+pingcap,tikv+tikv+client-rust+client-java+rfcs+deep-dive-tikv+website+client-go+protobuf-build+head-first-tikv+mock-tikv+client-validator+client-c+procinfo-rs+importer+rust-three-days-course+criterion.rs,20607,15122,2810,1958,813,129,1862,TiKV,tikv.org
containerd+docker,containerd+cri+cgroups+continuity+containerd.io+project+ttrpc+go-cni+go-runc+typeurl+console+fifo+aufs+btrfs+zfs++containerd,10152,6434,2155,1334,613,128,950,containerd,containerd.io
graphql,graphql-js+graphiql+express-graphql+graphql-wg+graphql.github.io,5151,2192,1526,931,498,124,935,GraphQL,graphql.org
rook,rook+rook.github.io+artwork+operator-kit,13133,9671,1384,978,1371,123,707,Rook,rook.io
coredns,coredns+deployment+coredns.io+ci+kubernetai+metadata_edns0+rrl+policy+alternate+release+proxy+unbound+learning-coredns+fallback+dynapi+perf-tests+any+demo+client+presentations+debian+example,9640,6221,1534,971,888,117,997,CoreDNS,coredns.io
tektoncd+knative,pipeline+build+dashboard+cli+experimental+catalog+community,9320,6829,1048,763,677,115,766,Tekton,tekton.dev
goharbor+vmware,harbor+harbor+harbor-helm+community+blog+goharbor.github.io+website,14754,7120,2969,1674,3224,106,1441,Harbor,goharbor.io
vitessio,vitess+website+vitess-operator+contrib+messages+,5097,2349,1529,1575,425,106,794,Vitess,vitess.io
linkerd,linkerd2+website+linkerd+linkerd-examples+linkerd2-proxy+linkerd2-proxy-api+linkerd-zipkin+linkerd-viz+rfc+linkerd2-proxy-init+docs-archive+namerctl+rustup-nightly-docker+blogs,19634,10078,2929,4681,1898,105,4729,Linkerd,linkerd.io
kubeedge,kubeedge+website+examples+beehive+viaduct+katacoda-scenarios+toc,7851,5731,996,715,582,94,542,KubeEdge,kubeedge.io
open-policy-agent,opa+gatekeeper+contrib+kube-mgmt+opa-istio-plugin+frameworks+kubernetes-policy-controller+library+opa-docker-authz+example-api-authz-go+rego-python+example-api-authz-python+npm-opa-wasm+client-python,4993,2498,1199,857,731,84,565,OPA,openpolicyagent.org
Samsung,TizenRT,19881,15863,2952,963,53,83,1013,Tizen,www.tizen.org
letsencrypt,boulder+website+pebble+ct-woodpecker,5738,2675,1186,1121,675,79,1202,Let's Encrypt,letsencrypt.org
opentracing,opentracing-java+opentracing.io+opentracing-python+specification+opentracing-go+opentracing-javascript+opentracing-csharp+opentracing-php+opentracing-ruby+opentracing-cpp+opentracing-lua+basictracer-python+lua-bridge-tracer+opentracing-objc+opentracing-c+basictracer-go+opentracing-rust+documentation,2542,1577,424,399,250,79,291,OpenTracing,opentracing.io
p4lang,p4c+p4runtime+p4-spec+behavioral-model+PI+tutorials,9521,5943,1425,1071,958,77,1195,P4 Language,github.com/p4lang
cloudevents,spec+sdk-go+sdk-java+sdk-python+sdk-javascript+sdk-csharp+cloudevents-web+cloudevents.github.io+sdk-ruby,3841,2649,578,813,270,65,344,CloudEvents,cloudevents.io
kubernetes-sigs+cri-o,cri-o+cri-o+ocicni+cri-o.io+tools+cri-o-ansible,8503,6854,849,977,254,60,546,CRI-O,cri-o.io
containernetworking,plugins+cni,1777,1153,319,396,183,58,122,CNI,github.com/containernetworking
virtual-kubelet,virtual-kubelet+azure-aci+community+azure-batch+openstack-zun+aws-fargate+node-cli+alibabacloud-eci+nomad+cri,2883,1659,588,501,270,57,366,Virtual Kubelet,virtual-kubelet.io
open-telemetry,opentelemetry-java+opentelemetry-specification+community+opentelemetry-dotnet+opentelemetry-service+opentelemetry-go+opentelemetry-js+opentelemetry-python+opentelemetry-node+opentelemetry-proto+opentelemetry.io+opentelemetry-ruby+opentelemetry.dev+rfcs+opentelemetry-service-testbed+opentelemetry-specs+opentelemetry-cpp+opentelemetry-erlang,5943,3708,1056,509,655,55,524,OpenTelemetry,opentelemetry.io
opensds,opensds+opensds-installer+multi-cloud+nbp+opensds-dashboard+orchestration,6015,3042,1659,696,543,54,771,OpenSDS,www.opensds.io
opencontainers,runc+distribution-spec+runtime-spec+runtime-tools,3121,2340,448,154,179,53,154,OCI,www.opencontainers.org
falcosecurity+draios,falco+falco+test-infra+falco-website+office-hours+falco-operator+kubernetes-response-engine+falco-security-workshop+falcosecurity.github.io+falco-google-kubernetes-marketplace+profiles,2803,1236,510,810,283,50,774,Falco,falco.org
buildpack,pack+lifecycle+spec+ci+roadmap+rfcs+docs+packs+samples+libbuildpack+imgutil+website+forge+knative-integration+stacks+homebrew-tap+resources+sample-java-app,4783,1603,548,1916,535,48,2097,Buildpacks,buildpacks.io
networkservicemesh+ligato,networkservicemesh+networkservicemesh+site+examples,6318,3360,1604,800,485,46,869,Network Service Mesh,networkservicemesh.io
cortexproject+weaveworks,cortex+cortex,3827,2169,738,857,366,45,554,Cortex,github.com/cortexproject
Azure+brigadecore,brigade+brigade+brigade-github-app+charts+brigade-www+kashti+community+brigadier+brigade-utils+brigade-eventgrid-gateway+brigade-k8s-gateway+brigade-vsts-gateway+github-gateway-oauth+brigade-tutorial-app+empty-testbed+brigade-tutorial-config,2790,1525,568,666,401,45,296,Brigade,brigade.sh
dragonflyoss+alibaba,Dragonfly+Dragonfly+website+helm-chart+community+dashboard+dragonfly-examples+dragonfly,3570,1971,774,544,301,39,524,Dragonfly,d7y.io/en-us
odpi,egeria+ci-management,4962,2202,1249,540,951,37,560,ODPi,odpi.org
Dronecode,DronecodeSDK+DronecodeSDK-Python+DronecodeSDK-Swift,3491,1738,596,799,223,33,934,Dronecode,www.dronecode.org
spiffe,spire,2893,1697,605,686,265,32,326,SPIRE,spiffe.io
spdx,license-list-XML+spdx-online-tools+spdx-spec+tools-python,2481,1513,328,265,363,32,277,SPDX,spdx.org
JanusGraph,janusgraph,3059,1959,358,130,566,31,176,JanusGraph,janusgraph.org
OAI,OpenAPI-Specification,1897,1367,165,52,311,29,54,Open API,www.openapis.org
rethinkdb,rethinkdb+rethinkdb-python+rethinkdb-ts,1087,602,129,146,189,26,167,RethinkDB,www.rethinkdb.com
spiffe,spiffe+spiffe.io+new-website+java-spiffe+spiffe-example+spiffe-helper+spiffe-envoy-agent+spire-tutorials+spiffe-nginx+istio-attestor+spiffe.github.io+go-spiffe+2019-spiffe-paper+spire-k8s+aws-iid-attestor+plugin-template+spire-workload-integrations+c-spiffe,723,290,237,949,46,26,150,SPIFFE,spiffe.io
openvswitch,ovn-kubernetes,2119,1407,387,156,169,24,156,Open vSwitch,openvswitch.org
telepresenceio,telepresence,1602,742,202,423,390,24,268,Telepresence,telepresence.io
openhpc,ohpc,1345,391,200,496,250,24,504,OpenHPC,openhpc.community
fossology,fossology,1614,959,294,152,203,23,158,FOSSology,www.fossology.org
theupdateframework,tuf+taps+specification+theupdateframework.github.io+pip,1285,584,158,468,49,23,494,TUF,github.com/theupdateframework.com
cdfoundation,toc+artwork+presentations+charter+meetups,185,90,40,40,14,14,41,CDF,cd.foundation
todogroup,repolinter,180,80,53,24,23,13,24,TODO group,todogroup.org
theupdateframework,notary,455,298,80,24,57,12,20,Notary,github.com/theupdateframework/notary
open-switch,opx-nas-interface+opx-platform-config,516,288,121,53,54,11,53,OpenSwitch,www.openswitch.net
"",OpenMetrics+RichiH/OpenMetrics,398,283,41,77,28,10,46,OpenMetrics,openmetrics.io
mininet,mininet,323,173,36,31,82,9,32,Mininet,mininet.org
rkt,rkt,217,116,57,13,31,9,13,rkt,github.com/rkt/rkt
