org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
backstage,backstage+techdocs-cli+community+mkdocs-monorepo-plugin+mkdocs-techdocs-core+demo+techdocs-container+software-templates+upgrade-helper-diff+upgrade-helper+config-schema-viewer+catman,33790,17128,5271,10035,2031,449,9360,Backstage,backstage.io
prometheus,prometheus+node_exporter+alertmanager+docs+client_java+client_python+snmp_exporter+blackbox_exporter+common+procfs+client_golang+jmx_exporter+cloudwatch_exporter+statsd_exporter+mysqld_exporter+compliance+pushgateway+golang-builder+exporter-toolkit+client_ruby+promu+graphite_exporter+memcached_exporter+haproxy_exporter+consul_exporter+client_model+circleci+test-infra+demo-site+prom2json+influxdb_exporter+collectd_exporter+busybox+codemirror-promql+nagios_plugins+talks+snmp_exporter_mibs+lezer-promql+prometheus_api_client_ruby+host_exporter,24502,15310,4017,2465,2423,440,2752,Prometheus,prometheus.io
cloudfoundry,cloud_controller_ng+cf-for-k8s+uaa+cf-k8s-controllers+app-autoscaler+python-buildpack+bosh-linux-stemcell-builder+bosh-deployment+capi-release+cf-deployment+community+cf-k8s-api+cli+app-autoscaler-release+cf-crd-explorations+routing-release+dotnet-core-buildpack+ruby-buildpack+uaa-release+bosh-agent+bosh-vsphere-cpi-release+java-buildpack+capi-k8s-release+nodejs-buildpack+bosh+php-buildpack+diego-release+bosh-bootloader+stratos+metric-proxy+go-buildpack+docs-dev-guide+cf-networking-release+r-buildpack+cf-java-client+staticfile-buildpack+app-autoscaler-ci+ibm-websphere-liberty-buildpack+loggregator-agent-release+cf-acceptance-tests+buildpacks-ci+nginx-buildpack+garden-runc-release+gorouter+docs-cf-admin+nfs-volume-release+apt-buildpack+hwc-buildpack+log-cache-release+binary-buildpack+bosh-dns-release+bosh-cli+docs-bosh+cli-plugin-repo+libbuildpack+bosh-utils+silk-release+smb-volume-release+docs-cloudfoundry-concepts+persi-ci+docs-loggregator+bosh-aws-cpi-release+loggregator-release+guardian+bosh-azure-cpi-release+bosh-community-stemcell-ci-infra+cf-k8s-networking+cf-deployment-concourse-tasks+bpm-release+mapfs+docs-cf-cli+cf-k8s-logging+docs-book-cloudfoundry+grootfs+cf-networking-helpers+buildpack-acceptance-tests+docs-services+docs-buildpacks+capi-ci+metrics-discovery-release+bosh-openstack-cpi-release+syslog-release+CLAW+gosigar+bosh-virtualbox-cpi-release+homebrew-tap+haproxy-boshrelease+docs-running-cf+bosh-warden-cpi-release+cpu-entitlement-plugin+bosh-google-cpi-release+cc-api-v3-style-guide+lager+system-metrics-scraper-release+cf-uaa-lib+windows-tools-release+garden-performance-acceptance-tests+buildpacks-github-config+cf-uaac+os-conf-release+garden+cf-for-k8s-docs+blackbox+idmapper+fluent-plugin-syslog_rfc5424+go-loggregator+go-log-cache+go-diodes+java-buildpack-auto-reconfiguration+java-buildpack-security-provider,30278,8219,4154,12419,2511,416,15394,Cloud Foundry,cloudfoundry.org
envoyproxy,envoy+envoy-mobile+envoy-filter-example+go-control-plane+envoyproxy.github.io+nighthawk+pytooling+protoc-gen-validate+ratelimit+data-plane-api+envoy-perf+envoy-build-tools+java-control-plane+envoy-distro+xds-relay+envoy-tools+envoy-openssl+ci-infra+misc+katacoda-scenarios,55577,36946,7085,8401,2672,402,8874,Envoy,www.envoyproxy.io
PX4,PX4-Autopilot+PX4-user_guide+NuttX+PX4-ECL+PX4-SITL_gazebo+px4_ros_com+PX4-Bootloader+PX4-GPSDrivers+PX4-Avoidance+px4_msgs+flight_review+PX4-Devguide+PX4-containers+PX4-Matrix+pyulog+homebrew-px4+jMAVSim+PX4-windows-toolchain+FlightPlot,37238,10289,4926,17984,1482,354,20541,PX4 Drone Autopilot,px4.io
operator-framework,community-operators+operator-sdk+operator-lifecycle-manager+operator-registry+enhancements+olm-docs+api+operator-test-playbooks+operator-marketplace+combo+java-operator-plugins+audit+kubectl-operator+operator-lib+helm-operator-plugins+rukpak+index-mermaid-graph+operatorhub.io+operator-sdk-ansible-util+community+awesome-operators+operator-manifest-tools+cool-catalog+operator-framework.io+java-operator+tekton-scorecard-image+operator-courier+olm-book+gini+mock-extension-apiserver+test,26365,15262,6115,3301,1326,353,3662,Operator Framework,operatorhub.io
riscv,riscv-isa-manual+riscv-code-size-reduction+riscv-isa-sim+riscv-gnu-toolchain+riscv-v-spec+riscv-elf-psabi-doc+riscv-openocd+sail-riscv+v8+riscv-crypto+riscv-fast-interrupt+rvv-intrinsic-doc+riscv-gcc+riscv-p-spec+riscv-bitmanip+configuration-structure+riscv-arch-test+meta-riscv+riscv-debug-spec+riscv-edk2-platforms+riscv-platform-specs+riscv-overlay+riscv-binutils-gdb+opensbi+riscv-tests+riscv-ctg+riscv-opcodes+riscv-config+riscv-CMOs+homebrew-riscv+docs-templates+riscof+riscv-pk+riscv-plic-spec+groups+riscv-asm-manual+riscv-openjdk+riscv-compliance+riscv-toolchain-conventions+riscv-tee+riscv-sbi-doc+riscv-aclint+riscv-trace-spec+riscv-c-api-doc+riscv-glibc+riscv-toolchains-runtimes+riscv-cores-list+risc-v-getting-started-guide+riscv-smbios+riscv-rasd+riscv-semihosting-spec+riscv-ovpsim,14411,7427,1858,3040,1952,310,3174,RISC-V,riscv.org
open-cluster-management+open-cluster-management-io,rhacm-docs+console+multicluster-observability-operator+grc-ui+application-ui+ui-components+multicloud-operators-subscription+submariner-addon+multicloud-operators-foundation+observability-e2e-test+applifecycle-backend-e2e+config-policy-controller+multiclusterhub-operator+governance-policy-framework+policy-collection+registration+open-cluster-management-io.github.io+search-ui+governance-policy-propagator+temptifly+managedcluster-import-controller+multiclusterhub-repo+cluster-curator-controller+clusteradm+search-collector+deploy+cm-cli+insights-client+multicloud-operators-subscription-release+acm-hive-openshift-releases+discovery+grc-ui-api+community+backplane-operator+search-api+website+klusterlet-addon-controller+multicloudhub-repo+klusterlet-addon-operator+leaf-hub-status-sync+hub-crds+search-operator+cluster-backup-operator+registration-operator+cluster-proxy-addon+enhancements+multicloudhub-operator+api+console-api+multicloud-operators-placementrule+console-chart+build-harness-extensions+observatorium-operator+search-e2e-test+hub-of-hubs-status-transport-bridge+kui-web-terminal+registration-operator+multicloud-operators-channel+image-builder+multicloud-operators-application+mce-docs+placement+work+integrity-shield+endpoint-metrics-operator+governance-policy-spec-sync+clusterlifecycle-state-metrics+lifeguard+iam-policy-controller+cert-policy-controller+hub-of-hubs-spec-transport-bridge+metrics-collector+cluster-lifecycle-chart+policy-generator-plugin+placement+multicloud-operators-subscription+registration+gatekeeper+governance-policy-status-sync+management-ingress+go-template-utils+governance-policy-template-sync+search-chart+hub-of-hubs-postgresql+canary-reporting+search-aggregator+multicloud-operators-deployable+work+rbac-query-proxy+addon-framework+helloprow-go+must-gather+leaf-hub-spec-sync+hub-of-hubs-data-types+provider-credential-controller+search-kui-plugin+enhancements+insights-metrics+thanos+cluster-proxy+community+grafana-dashboard-loader+observatorium+governance-policy-propagator+ocmplus.cm+grc-chart+library-go+hub-of-hubs+insights-chart+clusterclaims-controller+gatekeeper-operator+addon-framework+cluster-keeper+api+bailer+management-ingress-chart+assisted-service-chart+observability-gitops+grafana+secure-engineering-container+prometheus-alertmanager+application-samples+security-middleware+plugin-kui-addons+application-chart+bootstrap-ks+governance-policy-status-sync+cluster-proxy-addon-chart+cluster-lifecycle-e2e+grc-ansible-integration-blog+sre-tools+config-policy-controller+multicloud-operators-channel+applier-samples-for-acm+hub-of-hubs-kafka-transport+hub-of-hubs-message-compression+governance-policy-template-sync+kui-web-terminal-chart+multicloud-integrations+OCM+klusterlet-addon-lease-controller+shared-infra-config+applier+ocm-kustomize-generator-plugins+hub-of-hubs-status-sync+governance-policy-spec-sync+hibernate-cronjob+discovery-chart+hub-of-hubs-spec-sync+prometheus+common-nodejs-parent+library-e2e-go+open-cluster-management.github.io+hub-of-hubs-crds+virtual-baremetal-sno-host-prep+kube-state-metrics+demo-subscription-gitops+kube-rbac-proxy+hub-of-hubs-rbac+cluster-backup-chart+search-v2-api+cluster-monitoring-operator+kube-thanos+cloud-provider-quota-check+advanced-cluster-security+search-indexer+spot-the-difference+assisted-installer-batch-deploy-tool+backplane-must-gather+ci-cluster-config+community-operators+node_exporter+cert-manager+build-harness+configmap-watcher+cluster-samples+grc-e2e-policy-generator-test+cert-manager-chart+configmap-watcher-chart+cert-manager-webhook-chart+hub-of-hubs-sync-service+managed-serviceaccount+kube-upgrade+build-harness-ext-osci+observability-china-knowledge-hub+multicloud-operators-policy-controller+node-exporter+zenhub-backup+labs+volsync-chart+ocm+grc-policy-generator-blog+controller-watch-with-filter+application-lifecycle-samples+applier-samples+hub-of-hubs-console+hub-of-hubs-nonk8s-api+app-backend-helms+governance-policy-template-templating+website+volsync+build-harness-bootstrap+cluster-hibernate+governance-templating+jira-sync,52462,17489,12185,17580,517,308,22271,Open Cluster Management,open-cluster-management.io
dapr,dapr+docs+components-contrib+dotnet-sdk+cli+java-sdk+php-sdk+python-sdk+quickstarts+go-sdk+community+js-sdk+dashboard+samples+test-infra+homebrew-tap+mechanical-markdown+kit+rust-sdk+helm-charts+docs-zh+cpp-sdk+workflows+azure-functions-extension+setup-dapr+generator-dapr+ApplicationInsights-LocalForwarder,23879,12724,4677,2698,3409,285,3069,Dapr,dapr.io
fluxcd,flux2+website+flux+source-controller+kustomize-controller+flagger+image-automation-controller+helm-controller+community+notification-controller+image-reflector-controller+terraform-provider-flux+pkg+webui+helm-operator+go-git-providers+flux2-multi-tenancy+flux2-kustomize-helm-example+source-watcher+homebrew-tap+golang-with-libgit2+.github+helm-operator-get-started+charts+flux-get-started+cli-utils+flux-kustomize-example+multi-tenancy+multi-tenancy-team1+legacy-docs-redirects+flux-recv+helm-operator-docs-redirects,21576,9263,4276,5263,2713,275,5324,Flux,github.com/fluxcd
fluent,fluent-bit+fluentd+fluentd-kubernetes-daemonset+fluent-bit-docs+helm-charts+fluentd-docs-gitbook+fluentd-docker-image+fluent-plugin-kafka+fluentbit-operator+fluentd-website+fluent-plugin-s3+fluent-logger-golang+fluentd-ui+fluent-plugin-sql+fluentbit-website-v3+fluent-plugin-prometheus+fluent-bit-packaging+fluent-plugin-mongo+fluent-plugin-windows-eventlog+fluent-bit-docker-image+fluent-bit-kubernetes-logging+fluent-logger-python+fluent-plugin-rewrite-tag-filter+fluent-bit-go+fluent-plugin-parser-cri+fluent-plugin-sanitizer+fluent-logger-forward-node+fluent-plugin-webhdfs+fluent-logger-ruby+fluent-plugin-prometheus_pushgateway+fluent-plugin-parser-winevt_xml+fluent-logger-php+fluent-plugin-splunk+fluent-plugin-grok-parser+fluent-plugin-sd-dns+fluent-bit-website+sigdump+fluent-logger-bulk-node+fluent-logger-java+NLog.Targets.Fluentd+fluent-logger-node+fluent-bit-perf+m3-workshop-fluentcon+nginx-fluentd-module+diagtool+fluent-logger-scala,17258,9527,3474,5069,2006,272,2251,Fluentd,fluentd.org
cilium,cilium+cilium-cli+ebpf+hubble+ebpf.io+packer-ci-build+proxy+cilium-olm+openshift-terraform-upi+image-tools+ebpf.io-summit+hubble-ui+hubble-otel+certgen+cilium-sysdump+pwru+workerpool+charts+github-actions+alpine-curl+iproute2+release+json-mock+ci-kernels+installfest+team-manager+metallb+ubuntu-curl+cilium-l4lb-test+docsearch-scraper-webhook+networkpolicy+libbpf+clustermesh-tools+network-policy-tutorial+cilium-etcd-operator+kustomize-bases+terraform-gke-ci-management-cluster+arping+netlink+misc-scripts+log-gatherer+kubenetbench+graceful-termination-test-apps+cilium-perf-networking+dns+istio+echoserver+testing-repository+affinity-test-apps+migrate-svc-test+client-example+kube-apate+echoserver-udp+health-examples+oss-fuzz,43018,26327,6777,8159,2235,248,7679,Cilium,cilium.io
tikv,tikv+pd+client-java+client-go+website+client-rust+rfcs+raft-engine+community+rust-rocksdb+raft-rs+rocksdb+grpc-rs+rust-prometheus+tikv.github.io+titan+agatedb+sig-transaction+migration+pprof-rs+importer+client-py+minitrace-rust+client-c+protobuf-build+jemallocator+yatp+client-cpp+fail-rs+minitrace-go+async-speed-limit+copr-test+mur3+client-node+minstant+crossbeam+jemalloc+crc64fast+jepsen-test+client-validator+tikv-operator+rusoto,29793,20774,4080,2923,1990,244,2949,TiKV,tikv.org
nats-io,nats-server+nats.go+nats.java+nats.rs+nats.docs+natscli+k8s+nats.deno+nats-architecture-and-design+jsm.go+nats.net+nats.js+nats-site+nats-streaming-server+nats.c+jetstream+nsc+nats.ws+nats-kafka+nats.py+nats-operator+nack+prometheus-nats-exporter+stan.go+terraform-provider-jetstream+nats-docker+jwt+nats-jms-bridge+nats-account-server+nats-general+nats.ex+nats-surveyor+java-nats-examples+nats-streaming-docker+stan.js+java-nats-server-runner+official-images+nats-box+homebrew-nats-tools+spring-nats+ts-nkeys+nkeys.js+docker-docs+stan.java+stan.net+jetstream-leaf-nodes-demo+nats-top+nats-pure.rb+nats.c.deps+stan.py+js-nuid+nats-json.java+kotlin-nats-examples+nats-streaming-operator+nats-rest-config-proxy+nkeys+graft+nats.ts+nkeys.py+jetstream-gh-action+nats.net.deps+stan.rb+node-nats-examples+nats.py2+advisories+not.go+integration-tests+nats.zig+nuid+node-nuid+netlify-slack+go-nats-examples+kubecon2020+nats-replicator+sublist+elixir-nats+nats-client-functionality-record+latency-tests+nkeys.rb+nats-connector-framework+test-nats.docs+nats.rb+not.java+nginx-nats+demo-minio-nats,20521,8027,4783,5468,1767,226,5944,NATS,nats.io
open-policy-agent,opa+gatekeeper+conftest+gatekeeper-library+frameworks+opa-envoy-plugin+npm-opa-wasm+kube-mgmt+opa-idea-plugin+contrib+cert-controller+opa-docker-authz+vscode-opa+example-api-authz-go+feedback+golang-opa-wasm+rego-python+library+client-python,13701,8393,2367,1235,1643,222,1298,OPA,openpolicyagent.org
