org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
prometheus,prometheus+alertmanager+node_exporter+client_golang+jmx_exporter+docs+common+blackbox_exporter+snmp_exporter+client_rust+procfs+mysqld_exporter+client_python+cloudwatch_exporter+exporter-toolkit+client_java+promlens+pushgateway+statsd_exporter+test-infra+memcached_exporter+client_ruby+graphite_exporter+consul_exporter+promu+influxdb_exporter+haproxy_exporter+prom2json+golang-builder+busybox+compliance+proposals+collectd_exporter+client_model+promci+prometheus_api_client_ruby+circleci+lezer-promql+demo-site+talks+codemirror-promql,19951,11077,3857,2374,2233,435,2784,Prometheus,prometheus.io
grpc+grpc-ecosystem,grpc+grpc-go+grpc-java+grpc-gateway+grpc-dotnet+grpc-node+grpc-swift+proposal+grpc.io+go-grpc-middleware+grpc-web+grpc-ios+grpc-dart+grpc-kotlin+grpc-httpjson-transcoding+test-infra+grpc-health-probe+grpc-proto+awesome-grpc+protoc-gen-grpc-gateway-ts+java-grpc-prometheus+grpcdebug+go-grpc-prometheus+proto-converter+grpc-java-api-checker+polyglot+grpc-php+grpc-cloud-run-example+homebrew-grpc+proto-field-extraction+grpc-experiments+grpc-docker-library+grpc-opentracing,43396,24146,10086,5587,3357,434,5807,gRPC,grpc.io
envoyproxy,envoy+gateway+envoy-filter-example+envoy-mobile+go-control-plane+nighthawk+pytooling+ratelimit+protoc-gen-validate+envoy-perf+data-plane-api+ci-infra+envoy-website+envoy-openssl+envoy-build-tools+java-control-plane+toolshed+envoy-tools+xds-relay+katacoda-scenarios+community,60776,37529,10232,8801,3865,419,9150,Envoy,www.envoyproxy.io
cilium,cilium+tetragon+cilium-cli+ebpf+cilium.io+hubble+proxy+little-vm-helper-images+pwru+hubble-ui+little-vm-helper+design-cfps+release+community+fake+packer-ci-build+scaffolding+image-tools+charts+cilium-olm+certgen+ebpf.io-summit+json-mock+alpine-curl+workerpool+coverbee+ubuntu-curl+docsearch-scraper-webhook+ci-kernels+team-manager+.github+hubble-otel+github-actions+little-vm-helper-action+customvet+ipam+test-connection-disruption+hubble-export-stdout+openshift-terraform-upi+installfest+scruffy+log-gatherer+cilium-perf-test+cilium-l4lb-test+starwars-docker+terraform-gke-ci-management-cluster+helm-toolbox+mock-hubble+cilium-service-mesh-beta+star-wars-demo+clustermesh-tools+chaos-monkeys,66742,36862,12181,11988,3412,417,14287,Cilium,cilium.io
cloudfoundry,app-autoscaler-release+korifi+csb-brokerpak-aws+bosh-linux-stemcell-builder+uaa+csb-brokerpak-gcp+backup-and-restore-sdk-release+cloud_controller_ng+cf-deployment+community+uaa-release+bosh-deployment+bosh-backup-and-restore+csb-brokerpak-azure+cloud-service-broker+cf-acceptance-tests+bosh+haproxy-boshrelease+nfs-volume-release+cli+loggregator-agent-release+capi-release+credhub+pcap-release+bosh-bootloader+buildpacks-ci+python-buildpack+ruby-buildpack+multiapps-controller+docs-dev-guide+php-buildpack+diego-release+routing-release+dotnet-core-buildpack+log-cache-release+pxc-release+app-runtime-interfaces-infrastructure+nodejs-buildpack+garden-runc-release+bosh-agent+runtime-ci+loggregator-release+java-buildpack+bosh-vsphere-cpi-release+cf-networking-release+syslog-release+metrics-discovery-release+silk-release+bosh-disaster-recovery-acceptance-tests+docs-cloudfoundry-concepts+service-fabrik-broker+go-buildpack+uaa-singular+guardian+staticfile-buildpack+cf-deployment-concourse-tasks+loggregator-tools+bosh-dns-release+nginx-buildpack+r-buildpack+bosh-cli+cf-smoke-tests-release+gorouter+statsd-injector-release+go-log-cache+cf-smoke-tests+go-loggregator+log-cache-cli+ibm-websphere-liberty-buildpack+grootfs+apt-buildpack+core-deps-ci+bosh-aws-cpi-release+switchblade+cf-java-client+hwc-buildpack+binary-buildpack+bosh-azure-cpi-release+docs-buildpacks+bosh-aws-light-stemcell-builder+blackbox+cf-test-helpers+windows-syslog-release+cflinuxfs4+cflinuxfs4-compat-release+bosh-google-cpi-release+go-diodes+buildpacks-github-config+lager+docs-bosh+bosh-openstack-cpi-release+nats-release+gosigar+binary-builder+cflinuxfs3+cflinuxfs4-release+bpm-release+silk+capi-ci+noaa+app-autoscaler-cli-plugin+homebrew-tap+multiapps-cli-plugin+libbuildpack+credhub-cli+omniauth-uaa-oauth2+cf-networking-onboarding+python-buildpack-release+stack-auditor+stembuild+bosh-community-stemcell-ci-infra+staticfile-buildpack-release+php-buildpack-release+nginx-buildpack-release+ruby-buildpack-release+r-buildpack-release+bosh-virtualbox-cpi-release+tlsconfig+binary-buildpack-release+sonde-go+java-buildpack-memory-calculator+notifications+java-buildpack-security-provider+go-orchestrator+stratos+bosh-deployment-resource+dropsonde+pip-pop,60671,11630,12195,26697,1879,411,34967,Cloud Foundry,cloudfoundry.org
istio,istio+istio.io+ztunnel+proxy+api+tools+test-infra+community+release-builder+client-go+common-files+pkg+enhancements+bots+gogo-genproto,50671,32177,5846,9526,3094,379,9554,Istio,istio.io
PX4,PX4-Autopilot+PX4-user_guide+NuttX+PX4-SITL_gazebo+PX4-SITL_gazebo-classic+px4_ros_com+PX4-GPSDrivers+flight_review+PX4-Avoidance+px4_msgs+pyulog+PX4-Bootloader+PX4-containers+electronWebGCS,35638,10253,4125,17926,1065,373,20195,PX4 Drone Autopilot,px4.io
finos,legend-studio+legend-engine+FDC3+SymphonyMediaBridge+vuu+perspective+waltz+SymphonyElectron+common-domain-model+morphir-elm+legend-depot+FDC3-conformance-framework+legend-sdlc+legend+open-source-readiness+tracdap+security-scanning+symphony-wdk+morphir-scala+compliant-financial-infrastructure+legend-pure+community+morphir-dotnet+git-proxy+symphony-bdk-java+finos-landscape+spring-bot+finos-parent-pom+morphir+InnerSource+OpenMAMA+backplane+electron-fdc3+open-reg-tech-us-lcr+kdb+FDC3-Sail+devops-automation+waltz-integration-juju+zenith+symphony-bdk-python+technical-steering-committee+terraform-aws-cfi-eks+messageml-utils+legend-shared+jupyterlab_templates+legend-integration-juju+generator-symphony+TimeBase-CE+cfi-terraform-template-child-module+waltz-juju-bundle+morphir-jvm+regular-table+software-project-blueprint+JCurl+curref-data+ansible-cfi-ocp+morphir-examples+terraform-aws-eks+morphir-service+datahelix,37396,11805,11176,9627,2760,335,11655,FINOS,finos.org
keycloak,keycloak+keycloak-ui+keycloak-benchmark+keycloak-documentation+keycloak-admin-ui+keycloak-quickstarts+keycloak-web+keycloak-nodejs-admin-client+kc-sig-fapi+keycloak-operator+keycloak-nodejs-connect+keycloak-gh-actionbot+keycloak-containers+keycloak.github.io+keycloak-github-bot+keycloak-community+keycloak-k8s-resources+keycloak-playground+.github+keycloak-rest-api-description+libunix-dbus-java+keycloak-prod,37805,19608,6265,3337,8283,294,3649,Keycloak,keycloak.org
dapr,dapr+components-contrib+docs+cli+js-sdk+dotnet-sdk+quickstarts+java-sdk+python-sdk+community+go-sdk+proposals+kit+blog+test-infra+rust-sdk+sig-sdk-spec+helm-charts+dashboard+samples+homebrew-tap+website+installer-bundle+mechanical-markdown+cpp-sdk+php-sdk+sig-api+docs-zh+setup-dapr+.github,35318,22046,5644,2768,3820,286,3808,Dapr,dapr.io
nats-io,nats-server+nats.rs+nats.go+natscli+nats.java+k8s+nats.deno+nats-architecture-and-design+nats.c+nats.net+nats.docs+nats.py+nats.js+nats-site+nsc+nats-surveyor+jsm.go+nats.ws+nack+nats-streaming-server+prometheus-nats-exporter+nats-pure.rb+nats-java-vertx-client+jwt+terraform-provider-jetstream+nats.net.v2+jparse+nkeys+nats-box+nats.ex+nats-docker+java-nats-server-runner+java-nats-examples+nats-general+stan.go+nats-kafka+integration-tests+nats.client.deps+nkeys.js+jwt.js+nats-rest-config-proxy+nats-top+nats.ts+nats-spark-connector+stan.js+stan2js+nats.c.deps+nats-streaming-docker+js-nuid+node-nuid+spring-nats+graft+nats-operator+netlify-slack+nats-mq+nats.rb+kubecon-contribfest+nats.net.deps+dot-net-nats-examples+nats-account-server+homebrew-nats-tools+kinesis-bridge+jetstream-gh-action+advisories+go-nats-examples+stan.py+nats-mendix+nats-choco+ts-nkeys+stan.rb+nats-steampipe-plugin+node-nats-examples+nats-jms-bridge+nats.zig+not.go+jetstream-leaf-nodes-demo+nats.py2,24129,8973,5467,6511,2250,283,7439,NATS,nats.io
containerd,containerd+nerdctl+nydus-snapshotter+stargz-snapshotter+runwasi+overlaybd+cgroups+accelerated-container-image+ttrpc-rust+rust-extensions+containerd.io+imgcrypt+nri+project+ttrpc+continuity+fuse-overlayfs-snapshotter+console+go-runc+zfs+btrfs+fifo+release-tool+go-cni+typeurl+aufs+project-checks+protobuild,24130,14563,5506,2400,1533,280,2528,containerd,containerd.io
sigstore,cosign+sigstore-python+policy-controller+rekor+sigstore-js+fulcio+root-signing+sigstore-java+sigstore+helm-charts+scaffolding+docs+timestamp-authority+community+sigstore-rs+protobuf-specs+gitsign+rekor-monitor+sigstore-website+TSC+helm-sigstore+sigstore-probers+sget+sigstore-blog+gh-action-sigstore-python+cosign-installer+sigstore-conformance+sigstore-go+github-sync+cosign-gatekeeper-provider+k8s-manifest-sigstore+rekor-operator+rekor-search-ui+.github+sig-clients+sigstore-maven+sig-public-good-operations,36041,14884,9425,8047,2193,278,9539,sigstore,sigstore.dev
fluent,fluent-bit+fluent-operator+fluentd+fluent-bit-docs+fluent-package-builder+helm-charts+fluentd-website+fluentd-kubernetes-daemonset+cfl+fluentd-docs-gitbook+fluentd-aggregator-docker-image+fluent-plugin-kafka+fluent-plugin-opensearch+fluent-bit-ci+fluent-bit-infra+fluentd-docker-image+cmetrics+fluent-plugin-prometheus+fluent-plugin-s3+ctraces+fluent-plugin-windows-eventlog+fluent-bit-go+fluent-plugin-mongo+onigmo+fluent-bit-observability-demo+fluent-logger-ruby+chunkio+fluent-logger-forward-node+fluent-plugin-rewrite-tag-filter+fluent-bit-website+fluent-plugin-sanitizer+fluent-plugin-sd-dns+fluent-logger-golang+fluent-bit-kubernetes-logging+fluent-plugin-parser-winevt_xml+fluent-plugin-parser-cri+fluent-plugin-prometheus_pushgateway+fluent-logger-python+fluent-plugin-sql+fluent-plugin-grok-parser+fluent-plugin-multiprocess+fluent-bit-packaging+fluentd-ui+fluent-otel-proto+fluent-bit-docker-image+sigdump+fluent-plugin-webhdfs+fluent-plugin-splunk+fluent-logger-java+fluent-logger-php+fluent-bit-plugin+fluentd-website-hugo+fluent-bit-sandbox+fluent-logger-node+fluent-logger-scala,20531,11229,3909,3133,1968,271,3425,Fluentd,fluentd.org
meshery+layer5io,meshery+meshery.io+meshkit+play+meshery-linkerd+meshery-operator+meshery-istio+meshery-consul+meshery-osm+meshery-kuma+meshery-nginx-sm+meshery-traefik-mesh+meshsync+meshery-cilium+meshery-adapter-library+homebrew-tap+scoop-bucket+meshery-app-mesh+meshery-cpx+meshery-nsm+meshery-perf+meshery-octarine+meshery-adapter-template+slack+meshery-tanzu-sm+meshery,23912,12211,4476,4841,1874,270,5351,Meshery,layer5.io/meshery
open-policy-agent,opa+gatekeeper+gatekeeper-library+conftest+frameworks+kube-mgmt+opa-envoy-plugin+contrib+cert-controller+npm-opa-wasm+opa-idea-plugin+vscode-opa+gatekeeper-external-data-provider+setup-opa+opa-docker-authz+community+golang-opa-wasm+example-api-authz-go,14870,8720,2785,1698,1361,251,2004,OPA,openpolicyagent.org
fluid-cloudnative,fluid+charts+community+fluid-cloudnative.github.io,4600,1664,1590,884,440,246,906,Fluid,github.com/fluid-cloudnative
