org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
hyperledger,iroha+sawtooth-next-directory+composer+indy-sdk+indy-plenum+caliper+burrow+education+education-cryptomoji+quilt+composer-tools,33590,15601,7045,6303,3690,285,7254,Hyperledger,hyperledger.org
envoyproxy,envoy+envoyproxy.github.io+envoy-filter-example+go-control-plane+java-control-plane+data-plane-api+envoy-perf+envoybot+envoy-tools++katacoda-scenarios+sql-parser,42059,29182,4773,6034,1930,283,6174,Envoy,www.envoyproxy.io
fluent,fluent-bit+fluentd+fluentd-kubernetes-daemonset+fluentd-docs+fluent-bit-docs+fluentd-docker-image+fluent-plugin-kafka+fluent-logger-node+fluent-plugin-s3+fluent-plugin-prometheus+fluentd-ui+fluentd-website+fluentd-docs-gitbook+fluent-plugin-rewrite-tag-filter+fluent-plugin-grok-parser+fluent-bit-kubernetes-logging+fluent-plugin-mongo+fluent-logger-python+fluent-bit-docker-image+fluent-plugin-sql+fluent-logger-golang+fluent-logger-java+fluent-logger-ruby+fluent-plugin-splunk+fluent-logger-php+fluent-bit-packaging+fluent-plugin-webhdfs+fluent-plugin-scribe+fluent-plugin-windows-eventlog+fluent-bit-go+fluent-logger-perl+fluent-plugin-multiprocess+NLog.Targets.Fluentd+nginx-fluentd-module+data-collection+fluent-bit-website+kafka-connect-fluentd+fluentbit-dashboard,9943,4920,1835,1595,1565,254,1623,Fluentd,fluentd.org
jenkins-x,jx+jenkins-x-platform+jx-docs+cloud-environments+draft-packs+updatebot+exposecontroller,28176,10081,3296,11890,2168,210,12631,Jenkins X,jenkins-x.io
jaegertracing,jaeger+jaeger-operator+jaeger-client-java+jaeger-ui+documentation+jaeger-client-csharp+jaeger-client-python+jaeger-client-go+jaeger-client-node+jaeger-client-cpp+spark-dependencies+jaeger-lib+jaeger-openshift+jaeger-kubernetes+jaeger-performance+legacy-client-java+jaeger-idl+jaeger-analytics+cpp-client+xdock-zipkin-brave+artwork+jaeger-client-javascript+,16038,10464,2295,1532,1640,182,1639,Jaeger,jaeger.readthedocs.io/en/latest
iovisor,bcc+bpftrace+gobpf+kubectl-trace,6662,3974,1249,728,621,163,818,IO Visor,www.iovisor.org
spinnaker,spinnaker+spinnaker.github.io+kayenta+keel+spin+deck-kayenta,17719,10776,2504,1315,3101,155,1338,Spinnaker,www.spinnaker.io
nats-io,gnatsd+nats-streaming-server+go-nats+nats-operator+java-nats+nats-site+node-nats+go-nats-streaming+node-nats-streaming+csharp-nats-streaming+csharp-nats+cnats+ts-nats+java-nats-streaming+nsc+asyncio-nats+nats-streaming-operator+jwt+python-nats+prometheus-nats-exporter+latency-tests+go-nats-examples+nkeys+nats-rest-config-proxy+ruby-nats+asyncio-nats-streaming+ts-nkeys+nats-streaming-docker+nats-general+nginx-nats+official-images+go-cloud+docker-docs+ruby-nats-streaming+elixir-nats+pure-ruby-nats+node-nuid+node-nats-examples+nats-docker+nats-top+asyncio-nats-examples+ts-nats-examples+nuid+js-nuid+ruby-nats-examples+graft+nats-connector-redis+nats-connector-framework+nats+java-nats-examples+roadmap,9811,4407,1692,2261,1253,132,2459,NATS,nats.io
etcd-io+coreos,etcd+etcd+jetcd+bbolt+website,7991,4800,1275,876,1024,128,892,etcd,coreos.com/etcd
containerd+docker,containerd+cri+continuity+cgroups+containerd.io+project+ttrpc+go-runc+go-cni+typeurl+console+fifo+aufs+zfs+btrfs++containerd,9708,6182,2011,900,607,121,908,containerd,containerd.io
automotive-grade-linux,docs-agl,5289,2096,1109,1048,1036,117,,AGL,www.automotivelinux.org
coredns,coredns+deployment+coredns.io+ci+kubernetai+metadata_edns0+rrl+fallback+alternate+release+unbound+example+policy+dynapi+proxy+perf-tests+presentations+any+client+demo,9966,6425,1561,1065,888,114,1092,CoreDNS,coredns.io
tikv+pingcap,tikv+tikv+client-rust+rfcs+deep-dive-tikv+client-java+website+client-go+head-first-tikv+mock-tikv+procinfo-rs+client-c+rust-three-days-course+criterion.rs,18343,13456,2256,1627,792,111,1839,TiKV,tikv.org
rook,rook+rook.github.io+operator-kit+artwork,10310,7528,1115,574,1093,104,574,Rook,rook.io
goharbor+vmware,harbor+harbor+harbor-helm+community+blog+goharbor.github.io+website,12959,6239,2599,1260,2828,103,1293,Harbor,goharbor.io
vitessio,vitess+website+vitess-operator+contrib+messages+,5158,2358,1552,735,454,101,794,Vitess,vitess.io
opentracing,opentracing-java+opentracing.io+opentracing-python+opentracing-csharp+specification+opentracing-cpp+opentracing-go+opentracing-ruby+opentracing-javascript+opentracing-php+opentracing-c+opentracing-lua+basictracer-python+lua-bridge-tracer+basictracer-go+opentracing-objc+contrib+basictracer-csharp+basictracer-javascript+opentracing-rust+opentracing-java-v030+documentation,3616,2306,585,397,317,101,408,OpenTracing,opentracing.io
linkerd,linkerd2+linkerd+website+linkerd-examples+linkerd2-proxy+linkerd2-proxy-api+linkerd-zipkin+linkerd-viz+namerctl+rfc+linkerd-tcp+linkerd-inject+docs-archive+k8s-community-cluster+rustup-nightly-docker+blogs,15646,8085,2363,3144,1545,92,3653,Linkerd,linkerd.io
Samsung,TizenRT,18269,14610,2615,981,47,90,997,Tizen,www.tizen.org
letsencrypt,boulder+website+pebble+ct-woodpecker,5494,2514,1117,1125,654,79,1209,Let's Encrypt,letsencrypt.org
p4lang,p4c+p4-spec+p4runtime+behavioral-model+PI+tutorials,9695,5895,1487,1127,1051,78,1262,P4 Language,github.com/p4lang
cloudevents,spec+sdk-go+sdk-java+sdk-javascript+sdk-python+cloudevents-web+cloudevents.github.io+sdk-csharp+sdk-ruby,3760,2666,544,305,240,70,310,CloudEvents,cloudevents.io
open-policy-agent,opa+opa-istio-plugin+gatekeeper+kube-mgmt+frameworks+contrib+kubernetes-policy-controller+library+opa-docker-authz+client-python+rego-python+example-api-authz-python+example-api-authz-go,3691,1763,939,447,541,65,448,OPA,openpolicyagent.org
virtual-kubelet,virtual-kubelet+azure-aci+community,2546,1461,475,284,298,59,312,Virtual Kubelet,virtual-kubelet.io
opencontainers,runc+distribution-spec+runtime-tools+runtime-spec,3543,2628,521,191,201,59,193,OCI,www.opencontainers.org
containernetworking,plugins+cni,1516,1004,267,101,143,55,102,CNI,github.com/containernetworking
kubeedge,kubeedge+examples+website+beehive+viaduct+toc,3072,2194,434,196,237,52,207,KubeEdge,kubeedge.io
knative+tektoncd,build+pipeline,2730,2013,323,239,152,50,242,Tekton,tekton.dev
Azure+brigadecore,brigade+brigade+charts+brigade-www+brigade-github-app+kashti+community+brigadier+brigade-eventgrid-gateway+brigade-vsts-gateway+brigade-utils+empty-testbed+brigade-k8s-gateway+github-gateway-oauth,2522,1375,514,251,381,49,252,Brigade,brigade.sh
cortexproject+weaveworks,cortex+cortex,3293,1884,605,445,311,42,493,Cortex,github.com/cortexproject
buildpack,pack+lifecycle+spec+roadmap+packs+ci+samples+libbuildpack+docs+website+forge+resources+sample-java-app+homebrew-tap,3212,891,352,1495,336,37,1633,Buildpacks,buildpacks.io
opensds,opensds+opensds-installer+nbp+multi-cloud,3016,1273,1037,460,197,36,509,OpenSDS,www.opensds.io
falcosecurity+draios,falco+falco+falco-website+kubernetes-response-engine+falcosecurity.github.io+falco-operator+profiles+falco-security-workshop+falco-google-kubernetes-marketplace,1249,432,283,344,144,35,390,Falco,falco.org
kubernetes-sigs,cri-o,4391,3541,438,248,162,34,250,CRI-O,cri-o.io
JanusGraph,janusgraph,2938,1848,318,127,611,33,161,JanusGraph,janusgraph.org
spiffe,spire,2431,1392,539,253,238,33,262,SPIRE,spiffe.io
OAI,OpenAPI-Specification,2145,1567,180,62,335,33,63,Open API,www.openapis.org
dragonflyoss+alibaba,Dragonfly+Dragonfly+website+helm-chart+community+dashboard+dragonfly-examples+dragonfly,2499,1268,549,437,233,33,449,Dragonfly,d7y.io/en-us
Dronecode,DronecodeSDK+DronecodeSDK-Python+DronecodeSDK-Swift+camera-manager,2842,1456,524,590,170,29,692,Dronecode,www.dronecode.org
spiffe,spiffe+spiffe.io+java-spiffe+new-website+spiffe-example+spiffe-nginx+spiffe-helper+spire-tutorials+spiffe-envoy-agent+kerberos-attestor+spire-k8s+spiffe.github.io+c-spiffe+2019-spiffe-paper+go-spiffe+plugin-template+aws-iid-attestor,845,369,259,160,54,29,163,SPIFFE,spiffe.io
openvswitch,ovn-kubernetes,2560,1707,476,195,182,28,195,Open vSwitch,openvswitch.org
odpi,egeria,3041,1199,885,365,580,27,377,ODPi,odpi.org
openhpc,ohpc,1519,373,192,660,286,24,668,OpenHPC,openhpc.community
spdx,license-list-XML+spdx-online-tools,1853,1089,259,219,278,24,227,SPDX,spdx.org
telepresenceio+datawire,telepresence+telepresence+ci-experiment,1681,724,232,287,426,23,299,Telepresence,telepresence.io
fossology,fossology,1584,910,281,154,230,20,163,FOSSology,www.fossology.org
theupdateframework,tuf+taps+specification+theupdateframework.github.io+pip+artwork,1183,481,251,366,68,20,383,TUF,github.com/theupdateframework.com
open-switch,opx-nas-interface+opx-build+opx-platform-config+opx-onie-installer,944,472,222,124,126,19,124,OpenSwitch,www.openswitch.net
todogroup,repolinter,215,96,61,28,30,16,28,TODO group,todogroup.org
theupdateframework,notary,637,410,121,40,65,13,41,Notary,github.com/theupdateframework/notary
rkt,rkt+stage1-xen,326,193,70,16,47,11,16,rkt,github.com/rkt/rkt
rethinkdb,rethinkdb,685,484,35,25,137,10,29,RethinkDB,www.rethinkdb.com
"",OpenMetrics+RichiH/OpenMetrics,379,258,49,46,26,10,46,OpenMetrics,openmetrics.io
rethinkdb,rethinkdb-python,339,146,65,85,25,9,103,rethinkdb,""
mininet,mininet,302,164,29,29,79,7,30,Mininet,mininet.org
coreinfrastructure,best-practices-badge,974,387,135,249,136,6,316,Core Infrastructure,www.coreinfrastructure.org
cdfoundation,toc+artwork+charter,44,16,8,16,4,5,16,CDF,cd.foundation
