org,repo,activity,comments,prs,commits,issues,authors_alt2,authors_alt1,authors,pushes
mavlink,mavlink/rust-mavlink,5,1,1,0,0,0,,,3
backstage,backstage/demo,5,0,1,0,0,0,,,4
containers,containers/buildah,5,2,0,0,0,0,,,3
istio,istio/release-builder,5,2,1,0,0,0,,,2
mavlink,mavlink/MAVSDK-Python,5,0,3,0,0,0,,,2
longhorn,longhorn/longhorn-manager,5,0,2,0,0,0,,,3
shipwright-io,shipwright-io/community,5,2,0,0,3,0,,,0
kubescape,kubescape/kubescape,5,1,1,0,0,0,,,3
cloudfoundry,cloudfoundry/capi-release,5,0,0,0,0,0,,,5
odpi,odpi/egeria-python,5,0,3,0,0,0,,,2
kubernetes-sigs,kubernetes-sigs/jobset,5,2,0,0,0,0,,,3
lf-energy,lf-energy/foundation,5,1,2,0,0,0,,,2
kubernetes-sigs,kubernetes-sigs/karpenter,5,1,1,0,2,0,,,1
konveyor,konveyor/analyzer-lsp,5,1,0,0,4,0,,,0
kubeflow,kubeflow/community,5,4,1,0,0,0,,,0
k8up-io,k8up-io/k8up,5,0,0,0,0,0,,,5
jenkinsci,jenkinsci/resources-ai-chatbot-plugin,5,1,0,0,3,0,,,1
kubernetes,kubernetes/release,5,4,0,0,0,0,,,1
zowe,zowe/zowe-native-proto,5,0,1,0,1,0,,,3
krkn-chaos,krkn-chaos/krkn-lib,5,0,1,0,0,0,,,4
nats-io,nats-io/nats.java,5,2,0,0,0,0,,,3
bank-vaults,bank-vaults/vault-secrets-reloader,5,2,0,0,0,0,,,3
knative,knative/docs,5,2,2,0,0,0,,,1
konveyor,konveyor/rulesets,5,0,0,0,5,0,,,0
Project-HAMi,Project-HAMi/HAMi,5,4,0,0,1,0,,,0
crossplane,crossplane/docs,5,5,0,0,0,0,,,0
fluent,fluent/fluent-bit,5,2,1,0,2,0,,,0
lf-edge,lf-edge/ekuiper,5,2,1,0,0,0,,,2
kubescape,kubescape/operator,5,0,3,0,0,0,,,2
jenkinsci,jenkinsci/job-dsl-plugin,5,2,0,0,0,0,,,3
cloudfoundry,cloudfoundry/multiapps-cli-plugin,5,2,2,0,0,0,,,1
open-cluster-management-io,open-cluster-management-io/managed-serviceaccount,5,3,0,0,0,0,,,2
jenkinsci,jenkinsci/bom,5,0,0,0,0,0,,,5
finos,finos/traderX,5,0,0,0,0,0,,,5
longhorn,longhorn/backing-image-manager,5,0,0,0,0,0,,,5
open-telemetry,open-telemetry/opentelemetry-php-instrumentation,5,0,0,0,0,0,,,5
konveyor,konveyor/koncur,5,0,0,0,0,0,,,5
kubescape,kubescape/helm-charts,5,2,1,0,0,0,,,2
kubernetes-sigs,kubernetes-sigs/cve-feed-osv,5,0,0,0,0,0,,,5
Project-HAMi,Project-HAMi/ascend-device-plugin,5,5,0,0,0,0,,,0
open-telemetry,open-telemetry/opentelemetry-configuration,5,2,0,0,0,0,,,3
cloudfoundry,cloudfoundry/diego-release,5,0,4,0,0,0,,,1
argoproj-labs,argoproj-labs/argocd-agent,5,3,2,0,0,0,,,0
chaoss,chaoss/augur,5,3,1,0,1,0,,,0
metal3-io,metal3-io/utility-images,4,4,0,0,0,0,,,0
cloudfoundry,cloudfoundry/terraform-provider-cloudfoundry,4,4,0,0,0,0,,,0
keycloak,keycloak/keycloak-benchmark,4,1,0,0,1,0,,,2
jenkinsci,jenkinsci/customizable-header-plugin,4,1,0,0,1,0,,,2
microcks,microcks/microcks-testcontainers-dotnet-demo,4,1,1,0,0,0,,,2
connectrpc,connectrpc/connect-kotlin,4,1,0,0,0,0,,,3
finos,finos/.github,4,0,2,0,0,0,,,2
spidernet-io,spidernet-io/spiderpool,4,1,0,0,0,0,,,3
cncf,cncf/maintainer-d,4,1,0,0,2,0,,,1
cloudfoundry,cloudfoundry/k8s-garden-client,4,0,2,0,0,0,,,2
finos,finos/devops-automation,4,1,0,0,3,0,,,0
zowe,zowe/zowe-cli,4,1,0,0,2,0,,,1
oxia-db,oxia-db/oxia,4,0,4,0,0,0,,,0
finos,finos/regular-table,4,0,0,0,0,0,,,4
fluid-cloudnative,fluid-cloudnative/fluid,4,2,1,0,0,0,,,1
kubewarden,kubewarden/policy-sdk-js,4,0,0,0,0,0,,,4
nodejs,nodejs/web-team,4,4,0,0,0,0,,,0
containerd,containerd/runwasi,4,0,0,0,0,0,,,4
kubernetes-sigs,kubernetes-sigs/dra-example-driver,4,4,0,0,0,0,,,0
keycloak,keycloak/keycloak-web,4,0,1,0,3,0,,,0
jenkinsci,jenkinsci/git-plugin,4,3,1,0,0,0,,,0
cloud-custodian,cloud-custodian/cloud-custodian,4,2,0,0,2,0,,,0
open-telemetry,open-telemetry/opentelemetry-go,4,3,0,0,0,0,,,1
prometheus,prometheus/client_ruby,4,0,1,0,0,0,,,3
layer5io,layer5io/docs,4,0,0,0,0,0,,,4
piraeusdatastore,piraeusdatastore/piraeus-operator,4,2,0,0,2,0,,,0
kubevirt,kubevirt/csi-driver,4,4,0,0,0,0,,,0
open-feature,open-feature/dotnet-sdk-contrib,4,1,1,0,0,0,,,2
bootc-dev,bootc-dev/bootc,4,1,0,0,1,0,,,2
kagent-dev,kagent-dev/website,4,1,3,0,0,0,,,0
crossplane,crossplane/provider-template,4,0,0,0,0,0,,,4
crossplane-contrib,crossplane-contrib/provider-terraform,4,0,0,0,0,0,,,4
kairos-io,kairos-io/kairos-factory-action,4,0,0,0,0,0,,,4
helm,helm/helm-www,4,1,1,0,1,0,,,1
cloudnative-pg,cloudnative-pg/governance,4,1,0,0,0,0,,,3
kubernetes-sigs,kubernetes-sigs/prometheus-adapter,4,4,0,0,0,0,,,0
cozystack,cozystack/talm,4,3,0,0,0,0,,,1
kubernetes-csi,kubernetes-csi/external-attacher,4,2,0,0,0,0,,,2
goharbor,goharbor/website,4,4,0,0,0,0,,,0
containernetworking,containernetworking/plugins,4,3,1,0,0,0,,,0
kairos-io,kairos-io/kairos-init,4,2,0,0,0,0,,,2
kairos-io,kairos-io/kairos-operator,4,0,0,0,0,0,,,4
bank-vaults,bank-vaults/vault-helm-chart,4,2,0,0,0,0,,,2
kubevirt,kubevirt/hyperconverged-cluster-operator,4,1,0,0,0,0,,,3
istio,istio/proxy,4,0,1,0,0,0,,,3
finos,finos/fluxnova-docs-theme,4,0,0,0,0,0,,,4
open-telemetry,open-telemetry/opentelemetry-php,4,0,0,0,0,0,,,4
kumahq,kumahq/kuma-counter-demo,4,0,0,0,0,0,,,4
kedacore,kedacore/charts,4,3,0,0,0,0,,,1
krkn-chaos,krkn-chaos/krkn-operator,4,0,0,0,0,0,,,4
openkruise,openkruise/agents,4,3,1,0,0,0,,,0
podman-desktop,podman-desktop/extension-kubernetes-dashboard,4,2,0,0,0,0,,,2
opencontainers,opencontainers/runc,4,3,1,0,0,0,,,0
sigstore,sigstore/fulcio,4,0,0,0,0,0,,,4
kaito-project,kaito-project/kaito,4,1,1,0,0,0,,,2
jenkinsci,jenkinsci/mysql-api-plugin,4,0,3,0,0,0,,,1
nodejs,nodejs/doc-kit,4,4,0,0,0,0,,,0
graphql,graphql/graphql-js,4,1,2,0,0,0,,,1
openyurtio,openyurtio/openyurt,4,2,1,0,1,0,,,0
riscv,riscv/meta-riscv,4,1,1,0,1,0,,,1
kubernetes-sigs,kubernetes-sigs/contributor-playground,4,0,4,0,0,0,,,0
cortexproject,cortexproject/cortex,4,4,0,0,0,0,,,0
kubernetes-sigs,kubernetes-sigs/kindnet,4,3,0,0,1,0,,,0
konveyor,konveyor/tackle2-seed,4,2,2,0,0,0,,,0
tektoncd,tektoncd/chains,4,1,1,0,0,0,,,2
dapr,dapr/dapr-agents,4,2,0,0,0,0,,,2
hyperledger,hyperledger/fabric-x,4,4,0,0,0,0,,,0
tektoncd,tektoncd/plumbing,4,0,1,0,0,0,,,3
hyperledger,hyperledger/fabric-x-orderer,4,2,1,0,1,0,,,0
kcp-dev,kcp-dev/kcp-operator,4,3,1,0,0,0,,,0
iovisor,iovisor/bcc,4,1,3,0,0,0,,,0
kubernetes,kubernetes/sig-security,4,4,0,0,0,0,,,0
magma,magma/magma,4,1,0,0,3,0,,,0
hyperledger-labs,hyperledger-labs/fabric-builder-k8s,4,1,0,0,0,0,,,3
bank-vaults,bank-vaults/secret-init,4,2,0,0,0,0,,,2
open-telemetry,open-telemetry/opentelemetry-java,4,3,0,0,0,0,,,1
tektoncd,tektoncd/operator,3,0,1,0,0,0,,,2
cdk8s-team,cdk8s-team/cdk8s-cli,3,0,0,0,0,0,,,3
podman-desktop,podman-desktop/extension-minikube,3,1,0,0,0,0,,,2
piraeusdatastore,piraeusdatastore/piraeus,3,2,0,0,1,0,,,0
zephyrproject-rtos,zephyrproject-rtos/Kconfiglib,3,0,2,0,0,0,,,1
zephyrproject-rtos,zephyrproject-rtos/hal_realtek,3,2,1,0,0,0,,,0
cert-manager,cert-manager/approver-policy,3,2,0,0,1,0,,,0
podman-desktop,podman-desktop/extension-postgresql,3,0,0,0,0,0,,,3
strimzi,strimzi/strimzi-mqtt-bridge,3,3,0,0,0,0,,,0
openfga,openfga/dotnet-sdk,3,2,0,0,0,0,,,1
argoproj,argoproj/argoproj-deployments,3,0,0,0,0,0,,,3
kubernetes,kubernetes/registry.k8s.io,3,3,0,0,0,0,,,0
sigstore,sigstore/sigstore,3,1,2,0,0,0,,,0
todogroup,todogroup/governance,3,0,0,0,3,0,,,0
ceph,ceph/csi-charts,3,0,0,0,0,0,,,3
helm,helm/helm,3,2,0,0,1,0,,,0
etcd-io,etcd-io/protodoc,3,1,1,0,0,0,,,1
jenkinsci,jenkinsci/support-core-plugin,3,2,0,0,0,0,,,1
cncf,cncf/people,3,0,1,0,0,0,,,2
pytorch,pytorch/FBGEMM,3,2,0,0,0,0,,,1
finos,finos/cdm-object-builder,3,0,0,0,0,0,,,3
kubernetes-sigs,kubernetes-sigs/kind,3,3,0,0,0,0,,,0
kubernetes-sigs,kubernetes-sigs/cluster-api-provider-openstack,3,1,1,0,0,0,,,1
kairos-io,kairos-io/community-bundles,3,0,0,0,0,0,,,3
kubernetes-sigs,kubernetes-sigs/ibm-powervs-block-csi-driver,3,1,0,0,0,0,,,2
sodafoundation,sodafoundation/contexture,3,1,2,0,0,0,,,0
bootc-dev,bootc-dev/infra,3,0,0,0,0,0,,,3
kubernetes-sigs,kubernetes-sigs/inference-perf,3,1,0,0,2,0,,,0
AcademySoftwareFoundation,AcademySoftwareFoundation/tac,3,0,1,0,0,0,,,2
AcademySoftwareFoundation,AcademySoftwareFoundation/OpenCue,3,2,1,0,0,0,,,0
open-telemetry,open-telemetry/opentelemetry-swift,3,0,1,0,0,0,,,2
kairos-io,kairos-io/helm-charts,3,0,0,0,0,0,,,3
jenkinsci,jenkinsci/jellydoc-maven-plugin,3,1,0,0,0,0,,,2
jenkinsci,jenkinsci/maven-hpi-plugin,3,1,0,0,0,0,,,2
etcd-io,etcd-io/etcd-operator,3,3,0,0,0,0,,,0
submariner-io,submariner-io/submariner-website,3,2,0,0,0,0,,,1
backstage,backstage/community,3,1,0,0,0,0,,,2
kubernetes-sigs,kubernetes-sigs/signalhound,3,1,0,0,0,0,,,2
openkruise,openkruise/openkruise.io,3,1,0,0,0,0,,,2
cloudfoundry,cloudfoundry/cli,3,1,0,0,0,0,,,2
hyperledger,hyperledger/fabric-x-committer,3,0,2,0,1,0,,,0
p4lang,p4lang/p4-dpdk-target,3,3,0,0,0,0,,,0
linkerd,linkerd/website,3,3,0,0,0,0,,,0
kubernetes-sigs,kubernetes-sigs/testgrid,3,2,1,0,0,0,,,0
unikraft,unikraft/unikraft,3,3,0,0,0,0,,,0
cloudfoundry,cloudfoundry/guardian,3,0,2,0,0,0,,,1
ceph,ceph/ceph-cm-ansible,3,1,2,0,0,0,,,0
ortelius,ortelius/pdvd-backend,3,0,0,0,0,0,,,3
cloudfoundry,cloudfoundry/bosh-aws-cpi-release,3,0,0,0,0,0,,,3
sigstore,sigstore/root-signing,3,0,0,0,0,0,,,3
jenkinsci,jenkinsci/kubernetes-ephemeral-container-plugin,3,0,2,0,0,0,,,1
screwdriver-cd,screwdriver-cd/functional-restrict-pr,3,0,0,0,0,0,,,3
layer5io,layer5io/sistent,3,2,0,0,0,0,,,1
open-telemetry,open-telemetry/opentelemetry-go-build-tools,3,2,0,0,0,0,,,1
oras-project,oras-project/oras-py,3,3,0,0,0,0,,,0
kairos-io,kairos-io/kairos-docs,3,0,0,0,0,0,,,3
backstage,backstage/mkdocs-techdocs-core,3,1,1,0,0,0,,,1
crossplane-contrib,crossplane-contrib/function-go-templating,3,1,0,0,0,0,,,2
open-telemetry,open-telemetry/opentelemetry-dotnet,3,0,0,0,3,0,,,0
jenkinsci,jenkinsci/credentials-plugin,3,1,1,0,1,0,,,0
kubernetes-sigs,kubernetes-sigs/cluster-api-operator,3,0,0,0,0,0,,,3
jenkinsci,jenkinsci/reverse-proxy-auth-plugin,3,0,0,0,0,0,,,3
confidential-containers,confidential-containers/confidentialcontainers.org,3,3,0,0,0,0,,,0
kubernetes-sigs,kubernetes-sigs/apisnoop,3,1,1,0,0,0,,,1
prometheus-community,prometheus-community/pgbouncer_exporter,3,0,0,0,0,0,,,3
prometheus,prometheus/exporter-toolkit,3,0,0,0,0,0,,,3
Serverless-Devs,Serverless-Devs/agentrun-sdk-nodejs,3,0,1,0,0,0,,,2
open-telemetry,open-telemetry/opentelemetry-cpp,3,0,0,0,0,0,,,3
cloudfoundry,cloudfoundry/bosh-io-releases-index,3,0,0,0,0,0,,,3
open-telemetry,open-telemetry/semantic-conventions-java,3,1,0,0,0,0,,,2
runmedev,runmedev/runme,3,1,1,0,0,0,,,1
microcks,microcks/microcks,3,0,0,0,3,0,,,0
theupdateframework,theupdateframework/go-tuf,3,3,0,0,0,0,,,0
crossplane-contrib,crossplane-contrib/provider-keycloak,3,0,0,0,0,0,,,3
metal3-io,metal3-io/metal3-io.github.io,3,1,0,0,0,0,,,2
cloudfoundry,cloudfoundry/bosh-cli,3,2,0,0,0,0,,,1
falcosecurity,falcosecurity/falco,3,2,0,0,0,0,,,1
kube-rs,kube-rs/kube,3,3,0,0,0,0,,,0
sigstore,sigstore/root-signing-staging,3,0,0,0,0,0,,,3
open-cluster-management-io,open-cluster-management-io/addon-framework,3,0,3,0,0,0,,,0
litmuschaos,litmuschaos/litmus,3,1,1,0,1,0,,,0
meshery,meshery/meshsync,3,1,0,0,0,0,,,2
submariner-io,submariner-io/releases,3,1,1,0,0,0,,,1
cert-manager,cert-manager/istio-csr,3,0,0,0,0,0,,,3
k0sproject,k0sproject/k0smotron,3,3,0,0,0,0,,,0
metal3-io,metal3-io/ironic-image,3,0,0,0,0,0,,,3
spidernet-io,spidernet-io/rocktemplate,3,0,0,0,3,0,,,0
cncf,cncf/xds,3,3,0,0,0,0,,,0
open-telemetry,open-telemetry/opentelemetry-go-instrumentation,3,2,0,0,0,0,,,1
cloudfoundry,cloudfoundry/grootfs,3,0,1,0,0,0,,,2
projectcapsule,projectcapsule/capsule-proxy,3,0,0,0,0,0,,,3
AcademySoftwareFoundation,AcademySoftwareFoundation/OpenRV,3,2,1,0,0,0,,,0
buildpacks-community,buildpacks-community/kpack,3,1,0,0,0,0,,,2
cncf,cncf/foundation,3,1,1,0,0,0,,,1
Kuadrant,Kuadrant/kuadrant-operator,3,3,0,0,0,0,,,0
kubernetes-sigs,kubernetes-sigs/cluster-api-addon-provider-helm,3,0,0,0,0,0,,,3
graphql,graphql/community-wg,3,2,0,0,1,0,,,0
flatcar,flatcar/mantle,3,1,0,0,0,0,,,2
kedacore,kedacore/keda-docs,3,0,1,0,0,0,,,2
kubernetes,kubernetes/cloud-provider-openstack,3,2,1,0,0,0,,,0
openfga,openfga/java-sdk,3,1,0,0,0,0,,,2
sigstore,sigstore/sigstore-probers,3,3,0,0,0,0,,,0
kubernetes-sigs,kubernetes-sigs/kustomize,3,2,1,0,0,0,,,0
kubernetes-sigs,kubernetes-sigs/cluster-api-provider-gcp,3,3,0,0,0,0,,,0
antrea-io,antrea-io/antrea-ui,3,0,0,0,0,0,,,3
finos,finos/fluxnova-feel-scala,3,0,0,0,0,0,,,3
coreinfrastructure,coreinfrastructure/best-practices-badge,3,0,2,0,0,0,,,1
metallb,metallb/metallb-operator,3,0,0,0,0,0,,,3
jenkinsci,jenkinsci/buildtriggerbadge-plugin,3,0,1,0,1,0,,,1
kitops-ml,kitops-ml/kitops,3,3,0,0,0,0,,,0
crossplane-contrib,crossplane-contrib/function-environment-configs,3,0,1,0,0,0,,,2
kubeflow,kubeflow/katib,3,1,0,0,2,0,,,0
open-policy-agent,open-policy-agent/opa-control-plane,3,0,0,0,0,0,,,3
bank-vaults,bank-vaults/vault-env,3,1,0,0,0,0,,,2
kubewarden,kubewarden/kubewarden-end-to-end-tests,3,1,0,0,0,0,,,2
openembedded,openembedded/meta-openembedded,3,0,0,0,0,0,,,3
openebs,openebs/lvm-localpv,3,0,1,0,0,0,,,2
cloudnative-pg,cloudnative-pg/artifacts,3,0,0,0,0,0,,,3
openfga,openfga/openfga,3,1,1,0,0,0,,,1
cilium,cilium/ebpf,3,0,1,0,1,0,,,1
oras-project,oras-project/oras-go,3,1,1,0,0,0,,,1
kubernetes-sigs,kubernetes-sigs/multicluster-runtime,3,0,2,0,0,0,,,1
litmuschaos,litmuschaos/test-tools,2,0,1,0,0,0,,,1
dragonflyoss,dragonflyoss/d7y.io,2,2,0,0,0,0,,,0
prometheus,prometheus/common,2,0,0,0,0,0,,,2
spdx,spdx/license-list-XML,2,1,1,0,0,0,,,0
piraeusdatastore,piraeusdatastore/linstor-csi,2,2,0,0,0,0,,,0
etcd-io,etcd-io/raft,2,0,1,0,0,0,,,1
openfga,openfga/helm-charts,2,1,0,0,0,0,,,1
lf-energy,lf-energy/tac,2,0,1,0,0,0,,,1
falcosecurity,falcosecurity/evolution,2,0,0,0,0,0,,,2
AcademySoftwareFoundation,AcademySoftwareFoundation/foundation,2,0,1,0,0,0,,,1
AcademySoftwareFoundation,AcademySoftwareFoundation/OpenShadingLanguage,2,0,0,0,0,0,,,2
cdk8s-team,cdk8s-team/cdk8s-ack-image-resizer,2,0,0,0,0,0,,,2
kubevirt,kubevirt/containerized-data-importer,2,2,0,0,0,0,,,0
jenkinsci,jenkinsci/docker,2,0,0,0,2,0,,,0
cadence-workflow,cadence-workflow/cadence-web,2,1,1,0,0,0,,,0
cloudnative-pg,cloudnative-pg/cnpg-playground,2,1,1,0,0,0,,,0
microcks,microcks/community,2,0,0,0,0,0,,,2
kubernetes-sigs,kubernetes-sigs/secrets-store-csi-driver,2,2,0,0,0,0,,,0
OpenFunction,OpenFunction/openfunction.dev,2,1,0,0,0,0,,,1
keptn,keptn/lifecycle-toolkit,2,0,0,0,0,0,,,2
onnx,onnx/onnx-tensorrt,2,1,1,0,0,0,,,0
goharbor,goharbor/harbor-helm,2,1,1,0,0,0,,,0
kubevirt,kubevirt/enhancements,2,2,0,0,0,0,,,0
p4lang,p4lang/p4c,2,1,1,0,0,0,,,0
finos,finos/FDC3-Sail,2,2,0,0,0,0,,,0
kubernetes-sigs,kubernetes-sigs/hydrophone,2,2,0,0,0,0,,,0
operator-framework,operator-framework/operator-lifecycle-manager,2,1,0,0,0,0,,,1
longhorn,longhorn/longhorn-instance-manager,2,0,0,0,0,0,,,2
kubevirt,kubevirt/kubevirt-migration-controller,2,1,0,0,0,0,,,1
jenkinsci,jenkinsci/jenkins-test-harness,2,1,0,0,0,0,,,1
jenkinsci,jenkinsci/badge-plugin,2,1,0,0,0,0,,,1
jenkinsci,jenkinsci/msbuild-plugin,2,2,0,0,0,0,,,0
nodejs,nodejs/release-cloudflare-worker,2,2,0,0,0,0,,,0
open-feature,open-feature/flagd,2,2,0,0,0,0,,,0
chaosblade-io,chaosblade-io/chaosblade,2,0,1,0,0,0,,,1
open-cluster-management-io,open-cluster-management-io/helm-charts,2,0,0,0,0,0,,,2
open-telemetry,open-telemetry/opentelemetry-dotnet-contrib,2,2,0,0,0,0,,,0
pyro-ppl,pyro-ppl/numpyro,2,1,0,0,1,0,,,0
finos,finos/jupyterlab_templates,2,0,1,0,0,0,,,1
nats-io,nats-io/nats-kafka,2,1,1,0,0,0,,,0
open-telemetry,open-telemetry/changelog.opentelemetry.io,2,0,0,0,0,0,,,2
dragonflyoss,dragonflyoss/dragonfly,2,0,0,0,2,0,,,0
karmada-io,karmada-io/website,2,2,0,0,0,0,,,0
open-telemetry,open-telemetry/opentelemetry-go-compile-instrumentation,2,1,0,0,0,0,,,1
AcademySoftwareFoundation,AcademySoftwareFoundation/openexr,2,0,1,0,0,0,,,1
meshery,meshery/meshery-operator,2,1,0,0,0,0,,,1
lf-energy,lf-energy/lfenergy-landscape,2,0,2,0,0,0,,,0
drasi-project,drasi-project/drasi-platform,2,1,1,0,0,0,,,0
jenkinsci,jenkinsci/ec2-fleet-plugin,2,1,1,0,0,0,,,0
k3s-io,k3s-io/scans,2,0,0,0,0,0,,,2
argoproj,argoproj/argo-rollouts,2,0,0,0,2,0,,,0
containerd,containerd/nri,2,2,0,0,0,0,,,0
cert-manager,cert-manager/helm-tool,2,0,0,0,0,0,,,2
keylime,keylime/keylime,2,1,0,0,0,0,,,1
bfenetworks,bfenetworks/bfe,2,0,1,0,0,0,,,1
thanos-io,thanos-io/promql-engine,2,0,1,0,0,0,,,1
paralus,paralus/website,2,0,0,0,0,0,,,2
openmainframeproject,openmainframeproject/foundation,2,0,0,0,0,0,,,2
kubernetes-sigs,kubernetes-sigs/aws-efs-csi-driver,2,1,1,0,0,0,,,0
open-telemetry,open-telemetry/opentelemetry-demo,2,2,0,0,0,0,,,0
envoyproxy,envoyproxy/nighthawk,2,1,0,0,0,0,,,1
open-telemetry,open-telemetry/opentelemetry-go-vanityurls,2,0,0,0,0,0,,,2
open-telemetry,open-telemetry/sig-security,2,1,0,0,0,0,,,1
falcosecurity,falcosecurity/k8s-metacollector,2,1,1,0,0,0,,,0
jenkinsci,jenkinsci/attachments-from-jira-issues-misc,2,0,2,0,0,0,,,0
kgateway-dev,kgateway-dev/kgateway.dev,2,2,0,0,0,0,,,0
Serverless-Devs,Serverless-Devs/Serverless-Devs,2,0,1,0,0,0,,,1
kubeflow,kubeflow/pipelines-components,2,0,1,0,0,0,,,1
lima-vm,lima-vm/lima,2,1,0,0,1,0,,,0
spinframework,spinframework/spin-operator,2,1,1,0,0,0,,,0
ceph,ceph/ceph-nvmeof,2,1,1,0,0,0,,,0
cloudfoundry,cloudfoundry/storage-cli,2,1,0,0,0,0,,,1
falcosecurity,falcosecurity/falco-website,2,0,0,0,2,0,,,0
containers,containers/skopeo,2,1,0,0,0,0,,,1
grpc,grpc/grpc-swift-nio-transport,2,1,0,0,0,0,,,1
konveyor,konveyor/kai,2,1,0,0,1,0,,,0
kubernetes-sigs,kubernetes-sigs/cluster-api-provider-vsphere,2,0,1,0,0,0,,,1
ovn-org,ovn-org/ovn,2,0,0,0,0,0,,,2
cloudfoundry,cloudfoundry/bosh-deployment,2,0,0,0,0,0,,,2
knative-extensions,knative-extensions/kn-plugin-event,2,1,0,0,0,0,,,1
Kuadrant,Kuadrant/architecture,2,2,0,0,0,0,,,0
zephyrproject-rtos,zephyrproject-rtos/hal_stm32,2,2,0,0,0,0,,,0
goharbor,goharbor/terraform-provider-harbor,2,1,0,0,0,0,,,1
dapr,dapr/dotnet-sdk,2,1,0,0,0,0,,,1
konveyor,konveyor/operator,2,1,0,0,0,0,,,1
cdk8s-team,cdk8s-team/cdk8s-cdktf-resolver,2,0,0,0,0,0,,,2
openfga,openfga/openfga.dev,2,0,0,0,0,0,,,2
open-feature,open-feature/java-sdk,2,1,0,0,0,0,,,1
cert-manager,cert-manager/website,2,0,0,0,0,0,,,2
dragonflyoss,dragonflyoss/vortex-protocol,2,0,0,0,0,0,,,2
Kuadrant,Kuadrant/testsuite,2,1,1,0,0,0,,,0
project-copacetic,project-copacetic/copacetic,2,1,0,0,0,0,,,1
jenkinsci,jenkinsci/teamconcert-plugin,2,0,0,0,0,0,,,2
cloudfoundry,cloudfoundry/loggregator-tools,2,0,0,0,0,0,,,2
kubernetes-sigs,kubernetes-sigs/controller-runtime,2,1,0,0,0,0,,,1
Project-HAMi,Project-HAMi/community,2,1,0,0,1,0,,,0
podman-desktop,podman-desktop/extension-bootc,2,1,0,0,0,0,,,1
kanisterio,kanisterio/kanister,2,1,1,0,0,0,,,0
jenkinsci,jenkinsci/jobcacher-oras-storage-plugin,2,1,0,0,0,0,,,1
cilium,cilium/little-vm-helper,2,1,0,0,0,0,,,1
fluxcd,fluxcd/stats,2,0,0,0,0,0,,,2
thanos-io,thanos-io/thanos,2,1,0,0,0,0,,,1
kubernetes-sigs,kubernetes-sigs/alibaba-cloud-csi-driver,2,1,0,0,0,0,,,1
metal3-io,metal3-io/cluster-api-provider-metal3,2,2,0,0,0,0,,,0
metallb,metallb/frr-k8s,2,1,0,0,0,0,,,1
sigstore,sigstore/helm-charts,2,1,0,0,0,0,,,1
screwdriver-cd,screwdriver-cd/ui,2,1,1,0,0,0,,,0
finos,finos/waltz,2,0,1,0,0,0,,,1
falcosecurity,falcosecurity/plugins,2,2,0,0,0,0,,,0
kubernetes,kubernetes/kubectl,2,2,0,0,0,0,,,0
onnx,onnx/onnx-mlir,2,2,0,0,0,0,,,0
jenkinsci,jenkinsci/bitbucket-plugin,2,0,0,0,0,0,,,2
jenkinsci,jenkinsci/prometheus-plugin,2,0,0,0,1,0,,,1
openmainframeproject,openmainframeproject/tac,2,0,1,0,0,0,,,1
rook,rook/rook.github.io,2,0,0,0,0,0,,,2
argoproj-labs,argoproj-labs/terraform-provider-argocd,2,0,0,0,0,0,,,2
crossplane-contrib,crossplane-contrib/provider-upjet-azure,2,0,0,0,0,0,,,2
odpi,odpi/egeria,2,0,0,0,0,0,,,2
operator-framework,operator-framework/olm-docs,2,2,0,0,0,0,,,0
tikv,tikv/jemallocator,2,1,0,0,1,0,,,0
WasmEdge,WasmEdge/docs,2,0,1,0,1,0,,,0
connectrpc,connectrpc/connect-python,2,1,1,0,0,0,,,0
ovn-org,ovn-org/ovn-website,2,0,0,0,0,0,,,2
tikv,tikv/client-go,2,2,0,0,0,0,,,0
goharbor,goharbor/harbor-cli,2,2,0,0,0,0,,,0
kubernetes-sigs,kubernetes-sigs/cloud-provider-kind,2,0,0,0,0,0,,,2
lf-edge,lf-edge/eve-libs,2,1,1,0,0,0,,,0
werf,werf/website,2,0,1,0,0,0,,,1
opencost,opencost/opencost-ui,2,2,0,0,0,0,,,0
kubevirt,kubevirt/sig-release,2,0,0,0,0,0,,,2
submariner-io,submariner-io/submariner-bot,2,1,0,0,0,0,,,1
tinkerbell,tinkerbell/hook,2,2,0,0,0,0,,,0
jenkinsci,jenkinsci/central-repository-pom,2,0,0,0,0,0,,,2
jenkinsci,jenkinsci/ionicons-api-plugin,2,0,0,0,0,0,,,2
cloudfoundry,cloudfoundry/app-runtime-interfaces-infrastructure,2,0,0,0,0,0,,,2
pytorch,pytorch/docs,2,0,0,0,0,0,,,2
radius-project,radius-project/.github,2,0,1,0,0,0,,,1
cloudfoundry,cloudfoundry/bosh-agent,2,0,2,0,0,0,,,0
nats-io,nats-io/k8s,2,1,0,0,0,0,,,1
open-telemetry,open-telemetry/opentelemetry-network,2,0,0,0,0,0,,,2
crossplane-contrib,crossplane-contrib/function-dummy,2,0,0,0,0,0,,,2
crossplane-contrib,crossplane-contrib/provider-upjet-aws,2,0,0,0,0,0,,,2
open-telemetry,open-telemetry/opamp-spec,2,0,0,0,0,0,,,2
kairos-io,kairos-io/provider-kairos,2,0,0,0,0,0,,,2
open-telemetry,open-telemetry/opentelemetry-helm-charts,2,2,0,0,0,0,,,0
